,"$H[h(X, X)]$","$H[h(Y, Y)]$","$H[h(Z, Z)]$","$I[h(Y, X)]$","$I[h(Z, Y)]$","$I[h(Z, X)]$","$I[h(Y+Z, X)]$","$I[h(X+Z, Y)]$","$I[h(X+Y, Z)]$"
0,0.7969387622227908,0.9099943940044976,0.6432656008556814,10.478984328535203,4.723884989336301,7.499118277126934,11.312508848931849,13.733993667257943,15.393413035858217
1,0.9403130020448677,0.6823644656450514,0.642598653346598,4.3211664620299635,5.421967827408238,5.52962103145262,12.001271641725559,12.218175618376032,11.770451785332456
2,1.2050728924594665,1.0205203778457688,0.8142440290875519,7.864192337037839,5.484392984935308,5.326813342203698,8.20951785997697,12.524327328131612,10.003044804265699
3,0.9319563828443399,1.0103922385256356,0.5961294796605544,8.818743685931583,7.412394837586052,3.4460335208874047,7.2912550431136145,6.424350578278995,6.554759723586739
4,0.8512144041162416,0.8101170567674643,0.6688828180569728,4.809236384249682,4.812745054228305,5.534685043745176,14.115652552138041,10.86513883089819,13.524023361872597
5,1.005993021430709,0.9100149870454943,0.6949992152319586,6.432607041412861,6.936328687803473,4.798561484716354,10.070582199068475,13.529620143729867,8.180128079880221
6,0.8179525980602491,0.6704024975958559,0.6183702276580305,6.059230660039297,6.274257346292688,5.698283644508032,10.511719079330506,10.0356128580135,12.606975916424075
7,1.2563931279942766,0.7636335525443748,0.5959061759404092,6.639698614545172,6.311842869627459,4.361748839013206,6.745690372216927,10.496876657382193,10.235068543111003
8,0.9979485743796315,0.9680146351689711,0.761566788722693,5.997893124066975,5.9483293087167395,5.591778294656049,13.16956179026442,9.817370969513377,10.489627077582897
9,0.6321761405952327,1.1194519381768036,0.555737253147582,12.685981087674568,4.6592451091657505,5.341284250786457,4.955192980124421,8.980848765732276,7.441923366142026
10,0.864922797352014,1.0154329896878889,0.7224416600826883,10.700307653535718,5.411598649760596,7.500045837831755,6.883428866946192,10.134857010566304,7.631808564259006
11,0.9298256973822533,1.075461237180754,0.4637297951037203,7.926582683897013,4.870025707219079,3.2516503918727233,5.255189257085219,6.772270688130036,9.423374221472896
12,1.195044412096103,0.9649808411488238,0.5895381508246836,9.885609478286769,5.380450848366641,5.287317633498849,7.205895802312278,14.148863747230239,10.006829333490346
13,0.8277104738084747,1.0346188012436697,0.6086859128304137,8.116767105529618,6.2874052670349485,5.21467245499491,14.624413953487325,8.334178327920698,12.029252304047226
14,0.6504387228366785,1.2276568062679813,0.6817786090871668,10.542307499203357,4.657222495380688,7.913899169459261,6.386717068108721,7.840023114644567,10.175356731286696
15,1.4102313145018126,0.5791935236047243,0.8404680443177622,3.2428296321004173,8.479980225623521,6.419783134134627,12.349462095085608,9.863536779602272,8.790559347110955
16,0.8793888470965001,0.9234055565998521,0.5694719600511386,9.837810447536453,3.4382116048542377,6.954740036922166,9.625867857667611,7.203787467608571,15.058024735196145
17,0.7983580191865454,1.2084885552894982,0.44357341226966,8.955475813391844,3.3317141630648637,3.7867245979659185,6.207714614154842,11.383409539607097,9.18016591229315
18,0.9692016598884273,0.8131481330894891,0.6546545787794171,8.218281433916612,6.235846236246688,7.006002132830366,5.925541094050233,11.373993803482893,13.207539417254075
19,1.1960886060423719,0.9457748857323272,0.525141347038676,6.707646784449837,3.918461245541499,5.075799982715347,8.67008870490107,12.455718884810391,11.172407224288
20,0.986077367380275,1.0931151462944675,0.6890538642541334,7.837239909769331,5.52329885520833,5.2115210969855195,7.9085109618597125,9.729614886683503,8.622345262202076
21,0.7038988863388929,0.6526210022766599,0.695366493775274,4.70600913696594,6.386045876252393,7.214841603031398,11.355081279290358,8.091465097622265,12.754011053395615
22,0.6435023367221723,0.7418981673152911,0.6763212540230784,6.8993193562829305,6.015083490813139,5.689019178010839,7.865518936986142,7.585898833939746,9.061530806080214
23,1.2806125902074341,0.789056117658127,0.5964060511205416,3.5102716645756478,4.689136702845503,4.562117534695203,13.62729787871223,8.674482864848951,10.082219008133048
24,0.8608840775808106,0.7884622311268418,0.7762067724700551,5.751176139555541,6.681608103085039,6.795990374656489,10.166236476759616,9.771306976279085,13.618949843065879
25,1.2101808717139413,1.306092336852669,0.4435539267440798,12.004656982397885,3.968651656792566,3.8229093206466893,7.751747017593606,8.208012347403521,12.30759245449828
26,1.1091747322176015,1.3500223858850224,0.8854789947899325,15.666804593413001,7.2107284442201856,9.249598384954425,10.132993268775616,11.883497274389505,11.19065509520281
27,0.9406919265352675,0.985962191130625,0.43071746102222863,8.721420889910917,3.310163552622781,3.652615268738756,10.307295513469287,8.286845744403267,9.071812374870554
28,1.2326033727335042,0.918904119757205,0.7022536755518376,5.936687813521484,5.098671409221013,6.7304663821031,11.480180104365518,4.850437580684331,9.033699461495045
29,0.7101942047387351,0.6833301742408553,0.5808788563179155,6.176502693395343,5.385372413993927,4.76654122618657,12.237023714056084,7.97143998085769,8.393154866077552
30,0.8730342787139423,0.947644943846705,0.9022074862659377,8.433127244633052,7.567809118915763,7.126439145346083,12.851707371473335,7.94224304315573,5.89984971549399
31,1.0646026610288537,0.9619534779369973,0.5721419700680994,9.14119764809687,4.883119512406437,4.442370221873642,7.341963471123838,8.252061366523652,11.504082770390925
32,0.8782496561802621,1.0893406416562297,0.5078619357049196,8.089722286148225,3.678231954331028,7.22758253042654,13.736665491796247,8.325776573054705,6.799675305147102
33,0.6539949404099394,1.0028458428306541,0.7546552680884703,6.597148850197916,7.72239724872627,7.054337195272402,10.18668100558995,10.578692282456297,15.818276217175162
34,1.221870947322418,0.6105189716944677,0.6753408103475976,5.266364865654996,5.5058694807363775,6.758815079391152,7.493447263661655,10.542880859431817,10.790512122142628
35,1.1592655259241578,1.0289700873608754,0.5694170266732203,10.75988698023094,3.266522514151319,4.842199808202143,9.409879343738622,11.961443483750388,8.545034373651882
36,1.1850153969722408,0.6548449007198169,0.6023848554863901,4.3802862733660675,4.388553808609228,4.369001432857518,11.533444485307433,5.253027900177254,12.952644652065853
37,0.877710449646093,0.8854678544894616,0.4635660603534296,8.571546819649527,4.732684700508897,3.605322606117817,9.466488439220988,10.727510219711185,11.082948096248423
38,1.0413658564086832,0.676692829579879,0.6956446357552311,5.185390300521651,8.446736514031215,4.961101637965422,9.4118829808428,6.938249661750767,11.598570650494535
39,1.041270242151915,0.9493925791014863,0.6199474856859598,6.251688827065848,5.281069789887135,4.873688282803324,6.898363586291958,15.490681317774778,7.345060224985572
40,1.0509885648364534,1.0149880673891114,0.7218361617025317,9.313036229348858,7.712136288537652,6.556405253088537,12.06562445219975,11.513242032010305,8.472956640666416
41,0.8177590216201105,1.0416438099865712,0.5174414139505585,10.169804347011276,3.6275120157053737,4.224132428588473,9.917511918584708,7.9288835907803294,7.760121874350349
42,0.5253431855478784,0.7779720286346392,0.517196110790696,6.565885841744236,3.605763346031904,5.999492073925109,8.015066397688024,8.625086803981569,10.219560997460283
43,0.920391911363815,1.110320960798128,0.5630769923553169,12.27369715942818,5.877255120838781,4.414820087294962,7.921512307940913,4.72306804563912,13.408174766082745
44,0.6714518833695198,1.124980260955008,0.5494293675274229,9.132256351469739,4.912894360101734,4.901123958490268,5.220212359635179,8.290212672709227,10.890515650532782
45,0.8818442808945494,0.9180133631522521,0.6880313631117162,7.1350624938009615,6.881593799742313,5.533876726511202,10.544305216162488,14.712801720332493,11.430299332593233
46,1.0665874298711615,0.9777557021929325,0.5429551143036924,10.116151600703333,4.05494223538179,4.600399750950906,15.425559630213389,12.146781199839172,10.609594415499046
47,1.1625035179234071,1.002058136958657,0.49649744589140843,8.586857377840593,5.005562897608771,3.003103314083925,9.271743503338326,15.56423509650433,12.703576284218872
48,0.8937038153091158,0.7279638183662984,0.49643330904785904,4.553843574095146,5.49805022263857,3.4266418195953703,10.182921411196252,11.157231644954402,8.449028040281346
49,0.5535346440040005,1.1082441506125549,0.5959688205512871,12.573500378474261,4.9948970891684015,6.2921784854125224,8.997265334703547,12.114770908441288,11.086881543065337
50,1.0056332185067896,0.9424300311123343,0.378081964728683,7.859339424521171,3.2756888204833094,3.537968926959562,10.59819019759032,12.505999839398603,9.029499394705818
51,1.218297175610817,1.030083279220776,0.542964993717942,6.807931181270596,4.1491063461435305,5.514917206693018,7.595333256913467,9.32340633489498,9.889299412552973
52,0.9267173142162564,0.8182584750050866,0.3842005890892917,4.815160060040513,3.3149004933746085,3.178557299293119,9.598211666187003,10.282691430714962,14.474969923709192
53,1.1621190288198349,1.1297428197804154,0.7313135496271873,9.855230491755998,9.353760005111722,8.405778591974379,11.25828838875792,7.230083388240337,13.501321876303074
54,0.876257297680717,0.6872341224911919,0.7308825548024673,6.140191838370501,7.6810808005751054,5.80902327261312,7.547012788859826,8.417372908489954,9.397254511888352
55,1.024505826825315,0.8641789638061487,0.6159921967939789,8.588988817288453,4.76638902510596,7.188216762744996,11.088578258548738,10.394898428558898,13.919727235439028
56,0.7413880046869008,1.0073775194377657,0.46994887608273234,9.799974415165519,3.9995582197704067,5.618826130958065,8.677501190677402,9.973868786428069,12.329702389286847
57,1.0151011012628555,0.6781709913884686,0.7355136618139841,3.877310349789265,6.1570312678966035,6.530482163026555,5.089230186853842,11.653951590237234,12.015694442698155
58,0.8908675339604253,0.7137718697615183,0.7358047012873411,6.009889582991645,6.804277712473182,7.111915521343846,11.824237170531763,8.121553369614144,10.511569127554136
59,1.098676638628529,1.0689836453539192,0.6361477575885714,9.85292667957561,7.267845343346323,6.150156748266924,10.754122098677062,14.28839341306679,13.402323148288286
60,0.7071552056719502,0.6223635896215004,0.622339789585888,3.9037477833650174,5.723543944441276,4.436257660337252,10.966050948542803,14.549350902767427,6.472097476701878
61,0.9887887133189529,0.5715615343616938,0.57816594806313,4.3009763685961,6.026901752525428,3.6055629698203875,6.312323115490553,9.29057507123609,9.922571404280996
62,0.8119500401930133,1.1804674202948908,0.7377124781542648,9.172343173784606,6.725989805347116,5.121240034950205,8.902926599248959,7.851876234767431,13.01106564541015
63,0.8459893122724784,0.6578430020743681,0.5502386073411997,5.151430660952406,4.519688239516046,4.532648288024488,9.154407279895384,10.746946659918898,8.939058258508709
64,0.937988686420537,1.1161117349084406,0.44373486969585085,12.526345348994127,3.4483014634698983,4.943942364430978,8.257234312737342,13.872394814595697,10.538073990994668
65,0.7559978524886911,1.212049062074585,0.5758694346732665,16.905833467750767,5.440866570036282,6.4321155902666245,14.260043396141022,6.31158233749908,8.181559727910287
66,0.615568142572521,0.5278649671638621,0.75955827938914,5.1705682991121815,6.847864543567905,8.037686552146733,11.294993854630562,9.99200550345154,9.212132151921386
67,0.5014191252670738,0.6798437465076633,0.529274418994264,4.507523811093944,3.942923029764298,5.916397935302423,8.487927424501231,8.574112367681696,12.451230326091837
68,0.7962324240163479,1.139855440695368,0.7349482969028189,9.902508142212929,6.057458456211921,6.8707788402760785,9.376100527998561,8.859844547800108,6.085650101958562
69,0.5987170785778065,1.0564551448638517,0.5341795258586776,6.912845503641972,4.912264367666843,4.101722848679481,6.240933981620765,6.8294407193775335,10.980446842849503
70,0.8823127459118932,0.900951626927696,0.6491183196064997,7.5214261627216645,6.049660964056564,4.726297265439291,9.052642762318706,11.438543383209005,13.857469905041526
71,0.945338151977389,1.1362293509549666,0.4173274744718075,8.453841283374857,4.258442600191297,4.1450118023133005,12.342481753491528,9.34035438493401,7.486782142755965
72,0.8984951233768291,0.7185152163899717,0.6489008079109971,6.888769658359934,6.784514274239534,6.1453059195836826,10.888920768291161,8.176755483147598,12.226860840158174
73,1.0079005341181513,1.1976805379836197,0.6235951757309813,9.946995965200232,5.569950436643828,5.225920299859209,12.278995805454429,8.67829723710696,4.148805562551585
74,0.8771741427853648,0.8441461551461925,0.6817173193365582,7.0620564142743225,5.431673131170657,5.143725482311009,7.8687867506635065,10.732113091716185,8.760691544183262
75,0.6884667965543747,0.9124043738221396,0.4234277989099442,8.36533907291093,2.8420070659330143,5.130211242420319,9.555690635445997,11.914495187932593,10.453394879086702
76,0.9167694630123959,0.7931947718977685,0.5037315736750518,8.182267616583209,4.295391682370307,4.736734578262547,7.923436840138492,9.786437426546886,7.088706630383059
77,0.922033930588353,0.8538442651207404,0.6492419769868816,6.337154691904545,6.244124714206872,5.3192409893368,8.774471346873268,12.499338531844344,12.063230485614728
78,0.8200381439436584,0.8664510286903718,0.868147368522295,6.841375850937222,8.088851820679658,8.058149525193933,11.650927159509799,8.370316768116846,13.961639073797032
79,0.8791614510329321,0.5523118744345868,0.845442795001455,3.4159548054053124,10.161749855232493,6.3953636856225815,9.741594362834253,11.17129395652954,9.610646807952982
80,1.0139601151051458,0.7270664312540072,0.5695848862893088,4.946964413550805,5.379352174238955,4.603685688362913,6.277549211177505,7.794863902450819,8.214486155123515
81,0.6773427893441797,1.1667078456008642,0.70173378317138,11.421086785091143,6.498948177732405,6.018216222314486,9.882062485831856,10.215381890723567,10.849501062230251
82,0.8548855158230229,1.098996405776364,0.6307882384658441,11.545687394837048,5.292752686776848,5.236056238761785,8.962028832112713,12.145696353163498,6.810024216664486
83,0.5177567003480237,0.8805073484635103,0.8928021111453237,8.408197900299182,9.681176127003573,10.282311401054866,11.309735382280758,12.43995790314362,10.62728675631129
84,0.820370645363947,1.136367897052722,0.5571864326863265,9.135268108605265,3.8801972263661613,5.894989169573344,7.6428812846336065,5.2813205997349915,9.4495025194608
85,1.6971900537746605,0.9985030245120274,0.7334993064853373,8.364153526367472,10.568036920466989,5.328251099099939,10.512487404962734,12.868366584500857,13.00189231096816
86,1.0887457156654643,1.1430071774052983,0.5696612815477926,11.441266545873054,5.418525877387118,3.6091465585534808,9.85761970859542,7.421776176698812,8.427668059915193
87,1.1570437582752648,1.0418680497574706,0.9346529244754316,10.869383851489525,6.98707467667893,8.600445970111075,9.599904422990875,8.724731442185927,11.637495137880734
88,0.8621180132551557,0.6304481452843247,0.6888053034329644,4.639988910545287,4.401760370611059,5.416188623008936,9.210377855392528,12.616709243171268,6.580768719662187
89,0.9726323615464408,1.0500152181868507,0.8718138094484746,8.905858479581584,7.174841687104984,6.6602991961180145,10.663315214725099,8.995736155088686,12.466762434189281
90,1.0770816118081192,1.1057793234722033,0.728802495090201,9.697483417592583,5.816609201399233,6.4798890840495105,9.916526595571664,8.322442396924831,11.645446995867317
91,0.8744244982318348,0.6993713869465216,0.7686913694051561,5.761396488796116,5.213514417025804,8.380538442907659,9.164052779286672,9.273642771796816,6.894557976369799
92,1.504129612389976,0.8618663128264458,0.6953481479290254,5.7538778740590235,6.4465974283195955,5.13473282507229,10.811340048290175,6.64048628898251,8.506053897056603
93,0.9299453487621552,0.8486294426894269,0.7130152479192764,6.479948753866616,6.495408890697866,8.145282521568413,8.37886179095034,7.565106248026806,9.883503277540976
94,0.6640859205565741,0.9798733245966098,0.6083182630853274,9.777193540357304,5.2848269278420235,3.780011355277052,10.804754769675228,9.552634842708644,11.141211894483012
95,0.8676018488048103,1.0579508808918217,0.748415261414316,9.9314531495056,6.677908446520812,6.8164169616711785,12.717031383546054,7.114200282114105,14.601783546131047
96,1.385002742084624,1.1260407287611343,0.575797340729596,10.842353563442563,6.002512446267777,4.367241694948951,17.114457954055037,6.815090639632471,8.559632888376703
97,0.986361766581515,0.9045361014752437,0.5174851471294949,11.835908484439466,3.530910988419424,6.150530030157251,9.475806897148916,9.720305142968808,10.636005250137487
98,0.8956732802090199,0.8394490339074936,0.9177060670010792,8.209870938313266,9.30844975963302,7.016588110047542,9.018524825701329,7.210723763457052,10.227876847900363
99,0.8787980589011847,1.1628287524832475,0.7082447814561315,11.54100889772174,7.6685839493734775,6.453316493838903,7.674600052358651,9.050323035798979,10.342227443896373
100,1.0924633012314062,1.145432042428582,0.7322078545917673,10.64356734788726,6.2431900515467955,6.667703237979152,9.993957103337591,9.896242929866105,11.777360448167888
101,0.7469402474483987,1.1312594438747385,0.6891895448463973,8.506166437797841,5.997977451562246,7.1249188345103125,5.577766036444106,9.692087646629016,6.91132389566575
102,0.6423668369189911,0.9120557608074596,0.6880407425730569,7.340967617650663,5.05819668266845,6.246306714740858,8.368983235714092,11.741774968258024,9.535617753610723
103,1.2951066334445158,0.8706975470415805,0.7954984401718083,6.655244733159269,9.423033342600348,6.941377993271099,6.472121128569473,5.565695477644944,12.469664083588995
104,0.8892429052924489,0.8459423211654054,0.6287252677656389,7.562910474093975,4.261770060107143,6.184895865541244,6.9530474732702965,10.109705578466874,7.462451019356458
105,0.6712370185851546,0.7636762464503516,0.4390884954536053,4.435905557438619,3.3871001784657984,2.5536360755921512,9.119463786847767,7.009244929276801,8.943868364204489
106,1.0921800432188105,1.3413063249919068,0.589507511423096,11.059593843694556,4.006777994929377,6.425875153906987,11.78191696192146,11.061448015824968,11.153032143642589
107,0.6944876028870458,1.0782926417339354,0.6023463876113279,9.711098909838766,3.717661283996082,5.670242445471207,10.88754122039864,8.881564336467381,10.190646935373689
108,0.8884294327089733,1.2267987093134518,0.4703134749172627,13.613950796806373,4.038894296317036,4.756932737987268,4.767624688864973,12.982249640351938,10.80632648896336
109,0.7604656536397452,0.8084136297732158,0.6400111633592079,6.5645800727841825,7.688655145203462,4.6761119614556135,6.602824116677641,10.681831721764144,9.149242834704715
110,1.3391103502502757,0.7897332051965225,0.6161326920664869,5.982460786340061,5.304963117275582,5.513132293446069,10.806130204635785,5.278778892179768,8.247852245639573
111,0.8902529442376435,0.7086972119700949,0.718844640892158,5.126866672903128,7.01150359564729,6.9272392997799805,12.387467326900726,10.07269655959737,10.81838488876749
112,0.719018051491795,0.8637923352551113,0.5101068383526097,9.493274838696744,4.095809868390175,5.884028792120107,9.646169152571803,10.878270881027257,11.977828682537893
113,0.8030259956972602,0.7638751105950293,0.6559904685672059,6.056146987700737,5.846407742117334,6.320808302384357,7.4944301895959935,9.41934221825668,11.408116577942206
114,0.8888968823218084,1.1640206976565528,0.7546614673289085,10.43488549865388,7.281063944673111,7.789367395666954,9.376682219836331,9.399963143527987,15.77601622467063
115,0.8921801281573015,0.7233254597223152,0.7548476369478629,6.489192221316401,6.173101471774636,7.151582762413846,10.344401766720203,10.381796503270827,11.186851279539104
