,"$H[h(X, X')]$","$H[h(Y, Y')]$","$H[h(Z, Z')]$","$I[h(Y, X)]$","$I[h(Z, Y)]$","$I[h(Z, X)]$","$I[h(Y+Z, X)]$","$I[h(X+Z, Y)]$","$I[h(X+Y, Z)]$"
15,1.0357181936034185,0.7118446973381836,0.7126417393462605,6.43623019641277,5.132135875742487,5.854130427678395,8.407172370095969,9.428183237161253,7.437095349724948
16,1.2231385762645415,0.9919666832405376,0.5823847024762656,7.848785471923838,4.5995390433160335,4.52285882311674,9.58437968754172,6.53675718079595,8.063890905445454
17,0.9578851077126224,1.5401577488979763,0.6005492290168857,12.76237901806536,5.059888336533435,4.074057263531802,10.958687669591878,8.482942056839589,10.488317813041297
18,1.2505999299886448,1.1806382715961017,0.5771413473823055,8.699782262030022,4.242000057005546,5.7065814551876475,5.365088068303112,11.492601982966915,8.755432787365303
19,1.0450730174959117,0.9885654333523222,0.7587976549189754,7.973959878613131,5.433709732207064,7.490992414272932,9.648999904169859,10.63814403101569,7.534860315189682
20,0.9053867174600932,0.9283607758778215,0.84146374918177,7.344114973396313,5.420011006711631,6.618970084883077,8.441118187525298,7.969449198256248,7.253122667009544
21,0.8306400056798886,1.0782992860185474,0.7963688950464858,7.454239507019941,5.928259591897685,5.8285109497387095,8.463419760560255,9.296061539678236,10.024265909761597
22,0.8867722114962695,1.1097229751492976,0.73793744765969,10.078780451230903,5.5351178233965275,5.946901500475815,9.075994580783835,9.664150970902666,11.814411498470582
23,1.2761117061062972,1.128238857481726,0.7203155968947783,7.880816640593612,7.0802248261426595,4.743006779823262,7.186331336859355,8.675305793993894,8.96902146716104
24,0.613772432993492,1.032845908682142,0.7929081461196992,10.094003823350256,6.457501363594193,6.207775583059985,9.248499071726336,7.484478325659591,8.920819986178675
25,0.9473446337232735,1.0009868302152762,0.7118533144901482,6.953874598253307,5.352986095794598,5.610203882592051,6.33856550057191,8.92709449439907,6.308110648965544
26,1.0038678966054777,1.0081293277658927,0.5895914696962021,6.607361316490716,5.989538663774268,4.5501707458253815,9.688332246938245,12.965224066893432,9.386266914417035
27,1.0009911757798104,0.7096128384090932,0.5381264901061805,5.345892139955401,4.196488763281338,3.2810340804053433,6.489434087207476,6.6668310656340175,7.4886509435545285
28,1.1327646378033842,1.1978158319606687,0.9078850228325833,7.94987318720495,6.34610569699414,6.883957377382706,9.469158805687536,8.639613163575861,8.604122288500426
29,0.8402759184455023,1.0053271671790087,0.8310162597613145,9.384838324300476,6.17613913510364,6.795207706140067,7.37908989566449,8.595658296519892,11.00228314661146
30,1.059691247218213,1.0633202150968648,0.6375647063881015,10.483598606122037,3.794163159741041,5.234855757181517,10.6994633104546,7.9568890224809135,6.607994179937248
31,1.318446717584652,1.0233561268878764,0.6971822580784708,7.85033017277866,5.423202416183715,5.0322140362209264,12.671154801123352,6.400660041453158,8.236661302431934
32,0.8988844289441144,0.9980204209931833,0.7783644241836253,6.452920727640255,5.409136109684154,6.4277545477681235,8.529167920909817,6.579556991811497,11.006999364090957
33,1.0806408254266495,1.172405517441094,0.7854315529164343,6.685953516234315,6.017477596118852,4.629744679571648,7.950416021910528,4.874985007269339,7.93851443107488
34,1.3693702257648097,0.8621515287972832,0.6626274035603782,6.346045427365787,5.710449142782592,4.829287566776039,7.05961883041117,7.135599416303036,6.452493636336994
35,0.9426882332818944,0.757424004500821,0.6937144029709343,7.178448604226972,6.017655134308611,5.108719057881351,8.693087921695971,8.774345378993091,8.862882290965496
36,0.850944676328478,0.913701812477512,0.621610110827107,5.395029537004807,4.822758790741659,4.656514253314034,10.260235029872902,9.934909787366307,11.492990092447023
37,0.902602776470051,0.9595419171509764,0.7752433882123168,9.637879352733357,5.485328166469995,5.87618074193873,9.122609100663857,8.144834011809825,6.056594006002869
38,0.9214172955785822,0.6693344796159264,0.524204551385536,5.20031237402265,4.491060220778316,3.9964584012788693,12.553458910815499,6.50021496479253,9.383956454692274
39,0.9589258163093831,1.0142521275083756,0.8045552700660106,8.200534035265889,5.820632993142688,6.855778603922948,8.294843171061851,4.901309929801002,9.19866445910958
40,1.1283746102747527,0.861339635559619,0.7697044008068707,5.36038621000135,5.352359676616726,6.358666925269232,9.714209075229212,7.030017374628618,9.895456354522922
41,1.4228946286825987,1.0747877128026815,0.6108742695287493,8.464504304317796,4.593864851578705,4.218004939536883,7.829188484328964,9.868635949250782,12.794705671400054
42,0.6139748281309765,1.122821984513309,0.6998005371116007,10.086446106013602,4.725384076445886,6.790397920042671,11.198624933386276,10.127338414957212,10.151967576970389
43,1.0807550337830698,0.9416154397205047,0.5990350153341206,9.057292481772482,3.8471587196758055,5.020652674792278,11.568376110959171,8.545365164183059,9.244374665322358
44,1.0516393081985689,1.0068777666033741,0.6941126109857152,7.472060978346033,4.722348951935508,5.907841904042289,9.803064765656945,7.182324925935069,6.247798589337086
45,1.0164306147987183,0.9778716245326187,0.6757540425139841,9.074120271647836,4.220524129956365,5.426016538812951,7.335468923873674,7.780498214761533,8.860163006787907
46,0.6319068133176925,1.1500704991417319,0.47148222581408705,10.164251344227331,3.8211392175269925,3.6811149854868606,13.063343761465461,14.691652385353837,7.767046400439271
47,1.1330518266566503,0.8105867397888293,0.5174838277691646,4.894046940055742,3.460541624825613,3.5333542350890843,7.536376446441215,7.709005082377758,8.010798123929822
48,0.7663850520975549,0.808596420147597,0.8293102860648877,7.308335427673889,5.590102423959606,6.4202694609627216,8.982132493482025,10.998423332539176,11.91063213158517
49,0.7448711316819101,1.0772965755130581,0.7360258850833206,11.888298890614198,7.36079082773293,5.445067624428568,7.8503226760237705,11.124465769212053,8.03311327993194
50,1.1404299546323504,1.2194756915667007,0.6297664960579649,9.143438520597575,4.576433918712277,5.228131525386484,8.274103749162151,7.70665618022337,7.2587598169129475
51,0.7948465117340621,1.011464953341178,0.7611883346170588,7.336969708690458,5.736534057819374,4.4133986597600074,7.889814852343725,8.874612812750028,10.690943342441098
52,0.9426585863051677,1.1297650933412473,0.5923835359108977,6.670342476640768,3.70220590207268,3.73509830010374,7.783049827499543,9.186602761869718,10.849902823367307
53,0.9930365905360571,0.8614937340766009,0.6007480304598275,6.27758813805042,4.702984119804014,4.414478357881704,8.7216793500278,7.042358138539251,10.109432945078147
54,1.2143927337448341,0.84713530812537,0.8262510580312599,5.922204747075451,6.4699978261215705,6.83053411591403,8.623938239347616,6.916136352577492,12.547293647194275
55,0.7721753660822411,0.9008882760863233,0.538441712946116,6.847955341192808,4.089020861969147,4.020805982758176,8.368367919747682,8.269934643187103,9.33391528821786
56,1.1250161886316197,0.8330092391795044,0.9041912448958038,4.8862941821963375,6.9507072368045515,7.075480381201695,10.154490440730397,5.864775718068959,8.08137916340824
57,1.1569842480479626,1.0173909632602978,0.7579715515328067,7.9283698456745775,6.884805609486675,4.999269662222496,6.678116358894707,8.866565529686499,8.26321245204434
58,1.0225219436265138,1.430097821955131,0.7852208951810311,12.277881523352935,6.8302016308398015,6.74215622382453,6.307440433533578,10.112320355578673,6.308096610737509
59,0.9544554864747559,1.0112773455501105,0.8238835689845464,10.168061635829455,6.9270048820001175,8.1924085503229,13.34765860597984,11.677318201587658,11.453131450413021
60,1.130265022413489,0.7996024246473642,0.6417049317251978,5.248640294383426,5.020050404001071,4.413069742664633,8.7427822230512,5.59237459996246,9.24595674810557
61,0.9670048265874642,0.6179820422694446,0.7152041903041917,4.095183969758592,5.498477296087989,5.779614299955509,8.29980724341982,8.336262842050786,8.128796904784398
62,0.8946661033291194,1.1685314046818251,0.6705086222027874,11.885303261661722,5.374582318260805,4.946257856157999,9.747662310173059,7.198565828821957,9.087692142498259
63,1.1421836225917512,0.8521099171229063,0.8021973916392945,7.911002211002758,6.614088383219946,6.983777101541849,9.551204559234737,7.708877674626776,7.321095091604392
64,1.1709580602257046,1.1085882459391863,0.7390992296784608,10.556905391802774,6.21601600885221,5.07871134581263,7.277761466581531,5.495558488331946,6.855728970383706
65,0.9495584351593213,0.7774516003384178,0.8172904952799186,5.4215646156301025,5.6622857944306,6.602586817546086,8.11915682736535,8.087593297386375,9.726638807998636
66,0.8938318670962381,0.7111679239079036,0.7920956342443062,4.904153644102435,6.263762169937781,6.765556094760669,7.588586922597469,7.643859368310321,9.68760053560763
67,1.0253464017532936,1.129702027335783,0.758609008564945,10.950548506980132,5.82373977883933,6.343425557657289,7.816656291248672,8.598510464511326,6.058667910971603
68,1.2913641017109507,1.0477685041997749,0.5604557218258245,9.280125465036816,4.934822783284859,4.389986357536027,6.160495548811014,7.557072369647111,10.45051063038599
69,1.05792439611011,1.040633463950876,0.7605728667973083,8.662958980922772,5.286095150821575,7.116299028348146,9.75425405570638,10.294748860313323,10.755316060673097
70,0.9841721409873955,1.0105639073373183,0.8887349466475177,5.969587785973548,6.588041069438874,6.791799587537736,8.089494688254991,8.534541753316587,10.306758342051474
71,1.15454909612544,0.9759494750953513,0.7031438011952481,6.452799605009404,6.036307825740284,5.741005926669543,8.822651960347628,8.27655891541513,9.154452924811753
72,0.919937586091507,0.821072660048868,0.7042007153779379,5.71932626784399,5.049191933249597,5.210931699727021,6.997330446022391,6.873986671888499,8.600030921298615
73,0.780001257122659,1.0814755860878271,0.8623125546130503,8.246712420513854,5.779213234241306,8.065139730456462,9.184662415708624,9.092406694706284,9.682509939597672
74,1.0837308794286264,1.0313266958171208,0.6554092846958782,7.0673945850366735,6.012635720541752,4.5743022399588105,10.449568755579696,8.674193370315113,9.833448083020013
75,1.0431696574046707,0.935003293426554,0.624834112050474,5.660572718040438,4.42219766933743,4.391766593147143,7.031481157711892,7.8077839759536625,9.29450304507308
76,0.7497655075748881,0.7025216731692778,0.6257441892674475,4.695805338420504,5.649889557691554,5.2783564429514245,7.80143511575025,8.394492728667178,10.028548377861622
77,1.1928674760761053,0.775418641645711,0.6585753086715826,5.171361321301548,5.727409427824144,4.905609453104972,9.203390378615898,7.255975916041007,14.200150793037926
78,1.0076904751179285,1.0948918665112564,0.6907506042897249,8.89762220526383,4.927119505786164,5.448293854108487,10.438155705957985,9.75673623542129,8.997279025746565
79,0.8402704454667398,1.1453975227869126,0.742379674952659,11.344156345034744,6.276107875214044,5.694783832375188,7.466562192660209,7.087465543946818,8.898262337302828
80,1.1883546332692616,0.7565299988675288,0.7448287095593532,3.933068460534302,7.194685779927618,4.9738619394297805,7.868395776544799,7.211559847121114,13.053450884268104
81,0.8279847450503103,1.0771574290923664,0.6013306422685047,10.346485917942763,4.3712216935112576,4.385370902229497,8.719657855582502,10.538028743672106,10.97965163134045
82,0.884329342946967,1.0799029496558326,0.8485870614429747,7.418034477804663,5.583779089152336,7.283251907663464,6.8544351173429,9.437955013451043,9.382814782301214
83,0.8377609391415992,0.7898460798364932,0.6358150970851044,5.516879722485594,6.28724089606708,4.9532520610656245,9.593563523741143,9.532387565938146,9.403381965155377
84,1.0242667239440537,0.7650624433374924,0.6702366588225205,7.152382760202501,5.15365181200664,6.390227468091099,11.081637694724478,7.301036187094124,7.9497238869532545
85,1.074814216595043,0.8798727533583499,0.5403643005407208,9.473118715747207,3.788305384193913,5.190229269969417,6.653683547219484,8.35937716496017,12.937209045300795
86,1.0132789829570636,1.323569127249045,0.7451033524175945,8.240637413173312,5.1769382217952185,5.050803486119685,6.18400833167699,9.328511729076068,7.8735116287780755
87,0.9369226451633618,1.2296665040546648,0.6999338069743569,7.433918115617949,5.064174455647725,4.4303637222725545,11.406074425136298,9.434771195149983,12.11899764133784
88,1.353143562681288,0.7601709365004813,0.5992060665178203,5.250040776870289,5.244839617064396,5.2939415007000745,9.384255905276236,10.583883352720502,10.7663209468163
89,1.0476360114329197,0.889844993069941,0.6437299927193424,5.804271293337057,5.413653385786253,4.586054823304511,9.137246313266926,8.731461696976007,9.220318461673578
90,1.0209445300176263,0.8494031343119627,0.7347012647784282,4.740100026011689,4.793175521984818,5.504299794213732,8.651223182208168,9.774499475861575,8.923188944647944
91,1.0821034150568414,1.0107130818117813,0.6222936115209099,7.286848259399497,4.712371618322113,3.780622962035696,7.2861764762906756,9.075311950841844,8.004318932394671
92,1.014211456445496,0.7341836134832794,0.7156333217165722,4.952340286604632,6.022286013965747,6.710347100311865,9.078132137167978,10.764665853182382,8.492290646278644
93,0.9511135899307683,1.0091261611395492,0.5878754991616648,10.191885089707378,4.08587097969133,5.686212072177233,10.286925381853317,8.048032719530049,8.881479604038669
94,0.9389815668137346,0.7180381670859061,0.6479516507349689,4.743696816079084,4.330251492849772,5.121559331742577,12.665929590074938,8.716389691494314,10.250008484086111
95,1.2039779553863257,1.3458276038102182,0.7736124150264335,8.212800811418784,6.306612924034716,6.852459786744881,8.733508770271095,8.38914621336857,8.358708275310253
96,0.8080654249167264,1.2596848432441627,0.5919572277595477,9.725996971273535,3.9202631600387474,5.31956282411691,8.380554745438358,9.659737075178445,11.019101305987848
97,1.0981681422523728,1.0065666604192252,0.6851299900865373,9.221647583415505,4.14621723652057,5.271923530519998,6.409667903851079,10.332869320657066,6.397415364933538
98,1.0101710710037837,1.1433687358873799,0.7031603843173078,8.395970494433854,7.415226551066678,5.193486919939544,7.291210923688121,9.027631281961543,8.990620654714244
99,0.9068596727014745,1.200220155241209,0.6722018653445543,8.989130409090958,4.300419090711431,5.321460208385199,6.552142846658269,7.8698669838407955,10.331522734703443
100,1.059542072711931,0.7285778363686184,0.6425740326069873,7.208403399562053,6.067801808579108,4.109244025668663,7.3245085532399425,8.529977714085227,9.644215060012828
101,0.955476906301612,1.217239568539827,0.7515249116812125,10.638557335949,5.229004447065087,5.891316626768791,11.764703304656916,9.773867590060632,7.858919569133279
102,1.1333252470738466,0.7470312445666162,0.7006719724275259,3.8621637236190507,6.979292697965279,4.121719432571046,7.781914178198496,5.8655778654567055,10.630497002950602
103,1.039521691000673,0.9833276611760317,0.8186669925501551,8.883790193602689,5.922693299583655,6.5426314299656525,10.539125787402709,6.358727939656475,9.166808155442821
104,0.7721351156220192,1.0259535251739176,0.771605108850856,9.431812151280928,5.407031205270304,6.786457424531845,8.940818170477309,8.258181910961875,7.5542978312423035
105,1.172248448670614,1.1298005821023696,0.7453736201010973,10.717122014350595,7.4079772759604525,5.607334532604119,10.51647224439572,9.480405084226701,9.59839969290996
106,0.8668414765439457,0.945412347098005,0.6745290378304554,8.24774884100209,4.945743562894206,4.964992066680703,8.453053705529014,10.157741642108292,8.445926473759823
107,1.0371469185180666,0.8086578080287598,0.7070356831840475,5.155064528122161,5.752516360083128,4.899235801359319,9.14621324198935,7.416826228761205,9.264270659477287
108,1.475563251391006,0.9401844891709797,0.6768409554151142,6.083622228990913,6.778725273476961,3.7532262476980156,9.455125754373741,10.139890697533378,11.583619493380692
109,1.0615195214321476,1.1284456612760114,0.804931516890464,8.997363805999834,5.766191633174384,6.119282069307398,8.311439111600047,7.946356341764764,11.168708511712254
110,0.6082324094064995,0.777620615689893,0.6512741746410884,5.440058780522392,4.6675508980377645,5.370553823633233,12.121248109107952,11.89083090100115,8.058394305746658
111,1.0134757918235158,0.9914261762860639,0.5655238562910089,9.291704304542536,5.3174268243105836,4.923001533630988,10.398840428164728,12.747755524306466,7.112192267734228
112,0.9184648596339008,0.8848216295717974,0.6754360923682557,7.180269193331739,5.384092311842226,5.134368901231662,8.91250045324873,7.469672076961332,8.071754246746856
113,1.0296432129541429,0.9163704294008682,0.7216375459012495,8.45429353878782,6.20012756302037,4.480844447133649,6.161788663351766,9.937554634477422,6.438835496040454
114,1.0160565706361628,0.9707086749347913,0.8993350389416553,6.6701283930351,6.235865378514422,6.815948972693665,7.659874099426858,9.170607486460495,8.335663055161769
115,1.2080091660040548,0.6725904507804285,0.5255232820207782,4.745316786534514,4.102104466651276,3.961757547598273,9.322247450547874,9.871691687238174,7.5524474865318645
116,0.8283692229825526,0.9333356384627473,0.8630256807655523,6.188838771391185,6.695469865579718,6.103025501207163,7.441559261545902,6.405724927303932,7.453067170321041
117,1.0927320608956668,0.9648912185826666,0.6437240408204021,9.423838532401714,5.148787740484092,4.4998754479563114,7.61309273654324,11.819100485937463,9.944410981469126
118,0.8661694792032006,0.8155248765730663,0.7431461197137953,5.001695880498469,7.2906021378829955,6.184572171623185,8.236864544278337,5.721865323699306,10.798710533027473
119,1.0265485057593144,0.9294288113891144,0.8799837999232257,7.2463686432687515,5.8058031246724875,6.470588785807051,9.736357146551455,7.7859049615839675,9.792019706511445
