,"$H[h(X, X)]$","$H[h(Y, Y)]$","$H[h(Z, Z)]$","$I[h(X, Y)]$","$I[h(Y, Z)]$","$I[h(X, Z)]$","$I[h(X, Y+Z)]$","$I[h(Y, X+Z)]$","$I[h(Z, X+Y)]$"
15,0.5934457995161251,0.929565049365448,0.5644580569725255,0.5013716815407511,0.07684275025726461,0.15604652900698096,5.205074656616433e-15,9.545479646439453e-12,3.352743640665632e-05
16,0.688947931660085,0.5450827573112091,0.5568558770480594,1.9207402888526788,0.09660363387981204,0.062276279478373504,1.4953351398696605e-07,-1.1059593078842226e-12,0.00011491772446638208
17,0.8341533850469458,0.5622280656610418,0.5088125656772405,2.7646202318549884,0.013200660553608502,0.008434753885571234,4.3683493102556056e-09,0.00012614227547194312,3.5266813605866895e-07
18,0.6162207886713114,1.1937412382198571,0.6181842209314133,1.4933767620005631,0.0182841544802156,0.014759947499050975,7.17275906069642e-07,0.00029725645314120975,0.029148769281838807
19,1.3601959203116445,0.8261790254395975,0.4373452314347167,2.351458259688758,0.03938067366507234,0.0332465859264135,0.0018008009422385601,4.805437485026666e-07,0.03772813807263034
20,0.5951734928126599,0.9035173154412439,0.7566463893126889,1.3282625871851903,0.03799830143280489,0.17133591378368138,-1.363576194383706e-07,1.6172334046786896e-06,7.251723702119974e-07
21,0.7449002864153977,0.5932263368784441,0.7153126464271329,3.426359504512033,0.003491500780708239,0.023399737059043843,1.663008028570469e-10,1.9459816122413448e-12,7.640398923942519e-10
22,0.9737927769055638,1.0612857428027334,0.50537298765745,2.085520502757698,0.03152856490441577,0.013091409042186973,-6.890546989951168e-12,7.581478527425963e-08,0.0003520827008078659
23,1.1984772173980491,0.9477668075790191,0.4609788041620897,3.1346859988530507,0.12076137628235008,0.009962424946776492,8.50572484348082e-08,3.736032509866262e-05,6.995795892689642e-08
24,1.0705499253101223,0.6338393979585047,0.683587341803687,2.909182344323908,0.005185421823455453,0.014578480617407706,2.5519331695970976e-12,2.2164575553500794e-08,3.340240061614969e-06
25,0.858236744499968,1.2435558990383806,0.7712541273231875,1.6158422065848326,0.6090298829658506,0.03924284034864246,0.00013491256444563693,0.0030260428083253147,1.1017215858633337e-05
26,0.9126518216232645,0.774226313308671,0.5245640512470225,1.7139198184879867,0.023312106871344402,0.08037893582109866,8.105679110943477e-10,-5.605165916093627e-10,1.032461327207479e-06
27,0.7517465441330958,0.9266990986506222,0.4372570329326604,2.2393213841416935,0.04145051850482031,0.029689535353687097,1.2691886054829612e-12,0.003010960973432276,3.274797881655896e-07
28,0.8781187112980025,0.8052719744542967,0.5881616295387714,2.7319260723555376,0.007372883830565339,0.11632302271413957,6.26042148614623e-10,1.0354546113163447e-05,3.5210499550924007e-10
29,0.6952610821709566,0.855066350235438,0.7789319291979344,0.6946496104827038,0.030851098929353785,0.002171893323441309,1.4541377036494659e-09,1.2327575127648824e-14,4.469630881515052e-08
30,0.9306977707513364,1.05947895357232,0.6119465069392687,0.8623692375584506,0.15113938362654192,0.03664461934949123,8.644198791922746e-05,9.598635554533671e-07,1.1791555387242085e-05
31,0.8909675490075718,1.0576899346673407,0.43719988591255204,3.089213875142946,0.1393024406386284,0.1263090126225455,0.0037111705662403703,0.003485125571985097,0.00014811955160049458
32,0.53313210905719,1.1004292400514375,0.6762438324266592,1.9979059519250586,0.2794213945436869,0.12557021853094177,4.701628913085672e-07,2.6172606997882007e-09,1.8934913861764915e-07
33,1.253124318105455,0.9222098967410015,0.5723556495097746,3.5884262412623613,0.931371887159004,0.2962623184873688,3.5505008166617976e-05,0.008818105070004537,0.0007863263192229632
34,0.7412031355509853,0.8595973038819364,0.7314753211146354,3.7600342910971856,0.06460143585888702,0.03356130594738897,2.531589547298928e-07,7.074886596716158e-07,0.0007582310030737486
35,0.7302663598332088,0.8450399498218729,0.7074260573212443,3.7608131800489457,0.07714415758558764,0.17444336773361693,4.665381566968203e-06,0.00038848715641808283,2.7224160039432636e-06
36,0.893017508670509,1.1025995439705523,0.732894060236634,2.830954774678504,0.018090237218280913,0.266243057295672,0.00012873884787114353,7.071990088852107e-07,0.00020998251980391537
37,1.0368857990308968,1.0903510286058717,0.6281465047144255,2.9270186478370217,0.021788535868279973,0.024594361855758723,3.535570754384192e-08,1.2206977685620638e-10,2.009987392508986e-06
38,0.9721570095086848,0.7921154229744425,0.6677438028344175,1.0538325407702518,0.23357588065371573,0.05328601802480999,0.10048773730760698,0.0863108204143908,0.002816228402937523
39,1.2546126732504526,0.8318161440166497,0.5806144563192943,1.7039490770410999,0.11793895762065222,0.13644181528050106,6.793021763984185e-07,2.1968851405743307e-06,0.00012411176192719255
40,0.8901504771190446,0.37140758170777716,0.5773745935312733,2.453303936857126,0.03390580680530892,0.05460532520616859,3.054481316769365e-05,2.4811197589064038e-05,3.782065117319623e-05
41,0.941840297366211,0.774354219729854,0.6916161000695373,3.8051877331394746,0.26658012063424663,0.023511833016006567,0.00033804864176728897,0.08704384343244442,1.1412915201921937e-07
42,0.9637882703666266,1.2406381135571873,0.675560754151877,7.004823397713956,0.007224478554244417,0.09644814620750801,4.2560413023564215e-05,5.4599461677830626e-05,1.630645306667919e-05
43,1.236000482825279,1.0416041974656862,0.6761034758783177,5.149260116386911,0.21661955991266657,0.03333457965109519,4.040643075379449e-05,0.0019715843635212033,3.4648328229411816e-06
44,1.242968761408072,0.4649709160455488,0.3497868394566935,1.6930602252854074,0.011511772084296608,0.9229037631171906,1.7978212507840944e-10,6.616802095281531e-10,0.03203189581022781
45,1.0220542421232948,1.3551740984050755,0.6022826687240034,2.426241779390182,0.1270700606146312,0.08652610965651895,-1.6730340687723226e-07,4.338338937405068e-06,1.3286279454767389e-07
46,0.9160243724327238,0.9664619233945579,0.3499030980425083,3.344249546877796,0.22936022147119103,0.027012828446976698,0.11988185106615641,0.001187594880242013,1.6331198706073542e-07
47,0.6068689993504853,0.832715757965122,0.5723027457085258,3.086940295421405,0.007782091558298624,0.030826370053629596,5.324671394193792e-14,2.0280388424140298e-07,4.792897019104756e-06
48,0.6841711082662049,1.1534937226347142,0.7872415968426918,2.3699259617098973,0.30232691940697076,0.020179462053047506,2.9131117787233562e-05,3.5793745837146414e-10,1.9864529333209157e-05
49,1.1336843883777368,1.0521340745794383,0.4133401910775357,0.8207749568836021,0.01056809305096341,0.008412771479323391,1.5465436669019538e-09,1.4415687572829076e-16,8.21193255734886e-05
50,0.7043115285093109,0.9929523114441328,0.747539859353298,2.6029220673427576,0.10252657823261771,0.08414354354389952,0.00010735890005826282,0.25255373092228983,1.4120345463583828e-05
51,0.6821866698660146,1.04310083077064,0.6517688861456682,5.0246031285418855,0.03989702387468674,0.025093678601051966,-4.1098799091499886e-11,0.0009062988605582877,0.00456629999914044
52,0.9603721713428215,1.1383926203649646,0.7153832243523619,3.828381137747044,0.023545507211777204,0.02263105010887945,1.1117874715061948e-09,0.08380668663134432,3.940788050414552e-06
53,1.2176936993905836,0.6702436204874069,0.5740515671396768,4.030657647230438,0.06041808592651731,0.02153066003744116,0.0004349764893050458,1.0961050665049104e-08,5.227480731971872e-11
54,1.1587743590651345,1.0736927863937782,0.65173180928821,3.781054817939311,0.004278388394455412,0.0041740860315866955,1.5160291159477e-06,1.7137217988352024e-09,2.5631836856206345e-06
55,0.6614855412057319,0.6634358011846574,0.4769403350518318,0.7210017003217779,0.005042673065053577,0.0021468759038403957,2.2258290392203905e-14,0.0007886850101207568,3.826794149367627e-12
56,1.005441163615001,0.738693903019952,0.524552785586717,4.016592849991613,0.21231071099144133,0.01240909362599217,8.644849004680543e-06,0.00028436487510055875,3.2563685273309125e-07
57,0.9162395402577784,0.7903150860708963,0.41345488954533927,2.124396562715016,0.043188384350507605,0.04570944307744652,2.241721663808331e-05,2.507301024011266e-07,7.55174471202657e-09
58,0.9588490307216078,0.844577135378903,0.7954847050803531,3.7447361814575806,0.04607642100378027,0.17014253302720794,0.0058810194756885705,0.06228371689073404,0.4668847113469657
59,1.232678105308462,0.8615661838112408,0.7869475393566538,4.318042790617323,0.2578272804889864,0.08140692866043327,0.00011417915990333354,1.4556070075675742e-05,0.0016409128660720917
60,0.6252744606921493,0.971464779290789,0.4769167221168839,1.5199837882891412,0.38623943810615396,0.0023959353925463874,-2.4250558532710537e-10,1.1775290707858207e-11,1.102243880466272e-06
61,0.7303845379195223,0.8213582554573228,0.5741546738315965,1.2092090682209353,0.02741170869381954,0.16091791225741442,0.10276275827263173,0.3415489229163893,0.30636410518651414
62,0.816804741031831,0.9585017638849265,0.5057142712212698,2.928338732317304,0.006996992269059379,0.26162784241833137,5.58262078109818e-06,8.612653345064636e-08,6.9470128748431e-13
63,0.6310902545946636,1.22525303529446,0.5801840682571496,3.654578331042133,0.148553930793183,0.01871984244307123,8.926795693008264e-12,6.40863552218801e-06,3.4399964224423206e-05
64,0.8035510240251932,0.8911849515070961,0.3974217383323059,3.6392614682211812,0.06489296295500999,0.07140188563868514,4.108047929096535e-05,3.352818247349325e-06,7.653938935572729e-08
65,0.863772388661708,0.8756027676973088,0.7610576854754045,1.7664656150412332,0.009668437408123485,0.34132183807425887,3.479372144128711e-10,1.4485464798658393e-09,3.325387880506362e-08
66,0.8787655840473362,0.7933167081561974,0.4610324205983771,4.511470508322755,0.16731983906152836,0.09379922110225744,2.293158427621486e-13,3.400980167330255e-05,0.011147952553538934
67,1.1926098172890265,0.4796694901582736,0.6207320066102704,1.49352527303967,0.017969961937601146,0.00783992609971516,9.446575744486556e-09,1.0471585408430454e-09,7.512453201214304e-08
68,1.1072620881355515,0.8105104294263674,0.8951818682438031,3.8613962528063954,0.04046875729661769,0.04965603641600515,1.5166926142070443e-07,1.5685996989381388e-06,8.248541331858957e-08
69,0.6586571771861731,0.9468294943370318,0.6279249969866245,4.213161225831809,0.1595103752354331,0.03168227638493621,0.10275181781675011,0.26458328614835397,1.6157753422107974e-05
70,0.75031283677624,0.812157739269851,0.7232888774832211,1.8175631732016018,0.009309908789354959,0.06571062982200465,5.521826504653367e-09,1.2789758386317925e-06,0.0008228507507528765
71,0.7624001974064399,0.8633116256069613,0.8901703712200609,1.8612236871440246,0.03471871208454047,0.02340061431000051,6.755367204753723e-08,-1.0113999270372146e-09,-6.004281143718271e-11
72,0.8146639772026439,0.7767785216727572,0.6123131457294732,1.7813166861629999,0.05266663016291184,0.1303414510582469,2.848105041036361e-12,-1.9124008543394184e-10,3.7079254469005577e-10
73,0.6499464709918231,0.6739170220214942,0.7788964659957613,0.9391529930752754,0.012404939386464104,0.0032812279316652712,0.002665855713598383,0.00034712870753248896,2.9807119521305157e-07
74,0.8886100881873774,0.8739243847218583,0.540559285474745,1.8294426429178803,0.04182418141673494,0.013225444323802566,1.6957924706591276e-08,3.9221802123607934e-10,7.04790796908943e-05
75,0.732480705024412,0.7312344751325257,0.6915533811619234,3.2237170161493274,0.2311206475379627,0.01712160808557641,2.507749659220415e-12,5.971230939855356e-09,0.0001020639370111792
76,0.8675823378721977,1.0856026771115406,0.524543525260969,1.681629081774328,0.1155533957342842,0.08523540551359354,2.2835388296280706e-12,2.711813788747565e-09,3.949933921469566e-05
77,0.8744583108224582,0.9079532594484964,0.44511785178309765,1.8332299803048797,0.049977210419930536,0.1914746155828352,2.5550681134356393e-09,0.0003013338277650793,2.730088430324332e-06
78,0.7705687680480678,1.281261343012351,0.5887904312335083,2.41628457040103,0.14598737326191483,0.10969740244534176,3.0442868838362157e-06,1.998094869494026e-05,3.3072264735193055e-05
79,1.0923359286128038,0.8381347365489907,0.6837163696959663,4.607681284411086,0.05266458022732551,0.023200863062261334,1.792086751125928e-08,4.485167091184713e-05,1.9056845902650653e-08
80,0.4458234847162665,0.9426605486194878,0.7241913248991783,0.8698628399086451,0.3295137781071031,0.053029982319296086,9.223140806786089e-11,2.1700439604103442e-10,5.103182152008797e-10
81,0.8206036481928509,1.1918075740787053,0.4689356359892968,1.8703340290755293,0.022807410913034665,0.02429302029293128,1.498801579389218e-07,3.4848458455399526e-15,1.8533859106428338e-05
82,0.7635207881726394,0.8569345723545994,0.6839474940015385,1.6875569660054714,0.2848757933355769,0.12080441190626716,0.12118171098443418,0.07258597629118996,0.11165022082221124
83,0.7281151359313347,1.50918652620454,0.8345051015724171,4.009601883051284,0.037644454406655876,0.02829232285353925,2.0271179507157452e-07,4.238818375454929e-05,2.0475316337375105e-06
84,1.1612008209518847,1.2353138818566962,0.5087762333915994,3.456853218258784,0.07268725391687147,0.058070474434312486,2.623318899240812e-06,-6.05331096224042e-08,1.4377125285980671e-05
85,0.6544888836015246,0.6899632700150757,0.5883664392978107,2.4401435689218647,0.0528877581475514,0.018114771957066168,8.884618904370121e-15,9.406774662101555e-11,2.805503824825125e-11
86,1.2297590101612161,1.0290947412929399,0.556538995691582,4.389056505954542,0.04221771598216036,0.03724458654786354,5.721165769499455e-06,0.00019218062698178883,5.165080512490275e-08
87,1.0770123213482075,0.8550922495275884,0.70732850124333,1.6800391558979209,0.013636869666218429,0.020385389692758427,2.0571200501399135e-09,1.0314379430033094e-06,1.7672616490528113e-07
88,0.7894378853631059,0.7530983848293185,0.6993509134502341,3.2774151925693324,0.0150636258782683,0.01948045423847171,4.402340238073776e-06,1.344893284463405e-09,6.55134359474344e-07
89,0.8592717399814681,0.7999045425907513,0.9190865271046459,2.0370398093126183,0.055225474009080636,0.01556349117060209,0.0892964962763412,0.0016947198742198748,0.003063625115322285
90,1.1967404165472435,0.8816299110910345,0.8822646949447471,3.8022676319066746,0.08263854606684352,0.04074450938163396,1.622427275079943e-05,3.204437110057943e-07,1.4150527393594375e-07
91,1.0758469680369707,1.0868810199051004,0.6264992781072344,3.5427070867412693,0.4320985922776125,0.10242490974139438,1.707204957129748e-05,1.4208553766660769e-05,0.00036104694166726463
92,0.9130503230078928,0.6598616603349396,0.8264918441015631,3.3968560825452,0.10130159560354773,0.07474461591772866,0.021969388015194016,0.004018325346957549,-2.4023781605997778e-08
93,0.7069719040666168,0.9458114406528894,0.5329069511357144,2.735031719383926,0.01077297766979704,0.09058120687144004,9.508240486958501e-08,0.0004078034772175113,2.1208246924732334e-06
94,0.595031667952106,1.0828405503464014,0.8984916302741118,1.7150010449401965,0.028544000620613755,0.03442369393716453,6.152292193149836e-09,8.957252860958228e-09,2.640251345508681e-09
95,1.0884405121303928,0.8929410807540398,0.6652907747701376,5.281888853639857,0.012355441408609917,0.027012783841548448,-3.2984455837428302e-09,5.43586879639171e-07,0.0006235158193082001
96,0.7882153876331952,1.1862496087074046,0.664966734081113,1.8789464932539324,0.03370996288817861,0.3767800041363603,3.442779080908055e-05,1.3999840341364784e-07,1.7848131732713054e-07
97,0.8607585518116168,0.8140081841884452,0.41401283613361173,4.139799645044606,0.025063603156717282,0.018587314142872464,0.2176249027975303,0.0028831063470542992,1.3518056102819061e-05
98,1.097900903062097,0.8194101313285715,0.6914943156373445,1.9972077716299437,0.011209211074540381,0.01013724322766167,1.3983701101302785e-10,9.179548673293127e-11,2.816547797252291e-07
99,1.1018938319725549,0.9635923563810783,0.5972538063933394,3.1174158064860995,0.035531193351433635,0.04203421370578527,-4.641525450182908e-07,0.00023630337862839122,1.105693493264631e-11
100,0.6965076262680016,0.9576528466737437,0.5807996899725345,1.521240144629039,0.008838904162654856,0.008828491460596305,1.551148248104555e-11,3.4366413714328505e-06,2.64338917604605e-09
101,0.9219675020646396,0.8588237265154056,0.6619227469822891,2.713549061969819,0.2986991013771507,0.04115987296809001,2.1130152475208033e-05,0.08947628041592838,9.438616861291637e-05
102,0.8976252436462926,1.0321056983992116,0.7550804702415044,4.080128187031575,0.048684493573970575,0.01546217295559944,9.599878462344448e-10,0.0001516064283112831,0.015729995771413673
103,0.9100745244431491,0.7399733030034191,0.6838955060405397,1.663373134007389,0.013257054087676998,0.04476888733852692,0.017303155382393104,0.0024912344321278922,0.0004651006951505611
104,0.7271659021983585,0.8576158465642142,0.6199266515737031,1.7777143631638173,0.04226602163679005,0.017270305588367202,0.00452690473145953,0.24743785963874415,0.0006462575876283547
105,0.9677796673005538,0.7384303468514019,0.8268157909650973,2.9958834789565683,0.17652535363766225,0.14049759292813743,2.396234320856972e-09,1.8350631302786833e-05,2.6368886205554352e-08
106,0.9127975761049579,0.7743748022275249,0.524702275510811,3.2567723942663047,0.027060819373841458,0.018264942565047786,1.8866788963285985e-07,9.950926685405257e-09,2.72781649426619e-05
107,0.9533741243172129,0.6120467170490957,0.7164446459741731,1.8932692158238762,0.01361750566749549,0.09595879096947481,0.026908355278702608,0.007327066076447441,2.5432597657280853e-05
108,0.6638670078707438,0.6998213059048349,0.7709368664067716,1.7564964928720075,0.08415846984801591,0.037699506991263565,0.00011607725732267065,3.5920381948444143e-06,3.3725455030016236e-08
109,1.0637375819352504,0.8991009859204458,0.977519578968801,4.9604661316571175,0.09628072374533549,0.022412273270683278,8.204357231606685e-08,1.5174973618267537e-07,3.7440680885392785e-06
110,0.9203341494278562,1.167949631645432,0.38158366696232254,1.0812380624979139,0.05484102510346226,0.004576754989601915,2.0317203955980743e-07,2.7927948680059356e-07,2.0493455626671637e-05
111,1.0017605048824294,0.5342550134800178,0.6606447486837983,1.7624766629044937,0.031244544883604803,1.161367559108068,7.010607129305707e-08,6.354718489041354e-11,1.2358189291228086e-06
112,1.0714292262338374,1.2927903748064977,0.6043243135198937,6.79972415239154,0.0702800836281553,0.0176739298016326,0.0005785972353022229,1.297402906693803e-06,0.0019991855554738172
113,0.9268351617800932,1.4663482339611429,0.8106959819878339,3.36500908588298,0.05455193037475993,0.03951268194464036,1.450208044564934e-08,1.8690727645899503e-09,1.2480074747164857e-05
114,0.726783472113705,0.6618886593893184,0.7996995809921249,1.5136200865909626,0.004617839560504343,0.8101752089803268,2.0262105584018433e-07,1.3179002035753936e-05,1.1713058519036562e-09
115,0.8682256411919297,0.8875933870491011,0.9380490291859834,1.9546145896572624,0.04240230845209925,0.4505964112548166,0.00625083477557184,8.014574361798483e-05,0.0009508914770584669
116,0.8202820815791017,0.7501229569205047,0.7194639817300763,2.0836072513330754,0.01589990968033589,0.03904050389007431,1.0486594154511572e-08,4.925938677845356e-14,5.159008238657219e-07
117,0.9044711585194338,1.1991414089198886,0.8504624341946344,2.4277044650936968,0.015201421441473479,0.003125761385635574,5.535875887733489e-07,9.968517323466961e-12,1.2706231764893349e-08
118,1.0048516033016512,0.5128606941235574,0.6279419480007612,4.55067356678613,0.21677220743311226,0.13507144873182875,5.330047597287015e-10,2.8447275597263318e-06,6.179808967682991e-09
119,1.1699382653851078,0.610963026765595,0.5881437868039302,1.4767786878143738,0.15416551701898704,0.06492210791645386,0.005080715257727247,0.0019881260242783187,8.851730303273002e-05
