agent,bias,bw,density,hitmiss,ngrams,reward,sample,wsize
rdn,2.0,5.0,gausset,1.0,1t4,4.00671534845,260,8
rdn,0.0,2.0,expset,1.0,2t4,3.9231739460300004,260,8
rdn,0.0,2.0,expset,1.0,2t3,3.9230181715400003,260,8
rdn,2.0,2.0,expset,1.0,1t4,2.3572814789099996,260,8
rdn,2.0,2.0,expset,1.0,1t3,2.3572804507700003,260,8
rdn,2.0,2.0,expset,1.0,1t2,2.35676456915,260,8
rdn,2.0,4.0,gausset,1.0,1t4,2.34673057461,260,8
rdn,2.0,3.0,expset,1.0,1t4,2.1041268128,260,8
rdn,2.0,3.0,expset,1.0,1t3,2.1041266507799996,260,8
rdn,2.0,3.0,expset,1.0,1t2,2.1041127806,260,8
rdn,0.0,5.0,gausset,1.0,1t4,1.4182342523500002,260,8
rdn,0.0,4.0,gausset,1.0,1t4,1.25767746876,260,8
rdn,0.0,5.0,gausset,1.0,1t3,1.06947223926,260,8
rdn,2.0,5.0,gausset,1.0,1t3,0.7899501239010001,260,8
rdn,2.0,3.0,gausset,1.0,1t4,0.7373580832209999,260,8
rdn,0.0,1.0,gausset,1.0,3t4,0.44626171468500003,260,8
rdn,2.0,4.0,gausset,1.0,1t3,0.384389666004,260,8
rdn,0.0,3.0,gausset,1.0,1t4,0.0660027715542,260,8
rdn,0.0,4.0,gausset,1.0,1t3,0.0553076500788,260,8
rdn,0.0,4.0,gausset,1.0,3t4,0.017566559898900002,260,8
rdn,2.0,3.0,gausset,1.0,1t3,0.0159521410471,260,8
rdn,0.0,5.0,gausset,1.0,2t4,0.013607088910700001,260,8
rdn,0.0,3.0,gausset,1.0,3t4,0.013390980395799999,260,8
rdn,2.0,4.0,expset,1.0,1t4,0.0133430343996,260,8
rdn,2.0,4.0,expset,1.0,1t3,0.0133430338189,260,8
rdn,2.0,4.0,expset,1.0,1t2,0.0133425389177,260,8
rdn,2.0,5.0,gausset,1.0,2t4,0.00538397595812,260,8
rdn,2.0,2.0,gausset,1.0,1t4,0.00434759860997,260,8
rdn,0.0,5.0,gausset,1.0,3t4,0.00412248329598,260,8
rdn,2.0,3.0,gausset,1.0,3t4,0.0031581001876999997,260,8
