,"$H[h(X, X)]$","$H[h(Y, Y)]$","$H[h(Z, Z)]$","$H[h(Y+Z, Y+Z)]$","$H[h(X+Z, X+Z)]$","$H[h(X+Y, X+Y)]$","$I[h(Y, X)]$","$I[h(Z, X)]$","$I[h(Y+Z, X)]$","$I[h(Z, Y)]$","$I[h(X+Z, Y)]$","$I[h(X+Y, Z)]$"
0,-714.3870464926737,-68.1692000539123,0.015838097217725024,6.142268949535071e-11,7.630244542769607e-15,1.2374917981929325e-10,182.7751594221265,0.043388265686590204,1.0661580432974393e-10,0.09196733343877866,1.3272407940839201e-14,2.374195210884197e-10
1,-593.9254027557084,-544.3971683544073,0.042251635810703375,2.198116801050422e-19,8.626415991649923e-07,9.171236507744628e-05,1092.2346164600976,0.1109647538660496,1.7320855603110617e-19,0.2098903882192821,1.6125786684262216e-06,0.0003152674843472706
2,-135.26164802906294,-807.1395598016609,9.311705464760634e-05,3.873603491490738e-15,2.2141240661289917e-19,0.007874048489284538,965.9160706564076,5.705430900866299e-05,4.4377804155830195e-15,0.0003493572856326956,2.6798009128253003e-19,0.08461556361031762
3,-646.8767188536973,-908.4414570061541,1.9217952816966775,1.1671282727808254e-16,6.142652939714147e-11,0.00017224553369076347,2339.851508818814,15.286309033595344,1.7156997988588713e-16,44.460528141838914,1.2921826774718647e-10,0.0006339906043454076
4,-522.696160700654,-1079.1251234308402,0.00830818870192543,8.766963884270418e-17,1.1380547537288709e-14,0.022274361924583316,2713.7807178117714,0.047520821005156484,8.424224054186486e-17,0.008922914464473736,9.9701864668177e-15,0.1064751328666189
5,-1190.642922963529,-305.5231572030816,2.40157145375337,3.814471241984156e-15,0.03333084560970767,1.4460119747245648e-08,1057.907925732221,16.06468676196452,6.3778021912774246e-15,38.60497563361315,0.26995137461216556,4.1848263260341585e-08
6,-167.2521937168069,-1530.0090239783826,0.3556925320153653,1.2284540813879432e-10,3.6613354439389356e-23,7.501527558312008e-09,2282.681240502614,4.4240770960572995,2.568584721649831e-10,3.6108606106403025,3.02732362259404e-23,1.8961242765130163e-08
7,-3229.2221290547564,-1022.4302888644265,0.0002783974405081903,7.439134101543184e-09,3.873295345537043e-15,8.553009490726666e-07,2485.7893048213855,0.0006519088520584301,2.2530432825864786e-08,0.00046279652974956986,5.918429632937235e-15,3.095223347897756e-06
8,-353.66676997614485,-134.71684515022596,0.03629196477852878,3.0652087794700305e-17,4.938626422859966e-13,9.800317865380368e-13,135.85101998264392,0.15463875935301633,4.8042190567673164e-17,0.19283418330462443,4.932552047002858e-13,2.274229644692562e-12
9,-762.6009173681547,-167.20521123109467,0.020356406134231262,9.589041159155407e-13,3.843631772622899e-15,8.627653402320486e-07,-169.38672836477073,0.17275525746481823,1.5890596110138396e-12,0.05719361215123646,5.884547633273353e-15,2.3611520535688186e-06
10,-66.89168015544591,-749.0516551556559,0.008323155146734264,4.938346085127781e-13,8.552024704773069e-07,6.19126794218188e-11,1720.161311567977,0.035809149599051855,4.943437154539026e-13,-0.002397034897280153,3.5581756378319313e-06,1.1886073363062835e-10
11,0.8947082160948348,2.4426449785273725,0.007883430698986633,6.639901500412628e-19,7.687861374024633e-15,1.1326420676488472e-14,22.436214705803,0.017083827815736106,8.50068372185401e-19,0.01885178498257374,1.2228111286751298e-14,1.1503907820703972e-14
12,-373.47466216096404,-201.7663438014966,0.01584126537669566,4.40952378011083e-19,1.7104049333692655e-06,2.8873464444166765e-08,1472.7916468105786,0.03578892832077836,4.883433397148626e-19,0.0645641686228626,7.399377683437483e-06,6.629986886234007e-08
13,-612.4189233709977,-1109.8398769965759,0.008471377826967542,2.4035846213046776e-12,8.700826584081295e-07,0.007874898616361394,2610.9859532185706,0.0020103540302021583,1.809082915586546e-12,0.036848171979930754,2.1134283836080156e-06,0.04076427902345748
14,-1559.2455973418769,-67.07188463834237,2.3092183020121166,8.99967268307699e-05,6.142274771466851e-11,2.9157876967569736e-17,315.1714292240826,53.83916516768958,0.00023774084770939626,8.840833095699349,1.066158088058569e-10,1.802841234673624e-17
15,-66.0392445248777,-549.1658619140691,0.37935693733249365,0.0002606032700025661,3.8440616564204254e-15,8.552399996686477e-07,1993.5617492262686,3.6522717158002047,0.0011204973800316151,-0.38265026672292624,4.377173096735898e-15,1.3529868824799355e-06
16,-202.5689318058891,-274.21496084222423,2.371162269040978,2.156758592724204,7.501535686173796e-09,7.801818903210651e-15,816.574465278458,50.26589869741266,94.8401214125464,11.282255147286358,1.923844404011018e-08,6.763860141892949e-15
17,2.058372150999604,-69.66958106756353,0.0003630602097754972,1.236125835965532e-23,3.5625088552854632e-25,1.233432656792241e-10,287.69854148819115,0.0010319596431339674,1.1322560317117804e-23,0.0006564497631217465,3.5398118786831576e-25,2.7044101699705644e-10
18,0.8722326563696333,-236.7246906885669,0.3552603846294613,4.939772749475615e-13,2.938084779109026e-17,2.929319218282325e-08,1025.2850060985545,4.4229573019551385,6.476929429490818e-13,0.1756379114093912,2.6095458365187558e-17,5.0724130442360535e-08
19,-236.57497283574452,-1229.898109706522,9.570615014988104e-05,4.899906145049436e-13,1.1590333522897357e-16,0.00017331239176352013,959.1580641818023,0.00024814289585566566,1.3929636747433012e-12,0.0002003642549390817,9.554971190891162e-17,0.0006299922948131647
20,-134.11680669448094,-1209.421198046224,1.5987962264199427,9.838494000329694e-13,7.501541030813177e-09,1.9306756562323462e-12,1712.7432472725195,12.989991385270184,5.868767559454181e-13,30.248751160184977,4.091563070362913e-09,2.2866999186919726e-12
21,-305.6480301581584,-136.86534570832694,0.8714937859552903,7.500550832533135e-09,1.5056813397717447e-14,4.318962127790168e-08,218.35970365871748,10.980310163132287,1.261008058616033e-08,2.6259916666054175,2.5213902742677146e-14,1.0013125669440875e-07
22,-237.17406729052604,0.7202302465541737,1.2418095222923102,7.558843117150035e-09,8.552032046955059e-07,1.1469361498620917e-14,9.705632462570724,9.747500666923962,1.603328684468026e-08,11.933971538752388,2.099507447259354e-06,2.2188238201141463e-14
23,-136.5017505555525,-1133.082466105536,0.8623506246322317,1.2098656257698943e-10,1.4880660649560563e-08,1.4999103283662603e-08,6249.090164723688,11.699823325408163,4.65931248612176e-10,13.935219346076853,2.2894220381953368e-08,2.5086353176048374e-08
24,-1283.182949753545,-2268.3940381093807,0.7667567199264544,0.00018556410619357337,2.214012288319731e-19,9.084819370964661e-05,5375.594171023948,9.751441903511852,8.776381356953059e-05,6.175946306137329,1.2997009475425544e-19,0.0004227737570508212
25,-578.576751673661,-66.60710834574128,0.848238025536761,3.044361722670345e-17,6.191273783346878e-11,8.697854940968482e-07,318.70954485668875,12.45836136110788,5.10298323952965e-17,6.6045201773503415,8.360383267434227e-11,4.871975994872969e-06
26,-545.0748101520904,1.5607806211459998,0.007968207023513547,8.925261195396136e-26,6.386680945556518e-11,1.2067922053843074e-10,16.104843554004105,-0.0029733913719496184,6.748763346710645e-26,0.052035622870480205,5.294418746549406e-11,2.8289280892934823e-10
27,-272.9194925308845,-170.55374093981624,0.04420772414353167,7.629162126872794e-15,6.282303070747856e-11,4.939487393366587e-13,1838.9861722241192,0.1436058699561982,9.054656267187939e-15,0.14983710658557656,7.51938105710239e-11,3.4585238992573466e-13
28,-1100.5205752251,-508.9184522435277,0.3773270588266893,1.686626902560706e-21,8.771626369769889e-07,4.938643407793829e-13,771.4232253523905,2.0797991289550004,1.83449289483787e-21,2.8513076546763365,3.140409409611015e-06,6.476021933344998e-13
29,-169.4090992768247,-780.55253928203,2.312437455205717,7.682674811535863e-09,2.9590942194552626e-17,1.4586211955018243e-08,1051.0698429304186,41.223939186649424,1.92134832533131e-08,24.322255958360177,2.2638434575570028e-17,3.148228192614492e-08
