agent,bias,bw,density,hitmiss,ngrams,reward,sample,wsize
rdn,0.0,3.7,expset,0.7,1t4,0.44211319946500005,52,8
rdn,0.0,2.3,expset,0.1,1t3,0.310476101071,52,8
rdn,0.0,3.7,expset,0.1,1t3,0.186924639698,52,8
rdn,1.1,2.3,expset,0.9,1t3,0.149152904935,52,8
rdn,0.0,5.0,expset,0.4,1t2,0.147914728398,52,8
rdn,1.1,2.3,expset,0.4,1t4,0.118605206745,52,8
rdn,0.0,5.0,expset,0.5,1t2,0.094914956709,52,8
rdn,0.0,5.0,expset,0.6,1t2,0.0634539802948,52,8
rdn,1.1,3.7,expset,0.8,1t4,0.0549349272049,52,8
rdn,0.0,1.0,expset,0.3,3t4,0.0471006385977,52,8
rdn,1.1,3.7,expset,0.3,1t4,0.037478072057199996,52,8
rdn,0.0,5.0,expset,0.7,1t2,0.0343106798211,52,8
rdn,1.1,5.0,expset,0.8,1t2,0.030887710061699998,52,8
rdn,1.1,5.0,expset,0.6,1t2,0.0273511785293,52,8
rdn,0.0,2.3,expset,0.2,1t2,0.0271486225062,52,8
rdn,1.1,5.0,expset,0.5,1t2,0.025507429341700003,52,8
rdn,1.1,5.0,expset,0.5,1t4,0.0250772131928,52,8
rdn,0.0,3.7,gausset,0.1,2t4,0.0201552165886,52,8
rdn,0.0,3.7,gausset,0.1,1t3,0.0198333915149,52,8
rdn,1.1,1.0,gausset,0.1,2t3,0.0141810807545,52,8
rdn,4.4,1.0,gausset,0.1,2t4,0.0138768178663,52,8
rdn,6.7,1.0,gausset,0.1,2t4,0.0137570127957,52,8
rdn,4.4,2.3,gausset,0.1,1t3,0.0137484417471,52,8
rdn,1.1,3.7,gausset,0.1,1t4,0.0135967162189,52,8
rdn,3.3,1.0,gausset,0.1,2t4,0.013573587516100001,52,8
rdn,2.2,5.0,gausset,0.1,1t3,0.0134852135233,52,8
rdn,8.9,3.7,gausset,0.1,2t3,0.013477344257100001,52,8
rdn,5.6,1.0,gausset,0.1,2t4,0.013474497539299999,52,8
rdn,5.6,2.3,gausset,0.1,1t3,0.013463652231100002,52,8
rdn,1.1,5.0,gausset,0.1,2t3,0.013460044968099999,52,8
rdn,5.6,3.7,gausset,0.1,1t3,0.013420733228400001,52,8
rdn,5.6,1.0,gausset,0.1,2t3,0.013413135255,52,8
rdn,2.2,1.0,gausset,0.1,1t2,0.0134093405291,52,8
rdn,8.9,1.0,gausset,0.1,1t4,0.013404408133000001,52,8
rdn,3.3,5.0,gausset,0.1,1t4,0.013365086162700001,52,8
rdn,4.4,5.0,gausset,0.1,2t4,0.0132667292649,52,8
rdn,3.3,1.0,gausset,0.1,2t3,0.0132211064261,52,8
rdn,8.9,1.0,gausset,0.1,1t2,0.0131707950645,52,8
rdn,2.2,3.7,gausset,0.1,1t4,0.013155890512899998,52,8
rdn,5.6,3.7,gausset,0.1,1t4,0.013101381681600001,52,8
rdn,7.8,1.0,gausset,0.1,2t4,0.013100569097100001,52,8
rdn,8.9,2.3,gausset,0.1,1t2,0.013095428533299999,52,8
rdn,7.8,2.3,gausset,0.1,2t4,0.0129405538619,52,8
rdn,3.3,3.7,gausset,0.1,2t3,0.0128404146939,52,8
rdn,2.2,2.3,gausset,0.2,3t4,0.012605315544100002,52,8
rdn,2.2,3.7,expset,0.9,1t4,0.0112777833541,52,8
rdn,1.1,2.3,gausset,0.2,3t4,0.0111594702692,52,8
rdn,2.2,2.3,expset,0.5,1t3,0.0109328453791,52,8
rdn,2.2,3.7,expset,1.0,1t3,0.0105385237345,52,8
rdn,2.2,3.7,expset,1.0,1t4,0.0104138829082,52,8
rdn,2.2,2.3,expset,0.5,1t2,0.0101715829335,52,8
rdn,2.2,1.0,expset,0.7,1t3,0.010144025457,52,8
rdn,2.2,3.7,expset,0.5,1t4,0.00938074927876,52,8
rdn,2.2,3.7,expset,0.3,1t4,0.009279365451600002,52,8
rdn,1.1,1.0,expset,0.2,1t2,0.00881242334767,52,8
rdn,2.2,5.0,expset,1.0,1t2,0.00878762007884,52,8
rdn,2.2,5.0,expset,0.6,1t4,0.00865847304146,52,8
rdn,2.2,5.0,expset,0.6,1t3,0.00818011683593,52,8
rdn,2.2,5.0,expset,0.3,1t3,0.00804944438492,52,8
rdn,8.9,1.0,gausset,0.3,3t4,0.0073632568572,52,8
rdn,4.4,1.0,gausset,0.3,3t4,0.006541565546220001,52,8
rdn,0.0,2.3,expset,0.3,1t2,0.006174492323510001,52,8
rdn,2.2,3.7,gausset,0.3,3t4,0.00586939660176,52,8
