,"$H[h(X, X)]$","$H[h(Y, Y)]$","$H[h(Z, Z)]$","$H[h(Y+Z, Y+Z)]$","$H[h(X+Z, X+Z)]$","$H[h(X+Y, X+Y)]$","$I[h(Y, X)]$","$I[h(Z, X)]$","$I[h(Y+Z, X)]$","$I[h(Z, Y)]$","$I[h(X+Z, Y)]$","$I[h(X+Y, Z)]$"
10,-2619.306314266504,-1422.1182063709293,0.5024857706606299,7.624381735422701e-09,0.00017148568442749485,0.379067843088921,-534.4221668614305,0.3510360574222963,2.4958992064193134e-09,3.999803243058349,0.00025551284286154754,3.5467303593525314
11,-3235.9082022792168,-1477.0933873799545,-660.2083932326399,9.258798264908793e-05,0.8548118918040327,0.05836218279276652,-87.36542536542586,-342.32867991986353,1.652593029709562e-05,692.5589757877971,7.971245782427153,0.13504866547140856
12,-1919.1047898201964,-1840.0411767982919,-487.1453828883698,9.470114485747088e-05,8.918827666170661e-07,0.37367705320507727,2419.6251117566467,240.00432854353537,5.169428507561762e-05,-338.0339739579506,3.1618378244412883e-07,2.02701504234325
13,-1711.8071598066251,-1096.4779494098875,-1693.8648083766718,2.6031532770427075e-06,0.37106428021542,0.008146605686133677,-173.71660265959488,-775.8141001147509,2.245616585702289e-06,671.7307269140473,2.704500852891691,0.012824052108771314
14,-3198.8077770442364,-965.2580710478542,-661.9450154743997,0.36580078645445746,0.007969730915091486,0.05892466950638676,-484.9430414167663,-1.9296997336734099,0.2523303907059833,161.9471311855784,0.0024053372308321277,0.015217158956724751
15,-3137.107023720263,-2891.303155530783,2.349137818720601,2.5206717380932774e-06,0.0003566298675720775,0.0626800782741998,-186.04123318897732,2.2778923165192984,9.775992106941148e-07,5.663730541531535,0.00020133994082492364,0.25052410513815554
16,-2238.2961117863056,-2299.0893262289696,-1491.9008708595916,0.3649639266165339,0.0003730311825090121,0.7522133388190692,-626.9181181504985,393.1600704948709,2.013729523171978,-117.79531528049702,2.987481665473707e-05,4.70330360525622
17,-2224.82694994404,-1981.4972684601546,-234.76757225620355,0.008016268740561047,0.008148321344681565,0.10697468582577337,-913.6169988721552,-258.2837017737232,0.0004801926913597961,81.2632804031625,-0.0030545538888931624,0.1556063631554329
18,-1630.399279738177,-2729.5887381448374,-1757.3155452382227,0.014801056190014938,0.7262430856953221,0.08610919890252589,-30.386763279210925,1472.491022683537,0.01643090932833474,-865.7004626175435,0.7139251904986116,0.14827559668824947
19,-2413.506262076245,-1093.3635058853688,-677.067402915094,9.308296859576642e-05,0.008233311784581504,0.3884398720153065,249.37316880374445,-211.5155957781654,9.71476710940333e-06,266.6902850549281,0.0020069766993999873,3.5738823170995437
20,-2801.6468945749634,-2778.327094068229,1.616093545071975,0.00017279992410002636,4.220352155085208e-06,0.022726965133168377,2734.032990268088,4.63802184547504,0.00018106946490654933,3.94718783076413,1.2909756508067269e-06,0.024378041897136698
21,-2387.800913950351,-921.5365951715564,-1693.3609836654798,0.36453234816988656,0.744641060180955,0.008485286804304205,515.9221265445528,-991.5071618536082,1.8108675552541684,-1155.0093619202657,5.36232978218106,0.013470758557688277
22,-4373.193721850941,-2950.447592515708,-2075.1814991730703,1.2186165424198825,1.977503446586464,0.40206654583381,-2626.5224067463832,-1000.7366851331543,1.6807084539920056,-643.7033683817863,6.354153662515955,0.3863228305892824
23,-3823.6256356518716,-921.1224533806643,-304.6256333097826,0.007878190866060758,0.027973967625525478,0.046259940436484875,-143.63631396901,-77.50349045300553,0.001619543838485828,571.2086865668616,0.05672944420870179,0.06243253557333293
24,-2092.391972899329,-3113.029569954509,-852.963097543734,0.044387275973088336,0.008105834384685618,0.39168355367963237,-725.8644454384739,78.6242826681647,0.0761658636436178,364.1788213336812,0.002518234760226428,3.698293609899734
25,-2505.996801970969,-2443.701747792262,-133.1992133762353,0.00034072901690020363,0.0006263319983129873,0.9292638253084762,-1296.5267284890845,281.4697315590998,0.0006413408393553873,-55.1681019474269,0.00026383433761614485,11.240007639206103
26,-2122.2147174743263,-3230.2221971405725,-271.270091685994,0.35526606202020744,0.016103435530763363,0.39994712568807805,-1597.1771104992988,-48.672155232086084,2.795757567334427,166.7167351228589,0.020663441526950016,-0.3764372431078084
27,-1545.5569791674882,-3235.140301956094,-136.30671213313204,0.008237149969160711,9.003741676448164e-05,0.03881279750749814,-260.31114932695294,928.544900492226,0.001581653771397199,195.08259611356806,7.978586350927368e-05,0.05538065678454666
28,-1040.295704232601,-944.2387980091808,-442.7500982190108,0.7194128785559796,0.01449737623424856,0.01450138564688388,141.34826042259633,109.08708344238501,5.59933764563171,346.7292131951721,0.03808111681031987,0.003677408599961999
29,-3072.12174879324,-1487.2775810811947,-1590.5562946225878,3.271953922744826e-06,0.02396335574704358,0.04270662287738734,-101.25064951396149,40.73607978936924,1.9031412334429375e-06,2450.9118722314574,0.039590563503963144,0.17683953865837443
