Sample,Measure,wsize,Agent,bias,hitmiss,bw,density,ngrams,Reward,pvalues
52,HX_HY_HZ,8,rdn,0.0,0.8,1.0,gausset,1t3,3.38737894596502e-19,"[7.23884552779494e-08, 0.04252906031682806, 0.00042846476442806326]"
52,HX_HY_HZ,8,oie,7.8,0.8,5.0,expset,2t3,1.0,"[2.56699099012193e-38, 2.7059759484412814e-173, 2.0891940710661505e-178]"
52,HX_HY_HZ,8,rdn,5.6,0.7,2.3,gausset,1t4,0.8429988794273153,"[8.041987530803223e-12, 0.00017078965024888118, 1.4069937335265712e-05]"
52,HX_HY_HZ,8,rdn,2.2,0.5,1.0,expset,3t4,0.00012589529636942244,"[2.6527926000782837e-177, 0.008980059977664122, 7.009645274184752e-178]"
52,HX_HY_HZ,8,rdn,0.0,1.0,5.0,expset,2t4,8.062019215224725e-28,"[3.359309380786248e-181, 0.06238521855570965, 3.626430374006795e-181]"
52,HX_HY_HZ,8,rdn,5.6,0.1,1.0,gausset,2t3,7.516106039550674e-38,"[0.08548118534381344, 0.0013207543409093142, 3.2573105621883715e-08]"
52,HX_HY_HZ,8,oie,6.7,0.4,1.0,expset,1t4,1.0,"[1.0430929313266253e-144, 1.2407676608885749e-117, 5.5513613430708395e-177]"
52,HX_HY_HZ,8,oie,8.9,0.2,3.7,expset,2t3,1.0,"[2.538658992001379e-40, 2.525281728122148e-170, 1.5960332956958044e-176]"
52,HX_HY_HZ,8,oie,0.0,0.9,3.7,gausset,1t3,1.0,"[1.1929278449409991e-176, 1.1107183472782715e-44, 1.0242569384344809e-164]"
52,HX_HY_HZ,8,oie,8.9,0.4,2.3,expset,2t3,1.0,"[1.7188535265584007e-35, 3.953413080128799e-172, 2.175378729982126e-177]"
52,HX_HY_HZ,8,rdn,4.4,1.0,5.0,gausset,2t4,0.9953303226923025,"[2.9812627577051682e-21, 4.6806143122470515e-06, 6.52042394548722e-09]"
52,HX_HY_HZ,8,oie,3.3,0.2,3.7,expset,2t3,1.0,"[5.685324965418955e-38, 4.437218947697084e-170, 1.4865099795536274e-176]"
52,HX_HY_HZ,8,oie,0.0,0.6,5.0,gausset,1t3,1.0,"[1.6931287744521424e-177, 8.100184351407661e-57, 7.69150085297391e-162]"
52,HX_HY_HZ,8,rdn,4.4,0.5,1.0,expset,2t4,5.7505351534177295e-09,"[3.788490089786723e-181, 0.018973972916308306, 3.8511102400856255e-181]"
52,HX_HY_HZ,8,oie,4.4,0.6,2.3,expset,2t4,1.0,"[1.836311379886034e-36, 2.549007161317132e-173, 3.746901987021545e-178]"
52,HX_HY_HZ,8,oie,8.9,0.7,2.3,gausset,1t4,1.0,"[3.161478801632754e-174, 4.1359003608708054e-48, 8.720357731494148e-159]"
52,HX_HY_HZ,8,oie,4.4,0.4,5.0,gausset,1t4,1.0,"[6.139015611171628e-178, 6.996101777002637e-62, 4.1544560283660545e-159]"
52,HX_HY_HZ,8,oie,7.8,0.7,3.7,expset,3t4,1.0,"[4.3243609063951453e-41, 3.1385687052279144e-176, 1.252222341790124e-169]"
52,HX_HY_HZ,8,rdn,1.1,0.6,3.7,gausset,1t2,0.999697698409631,"[3.8548672620355806e-19, 3.0234729270560595e-07, 4.477858114479449e-08]"
52,HX_HY_HZ,8,rdn,8.9,0.7,3.7,gausset,3t4,0.8412661922711886,"[2.9633354540385608e-05, 0.00017284715033778222, 6.991244028387598e-18]"
52,HX_HY_HZ,8,rdn,8.9,0.6,5.0,expset,1t2,8.267047977929263e-209,"[3.061229910136393e-181, 0.4791280069459541, 3.061229910136393e-181]"
52,HX_HY_HZ,8,rdn,4.4,0.1,1.0,gausset,2t4,4.050500724504666e-38,"[0.08609939302461739, 0.0009378618655508596, 2.011209436631808e-08]"
52,HX_HY_HZ,8,rdn,0.0,0.3,5.0,expset,2t3,1.6864272124134493e-33,"[3.6662843152751354e-181, 0.07546269585317562, 4.1346310544130784e-181]"
52,HX_HY_HZ,8,oie,1.1,0.4,2.3,expset,1t4,1.0,"[1.5177959507324483e-106, 1.7278610588950752e-104, 4.1279051802043606e-172]"
52,HX_HY_HZ,8,rdn,3.3,0.2,1.0,expset,1t3,2.3334898705850623e-177,"[3.061229910136393e-181, 0.40671019651441553, 3.061229910136393e-181]"
52,HX_HY_HZ,8,oie,4.4,0.4,3.7,expset,1t4,1.0,"[4.37797494008425e-115, 5.186542285816452e-100, 2.6225526843449144e-172]"
52,HX_HY_HZ,8,oie,2.2,0.5,1.0,expset,3t4,1.0,"[3.3028832302796677e-50, 6.392429772516639e-178, 6.191582558661592e-170]"
52,HX_HY_HZ,8,oie,10.0,0.4,1.0,expset,2t4,1.0,"[6.942238758295798e-31, 4.5230062187673634e-173, 2.467668674554748e-177]"
52,HX_HY_HZ,8,rdn,8.9,0.4,2.3,gausset,1t2,0.7777402343827803,"[7.380615494246231e-35, 4.400746215685866e-14, 0.00025136269952522636]"
52,HX_HY_HZ,8,rdn,0.0,0.2,1.0,expset,1t3,6.78702727149191e-181,"[3.061229910136393e-181, 0.41485288879601334, 3.094879323717675e-181]"
52,HX_HY_HZ,8,oie,4.4,0.8,5.0,gausset,1t2,1.0,"[1.3485425755185149e-178, 1.906279627825335e-58, 1.6284123755468465e-167]"
52,HX_HY_HZ,8,rdn,0.0,0.4,3.7,gausset,2t3,0.7769904597055038,"[9.5542901302497e-39, 6.820947920990508e-17, 0.0002523272070611644]"
52,HX_HY_HZ,8,rdn,0.0,0.7,5.0,expset,1t2,9.617134104865868e-178,"[1.2260506227017671e-07, 0.40759660024274363, 2.8088608864064174e-07]"
52,HX_HY_HZ,8,oie,3.3,0.1,1.0,gausset,2t3,1.0,"[9.852122577871377e-140, 2.942321815583776e-20, 9.427470202128828e-113]"
52,HX_HY_HZ,8,rdn,2.2,0.3,3.7,gausset,3t4,5.136574639145242e-20,"[3.657853468196859e-40, 0.044415315415183086, 5.103191380821848e-52]"
52,HX_HY_HZ,8,oie,3.3,0.7,1.0,gausset,1t2,1.0,"[4.549619248910284e-174, 2.958856412730047e-48, 1.1186103060497262e-157]"
52,HX_HY_HZ,8,rdn,0.0,0.9,1.0,gausset,2t4,0.023011567279996644,"[0.0037717582642602426, 0.0012620738796534272, 7.58660857148619e-09]"
52,HX_HY_HZ,8,oie,2.2,0.5,2.3,expset,1t3,1.0,"[1.2123475522552632e-116, 2.1761097820362964e-106, 2.440590981111504e-173]"
52,HX_HY_HZ,8,oie,7.8,0.4,2.3,expset,2t3,1.0,"[2.914278699631018e-35, 4.1056798344330824e-172, 2.5641816933210132e-177]"
52,HX_HY_HZ,8,rdn,4.4,0.2,1.0,expset,3t4,2.2878758490986952e-12,"[1.658668074050279e-175, 0.026803397305640783, 1.3020866414777923e-175]"
52,HX_HY_HZ,8,rdn,2.2,0.9,3.7,expset,1t4,9.539302780393643e-194,"[3.061229910136393e-181, 0.4444460876418716, 3.061229910136393e-181]"
52,HX_HY_HZ,8,rdn,10.0,0.2,1.0,expset,2t3,8.886860621664021e-54,"[4.045241813740334e-181, 0.12215502117044064, 4.34303631299147e-181]"
52,HX_HY_HZ,8,rdn,2.2,0.1,3.7,expset,2t4,1.2859466359103858e-167,"[5.201043242459798e-181, 0.38428021540123286, 5.738398554200552e-181]"
52,HX_HY_HZ,8,rdn,6.7,0.4,3.7,gausset,1t3,0.5696787221688465,"[1.973289386605235e-34, 2.1238759782606304e-14, 0.0005626827223790911]"
52,HX_HY_HZ,8,rdn,6.7,0.4,5.0,gausset,2t3,0.5458412861376647,"[2.169215331369177e-34, 1.8330971605707814e-14, 0.0006054270302237791]"
52,HX_HY_HZ,8,rdn,10.0,0.4,3.7,expset,2t4,1.4224846597011347e-13,"[3.0780086901820725e-181, 0.029581201106003773, 3.914764167255756e-181]"
52,HX_HY_HZ,8,oie,8.9,0.1,5.0,gausset,2t3,1.0,"[1.8894560651591172e-136, 5.2019022246654934e-21, 1.3114263500080493e-107]"
52,HX_HY_HZ,8,oie,2.2,0.7,5.0,gausset,3t4,0.9999999999981332,"[1.7886912425778949e-175, 1.8668829987794333e-15, 2.6132703285331255e-177]"
52,HX_HY_HZ,8,oie,5.6,0.1,1.0,gausset,2t4,0.9999999999999999,"[1.2005133069652603e-140, 5.778516802471111e-20, 1.4666801227909482e-115]"
52,HX_HY_HZ,8,rdn,6.7,0.8,3.7,expset,1t3,5.535756785978504e-211,"[3.061229910136393e-181, 0.484134226337562, 3.061229910136393e-181]"
52,HX_HY_HZ,8,oie,2.2,1.0,3.7,gausset,3t4,0.9999999848296525,"[1.7130359399342136e-178, 1.5170347695931914e-11, 2.256759191745635e-178]"
52,HX_HY_HZ,8,oie,6.7,0.1,1.0,gausset,2t4,1.0,"[1.020903163381498e-139, 1.9147514282931307e-20, 5.572083680673464e-113]"
52,HX_HY_HZ,8,oie,3.3,0.6,3.7,gausset,1t3,1.0,"[1.47513071978422e-178, 6.420451003325576e-60, 7.052114516702334e-169]"
52,HX_HY_HZ,8,rdn,1.1,0.1,1.0,gausset,2t3,5.088337504707786e-07,"[0.014491144493648024, 0.0010667975007183222, 7.680639169875664e-11]"
52,HX_HY_HZ,8,oie,1.1,0.7,3.7,expset,3t4,1.0,"[1.4911298402357868e-41, 1.5140137881415567e-176, 4.630551332015535e-170]"
52,HX_HY_HZ,8,rdn,1.1,0.4,1.0,gausset,1t4,0.8577518189467446,"[2.7288394803670137e-37, 3.035406700399714e-15, 0.00015344047664338445]"
52,HX_HY_HZ,8,rdn,6.7,0.7,2.3,gausset,2t4,0.82841584778314,"[1.0026221401219648e-11, 0.00018824001905081748, 9.387148726401413e-06]"
52,HX_HY_HZ,8,rdn,4.4,0.2,3.7,expset,1t2,7.50958966678112e-214,"[3.061229910136393e-181, 0.4907370290746873, 3.061229910136393e-181]"
52,HX_HY_HZ,8,oie,4.4,0.6,1.0,expset,1t3,1.0,"[1.0175307446202482e-143, 8.153828884971187e-119, 3.7146868918880825e-177]"
52,HX_HY_HZ,8,rdn,8.9,0.4,5.0,gausset,1t3,0.35561601292280237,"[9.74353676700044e-35, 3.3933209585918927e-15, 0.0010339037456396979]"
52,HX_HY_HZ,8,rdn,3.3,0.2,3.7,gausset,2t3,3.5681132354616035e-87,"[3.5591470768230594e-07, 0.0011652343959336591, 0.1990528661398716]"
52,HX_HY_HZ,8,rdn,10.0,0.9,2.3,expset,1t3,6.10407145158356e-209,"[3.061229910136393e-181, 0.47943132843614344, 3.061229910136393e-181]"
52,HX_HY_HZ,8,rdn,0.0,0.2,1.0,gausset,2t4,4.400855417944518e-27,"[8.858497167051576e-11, 0.0026173826849166266, 0.060687998575641604]"
52,HX_HY_HZ,8,rdn,2.2,0.3,5.0,expset,3t4,1.1029682366759307e-65,"[1.8768041036388596e-177, 0.14957002610196757, 4.1543918200008e-177]"
52,HX_HY_HZ,8,rdn,5.6,0.1,2.3,expset,1t4,3.605406564841015e-204,"[3.061229910136393e-181, 0.4684449244283655, 3.061229910136393e-181]"
52,HX_HY_HZ,8,rdn,3.3,0.9,3.7,expset,3t4,1.546306374568021e-43,"[1.8989553021851534e-178, 0.09857528989578795, 3.428891722251295e-178]"
52,HX_HY_HZ,8,rdn,1.1,0.9,2.3,expset,2t3,2.0407731611221524e-54,"[3.377719874110828e-181, 0.12362626628507484, 3.6463029607728285e-181]"
52,HX_HY_HZ,8,oie,3.3,0.1,2.3,expset,2t3,1.0,"[1.597095010929673e-34, 1.943295199004118e-166, 2.5961967338016785e-176]"
52,HX_HY_HZ,8,rdn,10.0,0.3,5.0,gausset,1t4,2.2349418902048912e-05,"[1.985750018210332e-11, 0.010708710237151026, 5.2559659200725896e-20]"
52,HX_HY_HZ,8,rdn,3.3,0.1,2.3,expset,2t3,1.1112856664621751e-131,"[6.400729180583549e-181, 0.30153312957908507, 6.194389200878184e-181]"
52,HX_HY_HZ,8,oie,10.0,0.5,3.7,expset,1t4,1.0,"[5.541398756735033e-117, 1.7926718919118556e-100, 8.101468490699142e-173]"
52,HX_HY_HZ,8,oie,8.9,0.4,2.3,expset,1t4,1.0,"[3.888898039264312e-124, 1.3985540619667793e-103, 3.172380165102376e-174]"
52,HX_HY_HZ,8,oie,4.4,1.0,1.0,expset,1t2,1.0,"[1.7828864619865257e-144, 5.8437050801615566e-120, 3.0313781229016858e-177]"
52,HX_HY_HZ,8,oie,4.4,0.6,1.0,expset,2t3,1.0,"[1.13650205533636e-30, 7.834113059964746e-174, 4.6192837658032846e-178]"
52,HX_HY_HZ,8,rdn,3.3,1.0,1.0,gausset,1t4,0.9948497843321282,"[3.859530291946506e-21, 5.163523741214575e-06, 6.350500166288441e-09]"
52,HX_HY_HZ,8,oie,3.3,0.7,5.0,gausset,1t4,1.0,"[4.8329593823320165e-174, 2.0048007011725486e-48, 1.2805257235497687e-158]"
52,HX_HY_HZ,8,oie,3.3,0.5,3.7,expset,1t4,1.0,"[5.867075874083307e-114, 4.825883934705823e-103, 9.481573452609859e-173]"
52,HX_HY_HZ,8,oie,6.7,0.3,3.7,gausset,1t4,1.0,"[7.352019153130791e-175, 4.292766710810325e-42, 3.0318040551897205e-146]"
52,HX_HY_HZ,8,rdn,4.4,1.0,1.0,expset,1t2,1.0806820835079767e-158,"[3.061229910136393e-181, 0.36373085229246876, 3.0780086901820725e-181]"
52,HX_HY_HZ,8,oie,0.0,0.2,2.3,expset,1t2,0.7074043099980526,"[0.000346152909498115, 1.248651471948817e-85, 2.5462874461517472e-90]"
52,HX_HY_HZ,8,oie,6.7,1.0,1.0,expset,2t3,1.0,"[1.6635811535342376e-32, 1.1909404885080407e-173, 3.319204122591241e-178]"
52,HX_HY_HZ,8,oie,4.4,0.6,5.0,gausset,1t3,1.0,"[1.717000898910195e-178, 1.091228041084033e-60, 4.927393018339048e-168]"
52,HX_HY_HZ,8,oie,8.9,0.1,1.0,gausset,1t2,1.0,"[5.351675415398675e-137, 7.719293911908305e-23, 2.5649344919745377e-103]"
52,HX_HY_HZ,8,oie,3.3,0.2,1.0,gausset,2t3,1.0,"[1.1047841964455454e-165, 1.9712744417510223e-43, 2.189967621134869e-119]"
52,HX_HY_HZ,8,rdn,7.8,1.0,5.0,gausset,1t3,0.99497856282335,"[4.131217995732552e-21, 5.034086956794853e-06, 6.181275068600995e-09]"
52,HX_HY_HZ,8,rdn,3.3,0.1,1.0,gausset,2t4,6.227964450408776e-43,"[0.09718210945281536, 0.000958003228597069, 2.447353189390038e-08]"
52,HX_HY_HZ,8,oie,6.7,0.8,2.3,expset,3t4,1.0,"[1.8862992853464643e-48, 4.880815651621725e-178, 5.9763757593169785e-171]"
52,HX_HY_HZ,8,oie,6.7,0.2,1.0,expset,3t4,1.0,"[3.4307951766392832e-46, 2.7395702061471444e-174, 8.97814169033178e-160]"
52,HX_HY_HZ,8,oie,0.0,0.9,2.3,gausset,1t4,1.0,"[5.471630590236764e-177, 1.725277155833003e-45, 1.3300170692015778e-165]"
52,HX_HY_HZ,8,oie,8.9,0.5,5.0,gausset,2t4,1.0,"[4.929541076450499e-177, 1.6765111975935252e-60, 6.976430586097523e-159]"
52,HX_HY_HZ,8,oie,8.9,0.7,1.0,expset,1t2,1.0,"[5.147113382703465e-147, 2.0967228064285313e-115, 2.433184225053238e-177]"
52,HX_HY_HZ,8,oie,7.8,1.0,5.0,gausset,1t3,1.0,"[9.289344211001244e-179, 5.675966871140511e-64, 5.603494511283827e-169]"
52,HX_HY_HZ,8,rdn,4.4,0.5,1.0,gausset,2t3,1.1263468607506309e-44,"[1.0308384358252216e-15, 3.7821295280257785e-12, 0.1011947645626094]"
52,HX_HY_HZ,8,rdn,3.3,0.4,5.0,gausset,3t4,0.9997492571667068,"[1.9881135428115557e-71, 2.507742745333305e-07, 7.358573550140953e-33]"
52,HX_HY_HZ,8,rdn,1.1,0.3,3.7,expset,1t4,5.157580215710396e-129,"[6.122125592027811e-178, 0.2953930094771738, 1.807705484466356e-175]"
52,HX_HY_HZ,8,rdn,1.1,0.8,5.0,expset,1t2,1.2493104257506453e-204,"[6.087436173173707e-180, 0.46950476723109064, 3.061229910136393e-181]"
52,HX_HY_HZ,8,rdn,8.9,0.4,2.3,expset,1t4,7.490268278699829e-201,"[3.061229910136393e-181, 0.46080599907666453, 3.061229910136393e-181]"
52,HX_HY_HZ,8,oie,8.9,1.0,5.0,expset,3t4,1.0,"[4.263043235505968e-53, 1.4041015173651455e-177, 1.7444843666900125e-168]"
52,HX_HY_HZ,8,oie,7.8,1.0,1.0,gausset,1t4,1.0,"[9.192418465379271e-179, 5.14536261980331e-64, 4.646245513255259e-169]"
52,HX_HY_HZ,8,oie,0.0,1.0,2.3,gausset,1t2,1.0,"[1.6047147500346976e-178, 3.4000174690133676e-63, 1.313279382236898e-165]"
52,HX_HY_HZ,8,oie,6.7,0.4,5.0,gausset,2t3,1.0,"[2.2266513578450704e-178, 7.96795509503819e-60, 9.17592673555744e-161]"
52,HX_HY_HZ,8,oie,10.0,0.6,1.0,expset,3t4,1.0,"[2.4585765592018587e-53, 4.160316956185921e-178, 2.688347453119571e-171]"
52,HX_HY_HZ,8,oie,4.4,0.2,3.7,expset,1t2,1.0,"[2.525734215911517e-112, 2.1073592200165516e-95, 2.3932395256649663e-170]"
52,HX_HY_HZ,8,oie,1.1,0.4,3.7,gausset,2t3,1.0,"[1.372581465984486e-178, 2.50318660173827e-59, 1.7373270499817344e-157]"
52,HX_HY_HZ,8,rdn,6.7,0.4,3.7,gausset,3t4,0.9999512027401969,"[5.549832939828219e-75, 4.879845042814029e-08, 5.819639901761267e-32]"
52,HX_HY_HZ,8,rdn,7.8,0.6,5.0,gausset,2t3,0.9997632999516853,"[1.2226835966595927e-20, 2.3672806619237222e-07, 2.438057867422128e-08]"
52,HX_HY_HZ,8,rdn,4.4,0.2,2.3,expset,1t4,6.075183032462089e-194,"[3.061229910136393e-181, 0.44489729592327176, 3.061229910136393e-181]"
52,HX_HY_HZ,8,rdn,6.7,0.6,3.7,gausset,3t4,6.398747589812681e-05,"[5.140681444986338e-63, 0.00965682318284598, 3.669784932451181e-53]"
52,HX_HY_HZ,8,oie,3.3,1.0,1.0,expset,2t4,1.0,"[1.6219807322233932e-32, 1.0916930261788543e-173, 3.211268930846649e-178]"
52,HX_HY_HZ,8,oie,5.6,0.1,2.3,gausset,1t3,1.0,"[3.870279136308272e-137, 9.593663876554721e-23, 2.9155077593504564e-104]"
52,HX_HY_HZ,8,rdn,1.1,0.2,2.3,gausset,3t4,1.0792424474365186e-27,"[7.285917293181108e-31, 0.06209353815338431, 1.7316373157700986e-15]"
52,HX_HY_HZ,8,rdn,5.6,0.2,5.0,expset,1t4,4.0853783253576476e-217,"[3.061229910136393e-181, 0.49825355084237766, 3.061229910136393e-181]"
52,HX_HY_HZ,8,oie,6.7,0.6,3.7,gausset,3t4,0.9999999870967463,"[1.3234785672935878e-178, 1.2903253818481171e-11, 3.286715762566431e-178]"
52,HX_HY_HZ,8,oie,10.0,0.6,1.0,gausset,1t3,1.0,"[3.01274211018822e-178, 1.4786940956705732e-60, 2.1733792097112865e-168]"
52,HX_HY_HZ,8,rdn,6.7,0.6,3.7,gausset,2t4,0.9997778894046441,"[7.537367446027765e-21, 2.221352655672466e-07, 2.4165532432586118e-08]"
52,HX_HY_HZ,8,oie,6.7,0.6,5.0,expset,3t4,1.0,"[8.975019568427152e-51, 1.8791881819018724e-177, 8.14550031472076e-170]"
52,HX_HY_HZ,8,oie,8.9,0.6,2.3,expset,2t4,1.0,"[7.195481435590279e-36, 3.4929418875687125e-173, 6.322431526648602e-178]"
52,HX_HY_HZ,8,oie,8.9,0.5,5.0,expset,1t3,1.0,"[6.21397465671143e-115, 1.4290978435524959e-100, 2.612625391139636e-172]"
52,HX_HY_HZ,8,rdn,10.0,0.9,3.7,gausset,2t3,0.0028932221859963333,"[0.005845384454694087, 0.0002812963489651884, 3.0641378996754155e-12]"
52,HX_HY_HZ,8,rdn,8.9,0.3,1.0,expset,1t4,8.401364949641015e-200,"[3.061229910136393e-181, 0.4583886244121557, 3.1632904785180664e-181]"
52,HX_HY_HZ,8,rdn,2.2,0.6,5.0,gausset,2t4,0.999707060467571,"[1.2558588342661774e-20, 2.9298244759513245e-07, 2.6639915271199626e-08]"
52,HX_HY_HZ,8,oie,4.4,0.5,3.7,gausset,3t4,0.9999997598425623,"[2.8204483939015464e-178, 2.4015746657399515e-10, 2.283533937853276e-177]"
52,HX_HY_HZ,8,oie,7.8,0.8,5.0,gausset,1t3,1.0,"[1.362568907555009e-178, 5.971666789026822e-58, 1.3284524273352993e-167]"
52,HX_HY_HZ,8,rdn,4.4,0.8,1.0,expset,1t4,7.2887131411909e-170,"[3.061229910136393e-181, 0.3894531388023915, 3.0780086901820725e-181]"
52,HX_HY_HZ,8,rdn,10.0,0.6,3.7,gausset,2t3,0.999782807077294,"[1.4985442858380012e-20, 2.172165125046629e-07, 3.614198707242029e-08]"
52,HX_HY_HZ,8,oie,1.1,0.6,5.0,expset,1t2,1.0,"[7.833602747342752e-108, 3.07444388561975e-100, 5.001585309121717e-171]"
52,HX_HY_HZ,8,rdn,8.9,0.5,1.0,gausset,3t4,0.9584722307219266,"[2.3036723060282054e-46, 4.2414688515573356e-05, 1.1483069828058266e-28]"
52,HX_HY_HZ,8,rdn,2.2,0.5,2.3,gausset,1t3,2.3376507515082143e-37,"[9.143716389213457e-16, 5.909092721789941e-12, 0.08434650196805471]"
52,HX_HY_HZ,8,rdn,4.4,0.2,2.3,expset,2t4,7.487027232238316e-43,"[3.7473093511617516e-181, 0.09699798717823233, 4.6120537855824154e-181]"
52,HX_HY_HZ,8,rdn,2.2,1.0,3.7,gausset,2t4,0.9963796062386994,"[9.11855457005463e-22, 3.626963247672052e-06, 5.250225465443169e-09]"
52,HX_HY_HZ,8,oie,0.0,0.1,5.0,expset,2t4,1.0,"[3.845972133288469e-34, 7.964446273325712e-166, 8.262914816474356e-176]"
52,HX_HY_HZ,8,rdn,10.0,0.8,5.0,gausset,3t4,1.7055816644944006e-112,"[3.067155967234692e-42, 0.25735562421058067, 2.083131255634158e-44]"
52,HX_HY_HZ,8,rdn,8.9,0.9,3.7,expset,2t3,2.326128953566119e-49,"[3.5286783707520314e-181, 0.11198246406409429, 3.686375032099654e-181]"
52,HX_HY_HZ,8,oie,2.2,1.0,3.7,expset,1t4,1.0,"[1.86034311872993e-113, 4.99394028670664e-106, 1.3342752159917683e-172]"
52,HX_HY_HZ,8,rdn,3.3,0.5,3.7,expset,1t4,1.6867211973841935e-215,"[3.061229910136393e-181, 0.4945330084691462, 3.061229910136393e-181]"
52,HX_HY_HZ,8,rdn,6.7,0.1,1.0,expset,3t4,6.13610683651969e-94,"[2.980250064370665e-172, 0.2146288082660993, 6.3723824187249975e-171]"
52,HX_HY_HZ,8,oie,0.0,0.3,1.0,gausset,1t4,1.0,"[1.2426013055396826e-172, 3.702509602150727e-38, 1.431349661485869e-141]"
52,HX_HY_HZ,8,rdn,10.0,0.6,2.3,expset,1t3,5.542960749760223e-214,"[3.061229910136393e-181, 0.4910406811113595, 3.061229910136393e-181]"
52,HX_HY_HZ,8,oie,1.1,0.4,3.7,gausset,1t2,1.0,"[2.231077521001595e-177, 5.553733136208182e-63, 7.224182595131329e-158]"
52,HX_HY_HZ,8,oie,0.0,0.1,3.7,expset,2t4,1.0,"[3.455736103006306e-33, 4.03168475850829e-167, 3.954036996158031e-176]"
52,HX_HY_HZ,8,oie,2.2,1.0,3.7,expset,3t4,1.0,"[2.7449552778159447e-53, 1.4592111813435547e-177, 2.1611803182249826e-168]"
52,HX_HY_HZ,8,rdn,4.4,0.4,2.3,expset,2t3,1.3355724825694168e-19,"[3.061229910136393e-181, 0.04345975674105951, 4.0012736686989796e-181]"
52,HX_HY_HZ,8,rdn,3.3,0.8,2.3,gausset,1t4,8.303201531215478e-18,"[1.3443344216449968e-05, 0.0393298905068112, 0.007284481914954708]"
52,HX_HY_HZ,8,rdn,6.7,0.3,5.0,expset,2t4,1.0541101849754624e-30,"[3.686375032099654e-181, 0.06902485580534119, 4.3193714857494483e-181]"
52,HX_HY_HZ,8,rdn,2.2,0.6,3.7,gausset,1t2,0.9996485948694631,"[6.1552801149166595e-21, 3.514668877880761e-07, 2.2288509709313004e-08]"
52,HX_HY_HZ,8,rdn,8.9,0.6,1.0,gausset,1t3,0.9996774731375703,"[9.408504961677065e-21, 3.2257888540438835e-07, 1.898445713238653e-08]"
52,HX_HY_HZ,8,oie,2.2,0.1,3.7,expset,2t4,1.0,"[1.2932615111765042e-34, 1.0835950709802382e-166, 3.506304311994204e-176]"
52,HX_HY_HZ,8,oie,3.3,0.6,3.7,gausset,1t4,1.0,"[1.9310415359907174e-178, 3.2931555546490294e-61, 4.060499087320766e-168]"
52,HX_HY_HZ,8,rdn,10.0,0.8,3.7,gausset,2t4,1.8265845242623635e-14,"[1.184971943475858e-05, 0.03163374345910545, 0.007396778603645319]"
52,HX_HY_HZ,8,rdn,10.0,0.3,1.0,expset,1t3,1.921658819041659e-201,"[3.061229910136393e-181, 0.46216641491051835, 3.146047381255929e-181]"
52,HX_HY_HZ,8,oie,2.2,0.7,1.0,expset,1t3,1.0,"[2.6203788073966166e-140, 6.063326126535539e-118, 6.055993443493236e-177]"
52,HX_HY_HZ,8,oie,8.9,0.9,1.0,gausset,2t3,1.0,"[1.704391168216746e-178, 5.539827593088054e-47, 2.375540994468096e-171]"
52,HX_HY_HZ,8,oie,4.4,0.5,1.0,gausset,2t3,1.0,"[9.589993884415698e-177, 2.3777521359840984e-60, 2.668220925882908e-159]"
52,HX_HY_HZ,8,oie,8.9,0.8,2.3,expset,1t2,1.0,"[5.1629038137950997e-126, 5.5274202366904585e-104, 1.528865489526016e-174]"
52,HX_HY_HZ,8,rdn,6.7,0.5,3.7,expset,2t4,1.993811833670698e-24,"[3.706575709077622e-181, 0.054571993931033666, 3.8092496498825416e-181]"
52,HX_HY_HZ,8,oie,3.3,0.4,3.7,expset,1t4,1.0,"[1.2512357436031537e-113, 2.791753860123029e-100, 5.554687972586082e-172]"
52,HX_HY_HZ,8,oie,2.2,0.4,5.0,expset,2t4,1.0,"[8.738706032622118e-35, 3.2026869687949024e-172, 2.536228156588353e-177]"
52,HX_HY_HZ,8,oie,1.1,0.3,2.3,gausset,2t4,1.0,"[4.670501385218336e-174, 7.800717069328704e-37, 2.932185801519995e-147]"
52,HX_HY_HZ,8,oie,7.8,0.4,5.0,gausset,2t4,1.0,"[1.700588440375257e-178, 4.205753899403105e-58, 4.771780247798094e-160]"
52,HX_HY_HZ,8,oie,10.0,0.7,3.7,gausset,1t3,1.0,"[5.7535571194762415e-174, 3.009495776620075e-48, 6.652940661579527e-159]"
52,HX_HY_HZ,8,rdn,6.7,1.0,5.0,gausset,2t4,0.9950031571416723,"[2.6479233863831373e-21, 5.009368821872423e-06, 6.878672163592623e-09]"
52,HX_HY_HZ,8,oie,10.0,1.0,3.7,gausset,1t2,1.0,"[9.334956069623693e-179, 4.131914856155869e-63, 5.043627374580245e-169]"
52,HX_HY_HZ,8,rdn,2.2,0.8,5.0,gausset,1t4,7.188223578110231e-17,"[1.2396787489152365e-05, 0.03717150250810529, 0.005953707676669175]"
52,HX_HY_HZ,8,oie,6.7,0.1,2.3,expset,1t3,1.0,"[4.977426652573552e-118, 1.4544644312113e-91, 1.4121618054098171e-171]"
52,HX_HY_HZ,8,oie,5.6,0.3,1.0,expset,3t4,1.0,"[1.3257240224315206e-50, 2.378635398957493e-174, 3.4036819852856514e-161]"
52,HX_HY_HZ,8,oie,3.3,0.9,1.0,expset,1t2,1.0,"[1.1351062585639402e-142, 4.998808347109916e-119, 2.5565654159458833e-177]"
52,HX_HY_HZ,8,rdn,6.7,0.5,3.7,expset,3t4,0.0077791160745465755,"[6.604317994213564e-178, 0.004856312562343362, 8.657545195826662e-178]"
