Sample,Measure,wsize,Agent,bias,hitmiss,bw,density,ngrams,Reward,ABpvalue,BCpvalue,ACpvalue
52,HX_HY_HZ,8,oie,6.7,0.6,1.0,expset,2t3,0.5001116403521823,0.0,0.7798408670221031,1.0
52,HX_HY_HZ,8,rdn,7.8,0.9,5.0,expset,2t3,0.4998059437477283,0.0,0.013573092004497921,1.0
52,HX_HY_HZ,8,oie,10.0,0.2,1.0,expset,2t3,0.5001074496834902,0.0,0.7693364179930441,1.0
52,HX_HY_HZ,8,rdn,0.0,0.3,1.0,expset,3t4,0.49980596029955965,0.0,0.013614581297872401,1.0
52,HX_HY_HZ,8,oie,6.7,0.6,1.0,gausset,1t4,0.5000240445265595,0.0,0.5602706901606835,1.0
52,HX_HY_HZ,8,rdn,0.0,0.6,5.0,gausset,1t4,0.49995545278124326,0.0,0.38833668167613256,1.0
52,HX_HY_HZ,8,oie,4.4,0.3,2.3,gausset,1t4,0.5000400165833849,0.0,0.6003066995350637,1.0
52,HX_HY_HZ,8,oie,0.0,0.7,2.3,expset,3t4,0.5000710047770874,0.0,0.6779825828210148,1.0
52,HX_HY_HZ,8,oie,3.3,0.8,2.3,expset,1t2,0.5000024248061201,0.0,0.5060780875813508,1.0
52,HX_HY_HZ,8,rdn,1.1,0.7,1.0,expset,3t4,0.4998031973065299,0.0,0.006688784015879628,1.0
52,HX_HY_HZ,8,rdn,10.0,0.4,3.7,gausset,3t4,0.5000700921576461,0.0,0.6756949850893973,1.0
52,HX_HY_HZ,8,oie,2.2,0.6,5.0,expset,1t4,0.5000099680934231,0.0,0.5249863048213104,1.0
52,HX_HY_HZ,8,oie,10.0,0.4,3.7,expset,2t4,0.5001066535865927,0.0,0.7673408989286243,1.0
52,HX_HY_HZ,8,oie,8.9,0.1,2.3,expset,1t3,0.4999912951746131,0.0,0.47818023855777225,1.0
52,HX_HY_HZ,8,rdn,3.3,0.4,2.3,gausset,2t4,0.49988001564535145,0.0,0.1992438195905052,1.0
52,HX_HY_HZ,8,oie,4.4,0.9,3.7,expset,2t4,0.5001045318301094,0.0,0.7620224439493036,1.0
52,HX_HY_HZ,8,oie,7.8,0.9,5.0,gausset,2t4,0.5000406396288275,0.0,0.6018684428656673,1.0
52,HX_HY_HZ,8,oie,8.9,0.8,3.7,expset,2t3,0.5001045469635969,0.0,0.7620603779783403,1.0
52,HX_HY_HZ,8,rdn,2.2,1.0,3.7,expset,1t4,0.4998034996331977,0.0,0.007446604681623791,1.0
52,HX_HY_HZ,8,oie,7.8,0.2,5.0,gausset,2t3,0.5000242348696535,0.0,0.5607478095427899,1.0
52,HX_HY_HZ,8,oie,4.4,0.6,5.0,gausset,3t4,0.5001195286119807,0.0,0.7996138029008042,1.0
52,HX_HY_HZ,8,oie,4.4,0.2,1.0,expset,3t4,0.5000511955666952,0.0,0.6283282553660773,1.0
52,HX_HY_HZ,8,oie,3.3,1.0,1.0,gausset,1t4,0.5000263020350574,0.0,0.565929424803043,1.0
52,HX_HY_HZ,8,rdn,3.3,0.3,1.0,gausset,2t3,0.5001929904230944,0.0,0.9837552701294824,1.0
52,HX_HY_HZ,8,oie,3.3,0.2,5.0,expset,2t3,0.5001061367465053,0.0,0.7660453729058949,1.0
52,HX_HY_HZ,8,oie,0.0,0.8,1.0,gausset,3t4,0.5001670580000163,0.0,0.91875231858227,1.0
52,HX_HY_HZ,8,oie,7.8,0.5,5.0,gausset,1t4,0.5000132521536337,0.0,0.5332182230041673,1.0
52,HX_HY_HZ,8,rdn,3.3,0.3,2.3,gausset,1t4,0.5001859327984144,0.0,0.9660644265596425,1.0
52,HX_HY_HZ,8,oie,2.2,0.3,2.3,expset,2t3,0.5001102251424069,0.0,0.7762934620475029,1.0
52,HX_HY_HZ,8,oie,7.8,0.9,3.7,expset,1t3,0.49999903314489674,0.0,0.4975764536606515,1.0
52,HX_HY_HZ,8,oie,0.0,1.0,2.3,gausset,2t4,0.5000833128084443,0.0,0.7088342428034702,1.0
52,HX_HY_HZ,8,rdn,5.6,0.4,1.0,expset,2t3,0.49980906747647297,0.0,0.02140311970964607,1.0
52,HX_HY_HZ,8,rdn,0.0,0.4,3.7,expset,2t4,0.49981066424779047,0.0,0.025405632296863902,1.0
52,HX_HY_HZ,8,oie,0.0,0.6,2.3,expset,2t3,0.5001165870821238,0.0,0.7922404806681627,1.0
52,HX_HY_HZ,8,rdn,10.0,0.5,3.7,expset,1t4,0.4998014627317841,0.0,0.0023408493799034545,1.0
52,HX_HY_HZ,8,oie,0.0,0.5,3.7,expset,2t4,0.5001132519814558,0.0,0.7838806226882226,1.0
52,HX_HY_HZ,8,rdn,3.3,0.2,1.0,gausset,2t3,0.4998348239070219,0.0,0.08596492321861245,1.0
52,HX_HY_HZ,8,rdn,6.7,0.3,3.7,expset,2t3,0.49980807699257573,0.0,0.018920344481510847,1.0
52,HX_HY_HZ,8,rdn,4.4,0.6,2.3,expset,2t4,0.49980639654688386,0.0,0.014708091304464377,1.0
52,HX_HY_HZ,8,oie,3.3,0.9,3.7,expset,3t4,0.500058846972942,0.0,0.6475074867879256,1.0
52,HX_HY_HZ,8,rdn,10.0,0.5,1.0,gausset,1t4,0.49983947809164214,0.0,0.0976312349552036,1.0
52,HX_HY_HZ,8,rdn,3.3,0.5,5.0,gausset,2t3,0.49983922836873157,0.0,0.09700527239599756,1.0
52,HX_HY_HZ,8,rdn,0.0,0.7,2.3,expset,2t4,0.4998064921511423,0.0,0.014947735670129665,1.0
