agent,bias,bw,density,hitmiss,ngrams,reward,sample,wsize
rdn,2.0,5.0,gausset,1.0,1t4,3.34902514003,160,8
rdn,0.0,2.0,expset,1.0,2t4,2.9596313652900004,160,8
rdn,0.0,2.0,expset,1.0,2t3,2.9595891460000003,160,8
rdn,2.0,4.0,gausset,1.0,1t4,2.4792870748199998,160,8
rdn,2.0,5.0,gausset,1.0,1t3,2.1220271878799997,160,8
rdn,2.0,3.0,gausset,1.0,1t4,1.91068780646,160,8
rdn,2.0,2.0,expset,1.0,1t2,1.89723887195,160,8
rdn,2.0,2.0,expset,1.0,1t3,1.8951064345099997,160,8
rdn,2.0,2.0,expset,1.0,1t4,1.89506019613,160,8
rdn,2.0,4.0,gausset,1.0,1t3,1.60655561632,160,8
rdn,0.0,5.0,gausset,1.0,1t3,1.54396506267,160,8
rdn,2.0,3.0,expset,1.0,1t4,1.4662356557700003,160,8
rdn,2.0,3.0,expset,1.0,1t3,1.4662353702500002,160,8
rdn,2.0,3.0,expset,1.0,1t2,1.4660580146899997,160,8
rdn,0.0,4.0,gausset,1.0,1t4,1.38623563358,160,8
rdn,0.0,3.0,gausset,1.0,1t4,0.7839818101970001,160,8
rdn,0.0,4.0,gausset,1.0,1t3,0.611366032519,160,8
rdn,2.0,4.0,expset,1.0,1t2,0.483953403264,160,8
rdn,2.0,4.0,expset,1.0,1t3,0.483914016957,160,8
rdn,2.0,4.0,expset,1.0,1t4,0.483914014173,160,8
rdn,0.0,5.0,gausset,1.0,1t4,0.424393164225,160,8
rdn,2.0,3.0,gausset,1.0,1t3,0.420716175308,160,8
rdn,0.0,5.0,gausset,1.0,2t4,0.292657121894,160,8
rdn,2.0,2.0,gausset,1.0,1t4,0.20184260625300002,160,8
rdn,2.0,4.0,gausset,1.0,2t4,0.147983730652,160,8
rdn,2.0,5.0,gausset,1.0,2t4,0.14188393333799998,160,8
rdn,0.0,3.0,gausset,1.0,1t3,0.06438742172140001,160,8
rdn,5.0,2.0,gausset,1.0,1t4,0.0537971761808,160,8
rdn,2.0,5.0,gausset,1.0,1t2,0.0296924003576,160,8
rdn,0.0,2.0,gausset,1.0,1t4,0.027419011126200002,160,8
rdn,0.0,4.0,gausset,1.0,3t4,0.0130327818554,160,8
rdn,0.0,5.0,gausset,1.0,3t4,0.009307428942229998,160,8
rdn,0.0,5.0,gausset,1.0,1t2,0.00573258518249,160,8
rdn,0.0,3.0,gausset,1.0,3t4,0.005158791115939999,160,8
rdn,2.0,2.0,gausset,1.0,1t3,0.00470502426572,160,8
rdn,0.0,5.0,gausset,1.0,2t3,0.0037423277500900002,160,8
rdn,2.0,3.0,gausset,1.0,3t4,0.00373511777593,160,8
rdn,5.0,2.0,gausset,1.0,1t3,0.0032854093376399997,160,8
rdn,2.0,4.0,gausset,1.0,3t4,0.00262609215486,160,8
rdn,2.0,5.0,gausset,1.0,2t3,0.0023918695580700004,160,8
rdn,0.0,4.0,gausset,1.0,2t4,0.00213207185076,160,8
rdn,2.0,4.0,gausset,1.0,1t2,0.0020953232202999997,160,8
