,H(Y),H(Y|X),I(Y;X),H(Z),H(Z|Y),I(Z;Y),H(X),H(X|Z),I(X;Z)
117,5.260334236930066,1.6953877047757162,3.56494653215435,6.5817886244740285,2.2231000929683646,4.358688531505663,5.922151453140642,0.5094320008945316,5.41271945224611
118,5.728448501455516,2.425805765783068,3.3026427356724484,6.6274528285132845,1.4731668214441045,5.15428600706918,4.978329240597974,0.7536434747620236,4.22468576583595
119,5.725907725678592,2.0554471694253644,3.6704605562532278,6.652684600683185,1.556426540822858,5.096258059860327,5.415651758350026,0.6227200341041254,4.792931724245901
120,4.952500459131512,1.7315341544677665,3.2209663046637456,6.5809767805879185,2.427288417418309,4.153688363169609,5.992190608302137,0.7115044886493,5.280686119652836
121,4.98310253796474,1.9841705859766188,2.998931951988121,6.750509402238013,2.4666392835771846,4.283870118660828,5.673221850198004,0.5858427595644929,5.087379090633512
122,5.378697095773561,1.500259402180177,3.8784376935933844,6.6157601499374845,1.9738939394623216,4.641866210475163,6.049007100199469,0.5915461428243574,5.457460957375112
123,5.2631710518396355,1.2290529349108479,4.034118116928788,6.552319571782197,2.062187322485829,4.4901322492963684,6.156192649805255,0.5376177206950318,5.618574929110223
124,5.090530572238704,2.407631784732266,2.6828987875064376,6.122917450618335,2.136109667137615,3.9868077834807196,5.27942442086653,1.502032391087339,3.7773920297791905
125,5.748699271477267,2.388588944653866,3.3601103268234005,6.59392602059733,1.4339366633791797,5.15998935721815,5.3463114892257435,0.9719396476918155,4.374371841533928
126,5.632833900866131,2.2341170352471873,3.3987168656189435,6.481226170897887,1.7621600559792703,4.719066114918617,5.175024672648556,0.7801608540992785,4.394863818549277
127,5.471970129505311,1.9502957608463174,3.521674368658994,6.704444642864778,1.9308452515005203,4.773599391364257,5.616778284812375,0.642778022697747,4.974000262114628
128,4.890768812964835,0.7034591992811983,4.187309613683636,6.7901726754289795,2.422700142386228,4.3674725330427515,6.5272873277448555,0.12178652699863504,6.40550080074622
129,4.960970306161347,0.9545090179255682,4.006461288235778,6.822632015130061,2.548161266013665,4.2744707491163965,6.487923975920395,0.22777956560731413,6.260144410313081
130,5.373477944552787,1.6823348808014507,3.691143063751337,6.426471046724238,1.9700298339591025,4.456441212765135,5.733329086838121,0.7563527940823631,4.976976292755758
131,5.28113367566341,1.5275918148249705,3.75354186083844,6.657231389285269,2.046829798584882,4.610401590700388,5.9467903690342805,0.5490030384600743,5.397787330574206
132,5.382219730197675,1.9747860270087818,3.407433703188893,6.705720755056834,1.8936201367280965,4.812100618328738,5.2870874334509015,0.4700581773210909,4.8170292561298105
133,5.496893181135909,2.203349007064139,3.29354417407177,6.562952049090113,1.8022679064977989,4.760684142592314,5.490218782454659,0.7781189289311033,4.712099853523555
134,5.194230210027462,1.4224119778521414,3.771818232175321,6.821930781403446,2.1981847075007344,4.623746073902712,6.0858044248002106,0.4962080679045327,5.589596356895678
135,5.397522168364208,1.61059370076805,3.7869284675961583,6.4973442799255166,1.8968548207974822,4.600489459128035,5.862470852763857,0.7123382716708584,5.150132581092999
136,4.4571409515838445,1.1839765372231454,3.273164414360699,6.51241939151905,2.7423933624860934,3.770026029032956,5.909273572949793,0.38546988792879516,5.523803685020998
137,4.158192105955358,0.3151131173907151,3.843078988564643,6.391848867858042,2.4421094980234654,3.9497393698345764,6.4483918526246295,0.4639704725327376,5.9844213800918915
138,4.591281839618767,1.4025099653483761,3.1887718742703908,6.080959746797582,2.3589904228102943,3.7219693239872877,6.04965286450939,1.4748312826195866,4.574821581889804
139,5.246950980746126,2.3605560667544476,2.8863949139916785,6.602952646908023,2.08641808048525,4.516534566422774,5.503521099748039,0.8997562910122829,4.6037648087357566
140,5.4824483262223085,2.2411349684393342,3.2413133577829742,6.681850944962872,1.9782526902155915,4.7035982547472805,5.3688827224797375,0.5889591449862164,4.779923577493522
141,5.441641940267831,2.013696947055258,3.427944993212573,6.747165116432921,2.0235496710753584,4.723615445357563,5.390871325750268,0.43901868327433585,4.951852642475933
142,5.294343679385779,2.0043023557912636,3.2900413235945156,6.750042989962926,2.2095716985711915,4.540471291391735,5.606794514395011,0.684404657646311,4.922389856748699
143,5.276248774118411,1.6951928669822671,3.581055907136144,6.717856979149502,2.014816553775846,4.703040425373656,5.732630291352947,0.47859407434494816,5.254036217007999
144,4.9360173375398615,1.1314256331651207,3.804591704374741,6.694341683431692,2.277035136562171,4.417306546869521,6.3096854017272825,0.43549314441873066,5.874192257308552
145,5.485146590802201,1.6044540739133377,3.8806925168888635,6.765688112418344,1.7425468845087335,5.02314122790961,5.902784043911816,0.5580935984686392,5.3446904454431765
146,5.626929588885628,1.9313929701342452,3.6955366187513827,6.638216956038455,1.5423349784501177,5.095881977588338,5.59244732271497,0.5626784487578729,5.029768873957098
147,4.849618857933971,1.5668607159279777,3.282758142005994,6.778276354075409,2.641404358105629,4.136871995969781,5.900870040022485,0.4071121516225705,5.493757888399915
148,4.923245093193468,1.3061276065464438,3.617117486647024,6.797215187355762,2.2869793204873607,4.510235866868401,6.007166900712506,0.5131244995752883,5.494042401137218
149,5.372473644135003,1.2247413934518399,4.1477322506831635,6.557267887949656,1.9865760092624738,4.570691878687183,6.278815625842495,0.6063971167973049,5.67241850904519
150,5.233211665256385,1.892406674127197,3.340804991129188,6.565621053226873,1.7661029977451843,4.7995180554816885,5.491999283114809,0.7912763711102428,4.700722912004566
151,5.452139007449428,2.5916218922184293,2.8605171152309983,6.639629153003889,1.9006268296868456,4.7390023233170435,5.317274284642804,0.8844374921154309,4.432836792527373
152,5.293503317959858,2.1171469095101094,3.1763564084497484,6.690345219310843,2.1300766660131383,4.560268553297705,5.602988218966872,0.835440930197128,4.7675472887697445
153,5.719753624405222,2.8354711109942765,2.884282513410945,6.677937338094178,1.6223620887591814,5.055575249334997,4.9764439036233945,0.8541930975898407,4.122250806033554
154,5.178998756372593,1.9473951862871905,3.2316035700854027,6.681417842006566,2.1685882572848905,4.5128295847216755,5.447771034189406,0.6437310680872672,4.804039966102139
