agent,bias,bw,density,file,hitmiss,measure,ngrams,reward,sample,wsize
oie,0.0,5.0,gausset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-0.0_hitmiss-1.0_bw-5.0_density-gausset_ngrams-2t4.csv,1.0,IZY_IZX_IYX,2t4,1.00308022613e-05,260,8
oie,0.0,5.0,expset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-0.0_hitmiss-1.0_bw-5.0_density-expset_ngrams-1t3.csv,1.0,IZY_IZX_IYX,1t3,5.20392136089e-06,260,8
oie,0.0,5.0,expset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-0.0_hitmiss-1.0_bw-5.0_density-expset_ngrams-1t4.csv,1.0,IZY_IZX_IYX,1t4,5.20392135994e-06,260,8
oie,0.0,5.0,expset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-0.0_hitmiss-1.0_bw-5.0_density-expset_ngrams-1t2.csv,1.0,IZY_IZX_IYX,1t2,5.20392104889e-06,260,8
oie,0.0,3.0,gausset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-0.0_hitmiss-1.0_bw-3.0_density-gausset_ngrams-1t4.csv,1.0,IZY_IZX_IYX,1t4,4.17765501402e-06,260,8
oie,2.0,5.0,gausset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-2.0_hitmiss-1.0_bw-5.0_density-gausset_ngrams-3t4.csv,1.0,IZY_IZX_IYX,3t4,1.48161165799e-06,260,8
oie,2.0,4.0,expset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-2.0_hitmiss-1.0_bw-4.0_density-expset_ngrams-1t4.csv,1.0,IZY_IZX_IYX,1t4,9.10624169284e-07,260,8
oie,2.0,4.0,expset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-2.0_hitmiss-1.0_bw-4.0_density-expset_ngrams-1t3.csv,1.0,IZY_IZX_IYX,1t3,9.106241691059999e-07,260,8
oie,2.0,4.0,expset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-2.0_hitmiss-1.0_bw-4.0_density-expset_ngrams-1t2.csv,1.0,IZY_IZX_IYX,1t2,9.106241463059999e-07,260,8
oie,2.0,5.0,expset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-2.0_hitmiss-1.0_bw-5.0_density-expset_ngrams-1t2.csv,1.0,IZY_IZX_IYX,1t2,8.824213592469999e-07,260,8
oie,2.0,5.0,expset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-2.0_hitmiss-1.0_bw-5.0_density-expset_ngrams-1t4.csv,1.0,IZY_IZX_IYX,1t4,8.82421358823e-07,260,8
oie,2.0,5.0,expset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-2.0_hitmiss-1.0_bw-5.0_density-expset_ngrams-1t3.csv,1.0,IZY_IZX_IYX,1t3,8.82421358809e-07,260,8
oie,2.0,5.0,gausset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-2.0_hitmiss-1.0_bw-5.0_density-gausset_ngrams-2t4.csv,1.0,IZY_IZX_IYX,2t4,7.09048328601e-07,260,8
oie,0.0,4.0,gausset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-0.0_hitmiss-1.0_bw-4.0_density-gausset_ngrams-1t4.csv,1.0,IZY_IZX_IYX,1t4,5.93446234886e-07,260,8
oie,0.0,5.0,gausset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-0.0_hitmiss-1.0_bw-5.0_density-gausset_ngrams-1t4.csv,1.0,IZY_IZX_IYX,1t4,5.31839902887e-07,260,8
oie,2.0,3.0,expset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-2.0_hitmiss-1.0_bw-3.0_density-expset_ngrams-1t4.csv,1.0,IZY_IZX_IYX,1t4,4.96089558561e-07,260,8
oie,2.0,3.0,expset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-2.0_hitmiss-1.0_bw-3.0_density-expset_ngrams-1t3.csv,1.0,IZY_IZX_IYX,1t3,4.9608955848e-07,260,8
oie,2.0,3.0,expset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-2.0_hitmiss-1.0_bw-3.0_density-expset_ngrams-1t2.csv,1.0,IZY_IZX_IYX,1t2,4.96088494043e-07,260,8
oie,0.0,5.0,gausset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-0.0_hitmiss-1.0_bw-5.0_density-gausset_ngrams-3t4.csv,1.0,IZY_IZX_IYX,3t4,4.6891205087e-07,260,8
oie,0.0,2.0,gausset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-0.0_hitmiss-1.0_bw-2.0_density-gausset_ngrams-3t4.csv,1.0,IZY_IZX_IYX,3t4,8.620387182949999e-08,260,8
oie,0.0,1.0,gausset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-0.0_hitmiss-1.0_bw-1.0_density-gausset_ngrams-3t4.csv,1.0,IZY_IZX_IYX,3t4,7.00069085011e-08,260,8
oie,0.0,1.0,expset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-0.0_hitmiss-1.0_bw-1.0_density-expset_ngrams-3t4.csv,1.0,IZY_IZX_IYX,3t4,3.6523930641400004e-08,260,8
oie,2.0,2.0,expset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-2.0_hitmiss-1.0_bw-2.0_density-expset_ngrams-1t3.csv,1.0,IZY_IZX_IYX,1t3,3.06645633174e-08,260,8
oie,2.0,2.0,expset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-2.0_hitmiss-1.0_bw-2.0_density-expset_ngrams-1t4.csv,1.0,IZY_IZX_IYX,1t4,3.0664559519800004e-08,260,8
oie,2.0,2.0,expset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-2.0_hitmiss-1.0_bw-2.0_density-expset_ngrams-1t2.csv,1.0,IZY_IZX_IYX,1t2,3.06584380107e-08,260,8
oie,2.0,4.0,gausset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-2.0_hitmiss-1.0_bw-4.0_density-gausset_ngrams-3t4.csv,1.0,IZY_IZX_IYX,3t4,1.2991440028399999e-08,260,8
oie,0.0,5.0,gausset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-0.0_hitmiss-1.0_bw-5.0_density-gausset_ngrams-1t3.csv,1.0,IZY_IZX_IYX,1t3,8.88696570915e-09,260,8
oie,0.0,3.0,gausset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-0.0_hitmiss-1.0_bw-3.0_density-gausset_ngrams-3t4.csv,1.0,IZY_IZX_IYX,3t4,2.46396383144e-09,260,8
oie,0.0,4.0,gausset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-0.0_hitmiss-1.0_bw-4.0_density-gausset_ngrams-1t3.csv,1.0,IZY_IZX_IYX,1t3,1.28204920801e-09,260,8
oie,0.0,4.0,gausset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-0.0_hitmiss-1.0_bw-4.0_density-gausset_ngrams-3t4.csv,1.0,IZY_IZX_IYX,3t4,1.02674879709e-09,260,8
oie,0.0,4.0,expset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-0.0_hitmiss-1.0_bw-4.0_density-expset_ngrams-1t3.csv,1.0,IZY_IZX_IYX,1t3,5.283700421280001e-10,260,8
oie,0.0,4.0,expset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-0.0_hitmiss-1.0_bw-4.0_density-expset_ngrams-1t4.csv,1.0,IZY_IZX_IYX,1t4,5.28370038344e-10,260,8
oie,0.0,4.0,expset,/almac/ignacio/results_srl_env/wsize-8/sample-260/oie_bias-0.0_hitmiss-1.0_bw-4.0_density-expset_ngrams-1t2.csv,1.0,IZY_IZX_IYX,1t2,5.2836992527e-10,260,8
