agent,bias,bw,density,file,hitmiss,measure,ngrams,reward,sample,wsize
oie,0.0,2.3,expset,oie_bias-0.0_hitmiss-0.1_bw-2.3_density-expset_ngrams-1t3.csv,0.1,HX_HY_HZ,1t3,0.5677621304349698,52,8
oie,0.0,3.7,expset,oie_bias-0.0_hitmiss-0.7_bw-3.7_density-expset_ngrams-1t4.csv,0.7,HX_HY_HZ,1t4,0.2812562353923498,52,8
oie,5.6,5.0,gausset,oie_bias-5.6_hitmiss-0.2_bw-5.0_density-gausset_ngrams-1t4.csv,0.2,HX_HY_HZ,1t4,0.2717594764087519,52,8
oie,7.8,5.0,gausset,oie_bias-7.8_hitmiss-0.2_bw-5.0_density-gausset_ngrams-1t3.csv,0.2,HX_HY_HZ,1t3,0.2679326654910468,52,8
oie,6.7,5.0,gausset,oie_bias-6.7_hitmiss-0.2_bw-5.0_density-gausset_ngrams-1t4.csv,0.2,HX_HY_HZ,1t4,0.2643310786624912,52,8
oie,5.6,5.0,gausset,oie_bias-5.6_hitmiss-0.2_bw-5.0_density-gausset_ngrams-1t3.csv,0.2,HX_HY_HZ,1t3,0.2613887180355368,52,8
oie,6.7,5.0,gausset,oie_bias-6.7_hitmiss-0.2_bw-5.0_density-gausset_ngrams-1t3.csv,0.2,HX_HY_HZ,1t3,0.2610927445613166,52,8
oie,10.0,2.3,gausset,oie_bias-10.0_hitmiss-0.2_bw-2.3_density-gausset_ngrams-2t4.csv,0.2,HX_HY_HZ,2t4,0.25985780576246265,52,8
oie,6.7,1.0,gausset,oie_bias-6.7_hitmiss-0.2_bw-1.0_density-gausset_ngrams-1t4.csv,0.2,HX_HY_HZ,1t4,0.2557490519370989,52,8
oie,7.8,5.0,gausset,oie_bias-7.8_hitmiss-0.2_bw-5.0_density-gausset_ngrams-2t3.csv,0.2,HX_HY_HZ,2t3,0.25201534792734465,52,8
oie,3.3,3.7,gausset,oie_bias-3.3_hitmiss-0.2_bw-3.7_density-gausset_ngrams-1t2.csv,0.2,HX_HY_HZ,1t2,0.25152948452369794,52,8
oie,6.7,5.0,gausset,oie_bias-6.7_hitmiss-0.2_bw-5.0_density-gausset_ngrams-2t3.csv,0.2,HX_HY_HZ,2t3,0.2482097130122954,52,8
oie,2.2,5.0,gausset,oie_bias-2.2_hitmiss-0.2_bw-5.0_density-gausset_ngrams-2t4.csv,0.2,HX_HY_HZ,2t4,0.2462403719974081,52,8
oie,8.9,2.3,gausset,oie_bias-8.9_hitmiss-0.1_bw-2.3_density-gausset_ngrams-1t2.csv,0.1,HX_HY_HZ,1t2,0.2457692587817929,52,8
oie,6.7,2.3,gausset,oie_bias-6.7_hitmiss-0.2_bw-2.3_density-gausset_ngrams-2t3.csv,0.2,HX_HY_HZ,2t3,0.2407987329375167,52,8
oie,3.3,3.7,gausset,oie_bias-3.3_hitmiss-0.2_bw-3.7_density-gausset_ngrams-2t3.csv,0.2,HX_HY_HZ,2t3,0.2394006799138345,52,8
oie,8.9,1.0,gausset,oie_bias-8.9_hitmiss-0.1_bw-1.0_density-gausset_ngrams-1t4.csv,0.1,HX_HY_HZ,1t4,0.2353139872342677,52,8
oie,2.2,2.3,gausset,oie_bias-2.2_hitmiss-0.2_bw-2.3_density-gausset_ngrams-1t3.csv,0.2,HX_HY_HZ,1t3,0.23415404099145865,52,8
oie,3.3,3.7,gausset,oie_bias-3.3_hitmiss-0.1_bw-3.7_density-gausset_ngrams-2t3.csv,0.1,HX_HY_HZ,2t3,0.23117534153538724,52,8
oie,8.9,1.0,gausset,oie_bias-8.9_hitmiss-0.1_bw-1.0_density-gausset_ngrams-1t2.csv,0.1,HX_HY_HZ,1t2,0.23027168417191846,52,8
oie,5.6,1.0,gausset,oie_bias-5.6_hitmiss-0.2_bw-1.0_density-gausset_ngrams-2t3.csv,0.2,HX_HY_HZ,2t3,0.2301390236018984,52,8
oie,5.6,3.7,gausset,oie_bias-5.6_hitmiss-0.1_bw-3.7_density-gausset_ngrams-1t4.csv,0.1,HX_HY_HZ,1t4,0.2300066809176142,52,8
oie,6.7,3.7,gausset,oie_bias-6.7_hitmiss-0.4_bw-3.7_density-gausset_ngrams-1t3.csv,0.4,HX_HY_HZ,1t3,0.2297057304335889,52,8
oie,2.2,3.7,gausset,oie_bias-2.2_hitmiss-0.1_bw-3.7_density-gausset_ngrams-1t4.csv,0.1,HX_HY_HZ,1t4,0.22945115412434086,52,8
oie,4.4,2.3,gausset,oie_bias-4.4_hitmiss-0.1_bw-2.3_density-gausset_ngrams-1t3.csv,0.1,HX_HY_HZ,1t3,0.2287688541620416,52,8
oie,3.3,5.0,gausset,oie_bias-3.3_hitmiss-0.4_bw-5.0_density-gausset_ngrams-1t2.csv,0.4,HX_HY_HZ,1t2,0.22785727051208804,52,8
oie,3.3,5.0,gausset,oie_bias-3.3_hitmiss-0.1_bw-5.0_density-gausset_ngrams-1t4.csv,0.1,HX_HY_HZ,1t4,0.2276938803751753,52,8
oie,5.6,2.3,gausset,oie_bias-5.6_hitmiss-0.1_bw-2.3_density-gausset_ngrams-1t3.csv,0.1,HX_HY_HZ,1t3,0.2276459000429123,52,8
oie,7.8,2.3,gausset,oie_bias-7.8_hitmiss-0.4_bw-2.3_density-gausset_ngrams-2t3.csv,0.4,HX_HY_HZ,2t3,0.2264182389470932,52,8
oie,4.4,5.0,gausset,oie_bias-4.4_hitmiss-0.1_bw-5.0_density-gausset_ngrams-2t4.csv,0.1,HX_HY_HZ,2t4,0.2258510833699765,52,8
