agent,bias,bw,density,hitmiss,ngrams,reward,sample,wsize
rdn,2.0,5.0,gausset,1.0,1t4,4.23062650544,110,8
rdn,0.0,2.0,expset,1.0,2t4,2.85152102172,110,8
rdn,0.0,2.0,expset,1.0,2t3,2.85150266589,110,8
rdn,2.0,5.0,gausset,1.0,1t3,2.29141167531,110,8
rdn,2.0,4.0,gausset,1.0,1t4,2.2018266955000003,110,8
rdn,2.0,4.0,gausset,1.0,1t3,1.8928845885499999,110,8
rdn,2.0,3.0,gausset,1.0,1t4,1.8465853726599997,110,8
rdn,2.0,2.0,expset,1.0,1t3,1.6586477912200002,110,8
rdn,2.0,2.0,expset,1.0,1t4,1.65864715083,110,8
rdn,2.0,2.0,expset,1.0,1t2,1.65862853396,110,8
rdn,0.0,5.0,gausset,1.0,1t3,1.16889040617,110,8
rdn,0.0,3.0,gausset,1.0,1t4,1.0982335053799999,110,8
rdn,0.0,4.0,gausset,1.0,1t3,1.03869695226,110,8
rdn,0.0,4.0,gausset,1.0,1t4,0.950998568187,110,8
rdn,2.0,3.0,gausset,1.0,1t3,0.9307667134890001,110,8
rdn,0.0,5.0,gausset,1.0,2t4,0.588087134238,110,8
rdn,2.0,2.0,gausset,1.0,1t4,0.566577151172,110,8
rdn,2.0,5.0,gausset,1.0,2t4,0.504004449911,110,8
rdn,2.0,4.0,gausset,1.0,2t4,0.429589326391,110,8
rdn,0.0,3.0,gausset,1.0,1t3,0.239987379228,110,8
rdn,2.0,5.0,gausset,1.0,1t2,0.230443414767,110,8
rdn,0.0,2.0,gausset,1.0,1t4,0.19845860437399998,110,8
rdn,0.0,5.0,gausset,1.0,1t4,0.0986904924935,110,8
rdn,5.0,2.0,gausset,1.0,1t4,0.0907681971515,110,8
rdn,0.0,5.0,gausset,1.0,1t2,0.07445634627889999,110,8
rdn,2.0,2.0,gausset,1.0,1t3,0.05757265767249999,110,8
rdn,5.0,2.0,gausset,1.0,1t3,0.0464188291928,110,8
rdn,0.0,5.0,gausset,1.0,2t3,0.037118161978400004,110,8
rdn,2.0,4.0,gausset,1.0,1t2,0.036677844932800005,110,8
rdn,0.0,4.0,gausset,1.0,2t4,0.031151984407700003,110,8
rdn,2.0,3.0,gausset,1.0,2t4,0.0202878064543,110,8
rdn,2.0,4.0,gausset,1.0,2t3,0.017697386145400004,110,8
rdn,2.0,1.0,expset,1.0,1t4,0.0170347567592,110,8
rdn,2.0,1.0,expset,1.0,1t3,0.017029353655100003,110,8
rdn,2.0,1.0,expset,1.0,1t2,0.016261742880000003,110,8
rdn,2.0,5.0,gausset,1.0,2t3,0.015283439040899998,110,8
rdn,2.0,3.0,expset,1.0,1t3,0.012189104422799999,110,8
rdn,2.0,3.0,expset,1.0,1t4,0.0121890980057,110,8
rdn,2.0,3.0,expset,1.0,1t2,0.012186430979299999,110,8
rdn,0.0,3.0,gausset,1.0,2t4,0.007551857571020001,110,8
rdn,0.0,4.0,gausset,1.0,3t4,0.00735399684441,110,8
