Sample,Measure,wsize,Agent,bias,hitmiss,bw,density,ngrams,Reward,ABpvalue,BApvalue,BCpvalue,CBpvalue,ACpvalue,CApvalue
52,HX_HY_HZ,8,oie,8.9,0.8,5.0,gausset,2t4,,,,,,,
52,HX_HY_HZ,8,oie,5.6,0.2,5.0,expset,1t4,7.286033883365376e-07,3.693597948563722e-06,3.693597948563722e-06,3.587406790783892e-06,3.587406790783892e-06,6.597849978580145e-08,6.597849978580145e-08
52,HX_HY_HZ,8,rdn,5.6,0.3,1.0,expset,1t4,2.7500869850856506e-05,9.052464350197269e-05,9.052464350197269e-05,1.11218757420004e-06,1.11218757420004e-06,1.0961239627452305e-06,1.0961239627452305e-06
52,HX_HY_HZ,8,rdn,8.9,0.5,1.0,gausset,1t4,7.495859601360351e-07,6.831281358638574e+32,6.831281358638574e+32,5.9727629268874944e+32,5.9727629268874944e+32,5.791641672288456e+32,5.791641672288456e+32
52,HX_HY_HZ,8,oie,5.6,0.1,2.3,expset,1t3,3.6619050574939583e-07,8.604408206517131e-06,8.604408206517131e-06,7.266074525672206e-06,7.266074525672206e-06,1.4271625056887093e-07,1.4271625056887093e-07
52,HX_HY_HZ,8,rdn,2.2,0.1,1.0,gausset,1t2,0.013409340529099532,20.44850754935125,20.44850754935125,20.024389751792576,20.024389751792576,19.937325717642555,19.937325717642555
52,HX_HY_HZ,8,oie,4.4,0.3,2.3,expset,2t3,1.4338496625551442e-42,2.150865531876429e-06,2.150865531876429e-06,6.698836915630222e-05,6.698836915630222e-05,1.6664397967746304e-07,1.6664397967746304e-07
52,HX_HY_HZ,8,oie,3.3,0.9,3.7,expset,2t3,1.21071014193226e-41,3.161997139381796e-06,3.161997139381796e-06,0.00013759450620524268,0.00013759450620524268,1.5314743932325813e-07,1.5314743932325813e-07
52,HX_HY_HZ,8,oie,1.1,0.2,1.0,expset,1t2,0.03689089153184081,0.004560155865669447,0.004560155865669447,0.013085956239263181,0.013085956239263181,7.321894096312558e-05,7.321894096312558e-05
52,HX_HY_HZ,8,rdn,2.2,1.0,5.0,expset,1t2,0.008787620078843367,0.0011787864471975453,0.0011787864471975453,0.00015869397074638484,0.00015869397074638484,0.00015554607298591801,0.00015554607298591801
52,HX_HY_HZ,8,rdn,4.4,0.6,5.0,gausset,1t3,4.952630163303599e-09,1.0076319267518021e+41,1.0076319267518021e+41,1.0046476962683073e+41,1.0046476962683073e+41,8.0245415359442995e+40,8.0245415359442995e+40
52,HX_HY_HZ,8,oie,4.4,0.6,5.0,gausset,1t2,0.15777426663821595,5.577032308156481e+39,5.577032308156481e+39,1.0637925860183312e+40,1.0637925860183312e+40,1.1274460882042094e+38,1.1274460882042094e+38
52,HX_HY_HZ,8,oie,4.4,0.7,3.7,expset,1t4,9.09537109814963e-07,1.710501028698457e-05,1.710501028698457e-05,1.7998238750361474e-05,1.7998238750361474e-05,2.3916897333775314e-07,2.3916897333775314e-07
52,HX_HY_HZ,8,rdn,3.3,0.9,3.7,gausset,2t3,1.9500683055979145e-09,1.7371650179489686e+16,1.7371650179489686e+16,1.7315722003366562e+16,1.7315722003366562e+16,1.674793443322803e+16,1.674793443322803e+16
52,HX_HY_HZ,8,oie,10.0,1.0,1.0,expset,1t3,4.500506668107669e-14,7.438294993892973e-08,7.438294993892973e-08,3.698595078084544e-08,3.698595078084544e-08,5.922352682265306e-11,5.922352682265306e-11
52,HX_HY_HZ,8,rdn,6.7,0.7,3.7,gausset,2t4,6.21778034169827e-11,6.145427249016607e+68,6.145427249016607e+68,6.058968350432519e+68,6.058968350432519e+68,5.598246148509375e+68,5.598246148509375e+68
52,HX_HY_HZ,8,rdn,1.1,0.9,2.3,expset,1t3,0.14915290493523262,0.019391264799871945,0.019391264799871945,0.011088843226279033,0.011088843226279033,0.0107020938438021,0.0107020938438021
52,HX_HY_HZ,8,rdn,10.0,0.4,2.3,gausset,2t4,0.00019290877800442837,1.223162029440771e+99,1.223162029440771e+99,1.0749985583180384e+99,1.0749985583180384e+99,9.82757549268762e+98,9.82757549268762e+98
52,HX_HY_HZ,8,rdn,7.8,0.7,2.3,gausset,2t3,5.366261155413414e-11,2.9993311058392486e+59,2.9993311058392486e+59,2.952263665232323e+59,2.952263665232323e+59,2.724086819933986e+59,2.724086819933986e+59
52,HX_HY_HZ,8,oie,0.0,1.0,5.0,expset,2t4,3.4372947518399846e-24,0.00010828705831421914,0.00010828705831421914,0.0071675573273764,0.0071675573273764,5.550342090175392e-06,5.550342090175392e-06
52,HX_HY_HZ,8,rdn,8.9,0.3,1.0,gausset,3t4,0.007363256857203282,2.4139765095934393e+32,2.4139765095934393e+32,3.0928071046161913e+32,3.0928071046161913e+32,2.359509308445572e+32,2.359509308445572e+32
52,HX_HY_HZ,8,rdn,8.9,0.3,1.0,gausset,2t4,0.0008576535514608892,3.6978614341649605e+32,3.6978614341649605e+32,3.974250924169638e+32,3.974250924169638e+32,3.674694062532315e+32,3.674694062532315e+32
52,HX_HY_HZ,8,rdn,3.3,0.1,3.7,gausset,2t3,0.01284041469390829,6330645463801476.0,6330645463801476.0,6230026436603240.0,6230026436603240.0,6177533621120311.0,6177533621120311.0
52,HX_HY_HZ,8,rdn,0.0,0.5,2.3,gausset,1t4,3.7679555419398416e-08,0.6292063781085032,0.6292063781085032,0.5666898967440949,0.5666898967440949,0.5329339663578567,0.5329339663578567
52,HX_HY_HZ,8,oie,5.6,0.9,1.0,gausset,1t4,0.08549317162502301,120581796527.20941,120581796527.20941,294414740002.13916,294414740002.13916,4085474075.642278,4085474075.642278
52,HX_HY_HZ,8,oie,8.9,0.9,5.0,expset,3t4,0.0,5.29066835902998e-08,5.29066835902998e-08,2.984131423522069e-07,2.984131423522069e-07,1.5923123495033765e-09,1.5923123495033765e-09
52,HX_HY_HZ,8,oie,3.3,0.6,5.0,expset,1t2,1.8503124364452944e-06,4.318173027983213e-05,4.318173027983213e-05,5.272867519028142e-05,5.272867519028142e-05,6.766830997227093e-07,6.766830997227093e-07
52,HX_HY_HZ,8,rdn,8.9,0.1,3.7,gausset,2t3,0.013477344257109721,1.21389714010834e+123,1.21389714010834e+123,1.1956102594135718e+123,1.1956102594135718e+123,1.1843092021547273e+123,1.1843092021547273e+123
52,HX_HY_HZ,8,oie,2.2,0.3,5.0,gausset,1t3,0.17560299101882126,164733497.29728422,164733497.29728422,375845068.49775887,375845068.49775887,12650793.528568288,12650793.528568288
52,HX_HY_HZ,8,oie,1.1,0.5,5.0,expset,1t2,4.778716111491284e-05,0.0007292218266869841,0.0007292218266869841,0.0012562883915730664,0.0012562883915730664,1.700139935354731e-05,1.700139935354731e-05
52,HX_HY_HZ,8,rdn,3.3,0.5,2.3,expset,1t3,0.003399041289504454,0.0006657312812928198,0.0006657312812928198,5.62321722350035e-05,5.62321722350035e-05,5.428121597885185e-05,5.428121597885185e-05
52,HX_HY_HZ,8,oie,5.6,0.1,2.3,expset,1t4,3.121078859389842e-07,8.477681309081345e-06,8.477681309081345e-06,7.1633734199838535e-06,7.1633734199838535e-06,1.32303358494374e-07,1.32303358494374e-07
52,HX_HY_HZ,8,rdn,0.0,0.6,3.7,gausset,1t2,2.291632549657282e-10,0.5630616817786204,0.5630616817786204,0.5414813284776879,0.5414813284776879,0.4782405968898668,0.4782405968898668
52,HX_HY_HZ,8,oie,10.0,1.0,2.3,gausset,3t4,0.14822405391962895,1.877805843001911e+97,1.877805843001911e+97,2.5493695686228195e+98,2.5493695686228195e+98,3.7962967379516344e+96,3.7962967379516344e+96
52,HX_HY_HZ,8,rdn,0.0,0.7,5.0,gausset,2t4,3.5115320413704823e-12,0.5470232235978694,0.5470232235978694,0.5047629728774211,0.5047629728774211,0.4739741169118431,0.4739741169118431
52,HX_HY_HZ,8,rdn,2.2,0.9,2.3,gausset,3t4,3.753269240674526e-05,7005.056082735096,7005.056082735096,8696.825142413618,8696.825142413618,6114.651135806646,6114.651135806646
52,HX_HY_HZ,8,rdn,6.7,1.0,1.0,expset,3t4,0.0,4.453855758288606e-05,4.453855758288606e-05,1.3027065712976892e-09,1.3027065712976892e-09,8.239425394401003e-10,8.239425394401003e-10
52,HX_HY_HZ,8,rdn,0.0,0.5,3.7,expset,2t4,5.347108581354503e-13,0.015429833599026653,0.015429833599026653,1.4099643236583696e-06,1.4099643236583696e-06,8.8624055067354e-07,8.8624055067354e-07
52,HX_HY_HZ,8,oie,8.9,0.8,2.3,gausset,2t3,0.11370274582970503,6.715072273437441e+76,6.715072273437441e+76,1.5743319238808023e+77,1.5743319238808023e+77,2.506208587761892e+75,2.506208587761892e+75
52,HX_HY_HZ,8,oie,6.7,0.5,5.0,expset,1t2,6.116890805325248e-07,9.347450785043456e-07,9.347450785043456e-07,9.95314644799968e-07,9.95314644799968e-07,1.4334091975335167e-08,1.4334091975335167e-08
52,HX_HY_HZ,8,rdn,0.0,0.9,3.7,gausset,1t3,8.444962974419356e-12,0.5440132463146424,0.5440132463146424,0.5417081004406022,0.5417081004406022,0.5317156520154971,0.5317156520154971
52,HX_HY_HZ,8,oie,0.0,0.1,2.3,expset,1t3,0.5677621304349698,0.033494569743115786,0.033494569743115786,0.0930125215393458,0.0930125215393458,0.026091956425525996,0.026091956425525996
52,HX_HY_HZ,8,rdn,3.3,0.9,1.0,expset,1t2,0.0004246997561182759,0.001521191485039427,0.001521191485039427,4.754228605840139e-05,4.754228605840139e-05,4.636239303692462e-05,4.636239303692462e-05
52,HX_HY_HZ,8,oie,6.7,0.6,2.3,gausset,2t4,0.15160985515650685,1.0526896657221057e+42,1.0526896657221057e+42,2.3561321356339065e+42,2.3561321356339065e+42,3.102299451114679e+40,3.102299451114679e+40
52,HX_HY_HZ,8,rdn,8.9,0.6,2.3,gausset,1t2,5.420627563117987e-09,1.189437801424898e+78,1.189437801424898e+78,1.1862918897024297e+78,1.1862918897024297e+78,9.447277348827138e+77,9.447277348827138e+77
52,HX_HY_HZ,8,rdn,1.1,0.2,1.0,expset,3t4,8.208194625268818e-139,0.04316685228580655,0.04316685228580655,4.909074414819825e-06,4.909074414819825e-06,2.9395716824052034e-06,2.9395716824052034e-06
52,HX_HY_HZ,8,oie,7.8,0.7,1.0,expset,1t4,2.3637971091671147e-13,9.566631268792411e-07,9.566631268792411e-07,4.558344207246893e-07,4.558344207246893e-07,9.055214057375178e-10,9.055214057375178e-10
52,HX_HY_HZ,8,rdn,10.0,0.1,3.7,expset,2t3,1.5615048169802122e-29,9.37936270143783e-08,9.37936270143783e-08,1.8535856773626555e-12,1.8535856773626555e-12,1.5276498661714557e-12,1.5276498661714557e-12
52,HX_HY_HZ,8,rdn,6.7,0.7,5.0,expset,1t3,0.002150831730497916,5.273034280124125e-06,5.273034280124125e-06,3.6187947618874987e-07,3.6187947618874987e-07,3.4208570903188106e-07,3.4208570903188106e-07
52,HX_HY_HZ,8,oie,0.0,0.5,2.3,gausset,1t4,0.0034937664566221916,0.04484958576222668,0.04484958576222668,0.13519268986239852,0.13519268986239852,0.0013090125379215316,0.0013090125379215316
52,HX_HY_HZ,8,oie,4.4,0.9,1.0,expset,1t4,1.2106377602150692e-11,4.360110323988118e-05,4.360110323988118e-05,2.7306743351366673e-05,2.7306743351366673e-05,5.1294735117039e-08,5.1294735117039e-08
52,HX_HY_HZ,8,rdn,6.7,0.1,3.7,expset,2t4,2.544945294168835e-28,3.7016048164682304e-06,3.7016048164682304e-06,8.673480929927857e-11,8.673480929927857e-11,8.23925991979329e-11,8.23925991979329e-11
52,HX_HY_HZ,8,rdn,3.3,0.2,5.0,expset,2t3,9.09728038614393e-27,0.00012346664598223583,0.00012346664598223583,2.090404686888075e-09,2.090404686888075e-09,1.5096152766630821e-09,1.5096152766630821e-09
52,HX_HY_HZ,8,rdn,2.2,1.0,2.3,expset,2t3,4.1957033246680745e-26,0.001299310755461969,0.001299310755461969,1.2209374167196178e-08,1.2209374167196178e-08,8.140304659468023e-09,8.140304659468023e-09
52,HX_HY_HZ,8,oie,3.3,1.0,1.0,expset,2t3,1.3089226921645223e-57,1.8786913771631687e-05,1.8786913771631687e-05,0.0008458818612593417,0.0008458818612593417,1.3079843610970701e-06,1.3079843610970701e-06
52,HX_HY_HZ,8,oie,5.6,0.3,1.0,expset,1t4,1.480360225174219e-12,1.2302993793538529e-05,1.2302993793538529e-05,6.557417549009862e-06,6.557417549009862e-06,1.3511235327774298e-08,1.3511235327774298e-08
52,HX_HY_HZ,8,oie,2.2,1.0,3.7,expset,1t3,6.345335113824677e-06,0.0002283951987350723,0.0002283951987350723,0.00034080995562828226,0.00034080995562828226,3.4762844500731254e-06,3.4762844500731254e-06
52,HX_HY_HZ,8,oie,2.2,0.3,5.0,expset,3t4,2.93295195861117e-177,0.00023900050536135022,0.00023900050536135022,0.0005777861787131315,0.0005777861787131315,3.132820030689303e-05,3.132820030689303e-05
52,HX_HY_HZ,8,rdn,3.3,0.8,1.0,expset,2t3,2.18665677156182e-38,0.0010058812014750007,0.0010058812014750007,3.5177627483901098e-09,3.5177627483901098e-09,2.165864020410884e-09,2.165864020410884e-09
52,HX_HY_HZ,8,rdn,10.0,0.2,3.7,expset,2t3,3.703831301722922e-32,9.842666761225092e-08,9.842666761225092e-08,6.560137325404402e-13,6.560137325404402e-13,4.579943719327334e-13,4.579943719327334e-13
52,HX_HY_HZ,8,rdn,7.8,0.8,2.3,expset,1t4,0.0007878634216566678,3.3035970258391824e-06,3.3035970258391824e-06,1.4591199179106605e-07,1.4591199179106605e-07,1.4256433673064044e-07,1.4256433673064044e-07
52,HX_HY_HZ,8,oie,0.0,0.5,1.0,expset,1t3,1.7129376451157989e-88,2.2593644224874725e-05,2.2593644224874725e-05,0.35870078072910255,0.35870078072910255,3.1243613581198983e-06,3.1243613581198983e-06
52,HX_HY_HZ,8,rdn,6.7,0.6,5.0,expset,1t3,0.002263683180095262,5.2437945636479145e-06,5.2437945636479145e-06,3.670970021917694e-07,3.670970021917694e-07,3.5311710773957974e-07,3.5311710773957974e-07
52,HX_HY_HZ,8,oie,0.0,0.2,1.0,gausset,1t3,0.10690495734278828,0.12136156733585765,0.12136156733585765,0.20194019152515985,0.20194019152515985,0.021213509299250647,0.021213509299250647
52,HX_HY_HZ,8,oie,5.6,0.3,5.0,gausset,2t3,0.17803567991378771,5.25668969855571e+63,5.25668969855571e+63,1.2867695325737365e+64,1.2867695325737365e+64,4.189118115781655e+62,4.189118115781655e+62
52,HX_HY_HZ,8,rdn,1.1,0.8,1.0,expset,2t3,1.6874722863685317e-17,0.02216556437529179,0.02216556437529179,3.6450807326266817e-07,3.6450807326266817e-07,2.2898716423542923e-07,2.2898716423542923e-07
52,HX_HY_HZ,8,rdn,0.0,1.0,2.3,gausset,1t3,7.655734706713167e-15,0.7076612561150826,0.7076612561150826,0.7028304994468598,0.7028304994468598,0.6024043970823101,0.6024043970823101
52,HX_HY_HZ,8,rdn,4.4,0.1,3.7,expset,2t4,1.5390435313754466e-26,4.647770620124008e-05,4.647770620124008e-05,1.5392674534479454e-09,1.5392674534479454e-09,1.2855476624734988e-09,1.2855476624734988e-09
52,HX_HY_HZ,8,oie,4.4,0.1,2.3,gausset,1t3,0.22876885416204162,3.5619513773444525e+17,3.5619513773444525e+17,6.695775819371803e+17,6.695775819371803e+17,8.547458667124907e+16,8.547458667124907e+16
52,HX_HY_HZ,8,rdn,0.0,0.6,5.0,gausset,1t2,1.571122936568928e-10,0.5131338457635584,0.5131338457635584,0.4936980613871501,0.4936980613871501,0.4392703614549843,0.4392703614549843
52,HX_HY_HZ,8,rdn,6.7,0.8,2.3,expset,3t4,1.0595070951064336e-265,1.4322211214042132e-05,1.4322211214042132e-05,3.9645989362558853e-10,3.9645989362558853e-10,2.5470450561772687e-10,2.5470450561772687e-10
52,HX_HY_HZ,8,oie,6.7,0.8,3.7,expset,1t3,2.247403514602992e-07,1.313883142689251e-06,1.313883142689251e-06,1.2236501803566362e-06,1.2236501803566362e-06,1.4448081278788678e-08,1.4448081278788678e-08
52,HX_HY_HZ,8,rdn,1.1,1.0,2.3,gausset,3t4,3.245775215202416e-07,3.00112762114461,3.00112762114461,4.503062268281554,4.503062268281554,2.5888225024630906,2.5888225024630906
52,HX_HY_HZ,8,oie,4.4,0.2,2.3,expset,1t4,1.9309338138769553e-07,2.815487085670297e-05,2.815487085670297e-05,2.5952470234740867e-05,2.5952470234740867e-05,3.055788168517585e-07,3.055788168517585e-07
52,HX_HY_HZ,8,oie,2.2,0.7,5.0,expset,3t4,4.0380637204e-314,8.261817361690804e-05,8.261817361690804e-05,0.000629062858083802,0.000629062858083802,2.9329878962197875e-06,2.9329878962197875e-06
52,HX_HY_HZ,8,oie,6.7,0.1,3.7,expset,1t3,1.5723126917605805e-06,1.5714254077691532e-06,1.5714254077691532e-06,1.4990601744539416e-06,1.4990601744539416e-06,4.1188007757410036e-08,4.1188007757410036e-08
52,HX_HY_HZ,8,oie,6.7,1.0,1.0,gausset,1t2,0.11564332575776153,6.645357153118255e+16,6.645357153118255e+16,1.3116535301020731e+17,1.3116535301020731e+17,1217724286847411.8,1217724286847411.8
52,HX_HY_HZ,8,oie,7.8,0.4,1.0,expset,3t4,1.8812207605927854e-234,3.932227867255241e-06,3.932227867255241e-06,6.88853594598975e-06,6.88853594598975e-06,8.79861103317782e-07,8.79861103317782e-07
52,HX_HY_HZ,8,rdn,3.3,1.0,1.0,expset,2t3,3.0240116630465946e-39,0.0010180872610903557,0.0010180872610903557,2.576084885308828e-09,2.576084885308828e-09,1.6793541988016489e-09,1.6793541988016489e-09
52,HX_HY_HZ,8,rdn,2.2,0.8,3.7,gausset,3t4,2.0849705732673638e-05,2668188.434153698,2668188.434153698,3583731.635755326,3583731.635755326,2639479.3087656135,2639479.3087656135
52,HX_HY_HZ,8,oie,10.0,0.5,1.0,gausset,1t4,0.18553080095091734,5.208317139733121e+40,5.208317139733121e+40,7.867468602971945e+40,7.867468602971945e+40,1.334484952399302e+39,1.334484952399302e+39
52,HX_HY_HZ,8,oie,1.1,0.2,1.0,expset,3t4,3.2539689545339353e-138,0.009392966998283509,0.009392966998283509,0.026816668824921397,0.026816668824921397,0.0010899059776725976,0.0010899059776725976
52,HX_HY_HZ,8,oie,1.1,0.4,5.0,gausset,1t4,0.13838024619716893,5.390494047325407,5.390494047325407,8.666743682682556,8.666743682682556,0.16896535767433365,0.16896535767433365
52,HX_HY_HZ,8,rdn,6.7,0.6,3.7,expset,1t4,0.0018870062646804927,7.380680464105143e-06,7.380680464105143e-06,4.7450396490122744e-07,4.7450396490122744e-07,4.6221400900327907e-07,4.6221400900327907e-07
52,HX_HY_HZ,8,oie,3.3,0.6,5.0,gausset,1t4,0.15409148054734242,1.7076114428006574e+21,1.7076114428006574e+21,3.3069399385152553e+21,3.3069399385152553e+21,3.8562217512514085e+19,3.8562217512514085e+19
52,HX_HY_HZ,8,rdn,8.9,0.4,2.3,gausset,3t4,0.0026792218455324156,5.115880035333763e+77,5.115880035333763e+77,5.955192495700121e+77,5.955192495700121e+77,3.793646305052966e+77,3.793646305052966e+77
52,HX_HY_HZ,8,oie,2.2,0.9,3.7,expset,1t4,7.412576080926617e-06,0.0002505539540268095,0.0002505539540268095,0.00033221636097256453,0.00033221636097256453,4.051468433330214e-06,4.051468433330214e-06
52,HX_HY_HZ,8,oie,0.0,0.1,3.7,expset,1t3,0.01800179326674886,0.011963235583506383,0.011963235583506383,0.022623302502106795,0.022623302502106795,0.0018671749869657206,0.0018671749869657206
52,HX_HY_HZ,8,oie,0.0,0.4,1.0,expset,1t4,1.0886149661032892e-68,0.00014674534655943972,0.00014674534655943972,0.3209415336616999,0.3209415336616999,2.674778437898114e-05,2.674778437898114e-05
52,HX_HY_HZ,8,rdn,3.3,0.4,2.3,gausset,1t2,0.00022127096748401066,8343024865.419097,8343024865.419097,7336805171.016044,7336805171.016044,6720946492.8961315,6720946492.8961315
52,HX_HY_HZ,8,oie,7.8,0.9,5.0,expset,2t3,4.58288027638912e-47,1.5611933602599428e-08,1.5611933602599428e-08,6.069128820027256e-07,6.069128820027256e-07,7.742222018069864e-10,7.742222018069864e-10
52,HX_HY_HZ,8,oie,3.3,0.2,5.0,expset,2t4,7.202933026638632e-37,3.2965544599828365e-06,3.2965544599828365e-06,9.363094516356495e-05,9.363094516356495e-05,2.3117474955497288e-07,2.3117474955497288e-07
52,HX_HY_HZ,8,oie,6.7,0.2,2.3,expset,2t4,5.663684326691114e-44,1.9408239774145957e-07,1.9408239774145957e-07,4.964053623151799e-06,4.964053623151799e-06,1.3892967486556376e-08,1.3892967486556376e-08
52,HX_HY_HZ,8,rdn,10.0,0.5,3.7,gausset,3t4,0.0004220112110184341,3.548358703642517e+156,3.548358703642517e+156,4.297802892092331e+156,4.297802892092331e+156,2.846281224825309e+156,2.846281224825309e+156
52,HX_HY_HZ,8,rdn,8.9,0.1,2.3,expset,1t3,0.0009559411126419054,8.874378807898675e-07,8.874378807898675e-07,4.310335509802327e-08,4.310335509802327e-08,4.300498900549608e-08,4.300498900549608e-08
52,HX_HY_HZ,8,oie,0.0,0.2,5.0,gausset,2t4,0.053951035948789396,0.08176283955572504,0.08176283955572504,0.15988355484159014,0.15988355484159014,0.019449108956388333,0.019449108956388333
52,HX_HY_HZ,8,oie,3.3,0.2,1.0,expset,1t3,3.589007311202461e-10,0.00019707574385895816,0.00019707574385895816,0.00013741594306984184,0.00013741594306984184,3.9672626904107866e-07,3.9672626904107866e-07
52,HX_HY_HZ,8,oie,1.1,0.3,3.7,expset,1t4,5.830561508673422e-05,0.0012021758085252454,0.0012021758085252454,0.001981311305703505,0.001981311305703505,2.889959575566456e-05,2.889959575566456e-05
52,HX_HY_HZ,8,oie,6.7,0.2,5.0,gausset,2t3,0.2482097130122954,1.7216105492466184e+93,1.7216105492466184e+93,2.5298325102680957e+93,2.5298325102680957e+93,2.214683092169016e+92,2.214683092169016e+92
52,HX_HY_HZ,8,oie,3.3,0.3,2.3,gausset,1t4,0.15350050148806188,721000437.2340015,721000437.2340015,1795092521.0336213,1795092521.0336213,47281335.037029885,47281335.037029885
52,HX_HY_HZ,8,rdn,5.6,0.1,3.7,gausset,1t3,0.013420733228433235,6.578640785689485e+46,6.578640785689485e+46,6.477809098042558e+46,6.477809098042558e+46,6.417397157403789e+46,6.417397157403789e+46
52,HX_HY_HZ,8,rdn,8.9,0.7,5.0,gausset,2t4,,,,,,,
52,HX_HY_HZ,8,rdn,8.9,0.4,1.0,expset,2t3,1.5068398681504324e-51,1.6124683811660877e-06,1.6124683811660877e-06,1.9261436607958094e-12,1.9261436607958094e-12,1.0601955259036808e-12,1.0601955259036808e-12
52,HX_HY_HZ,8,oie,0.0,0.6,5.0,gausset,1t2,0.00029192038613517465,0.0291521012866145,0.0291521012866145,0.13210492146457456,0.13210492146457456,0.0009681560818257093,0.0009681560818257093
52,HX_HY_HZ,8,oie,7.8,0.4,5.0,expset,3t4,6.0206600368754e-191,4.595832646580926e-07,4.595832646580926e-07,9.574177119554704e-07,9.574177119554704e-07,7.03760549133174e-08,7.03760549133174e-08
52,HX_HY_HZ,8,rdn,4.4,0.8,5.0,gausset,2t3,3.579250511773977e-11,1.1147589641564256e+41,1.1147589641564256e+41,1.1206588757770178e+41,1.1206588757770178e+41,1.0849610563051005e+41,1.0849610563051005e+41
52,HX_HY_HZ,8,oie,7.8,0.1,1.0,gausset,2t4,0.22400047910215723,7.30383075046765e+23,7.30383075046765e+23,1.4245031904831235e+24,1.4245031904831235e+24,1.8670318744520583e+23,1.8670318744520583e+23
52,HX_HY_HZ,8,oie,2.2,0.1,1.0,gausset,1t2,0.21177701403235905,5.244607707649035,5.244607707649035,9.548343749194812,9.548343749194812,1.1971560278206823,1.1971560278206823
52,HX_HY_HZ,8,oie,0.0,0.1,1.0,expset,1t4,2.7590590770065076e-43,0.0006940593475260234,0.0006940593475260234,0.26720318798948445,0.26720318798948445,9.361807000617627e-05,9.361807000617627e-05
52,HX_HY_HZ,8,rdn,6.7,0.9,2.3,expset,3t4,3.560431492492203e-267,1.439807846437421e-05,1.439807846437421e-05,3.481373791228663e-10,3.481373791228663e-10,2.602887197165106e-10,2.602887197165106e-10
52,HX_HY_HZ,8,oie,4.4,0.8,5.0,gausset,3t4,0.14663241547041134,1.1697277159293631e+39,1.1697277159293631e+39,1.452110035192243e+40,1.452110035192243e+40,2.14859674267213e+38,2.14859674267213e+38
52,HX_HY_HZ,8,oie,8.9,0.6,2.3,gausset,1t2,0.1681713002000133,6.843326596623048e+76,6.843326596623048e+76,1.2864346237931825e+77,1.2864346237931825e+77,1.581282302901616e+75,1.581282302901616e+75
52,HX_HY_HZ,8,oie,8.9,0.3,1.0,expset,1t4,9.513765469503031e-14,2.790999834412945e-07,2.790999834412945e-07,1.284352938295085e-07,1.284352938295085e-07,2.576226091142381e-10,2.576226091142381e-10
52,HX_HY_HZ,8,rdn,6.7,0.2,5.0,gausset,2t3,0.005665213924503913,7.490068628447189e+93,7.490068628447189e+93,7.358245314644646e+93,7.358245314644646e+93,7.336521669814182e+93,7.336521669814182e+93
52,HX_HY_HZ,8,rdn,3.3,0.8,3.7,expset,2t4,2.2740056174751127e-27,0.00018158180486969996,0.00018158180486969996,1.9875111546211366e-09,1.9875111546211366e-09,1.233156352214223e-09,1.233156352214223e-09
52,HX_HY_HZ,8,rdn,8.9,0.7,2.3,expset,3t4,3.670729607851435e-282,1.2348946189717422e-06,1.2348946189717422e-06,2.0332782008420898e-11,2.0332782008420898e-11,1.785923004742389e-11,1.785923004742389e-11
52,HX_HY_HZ,8,oie,10.0,0.5,5.0,expset,2t3,4.312338214691868e-47,1.416149035754565e-09,1.416149035754565e-09,5.447024096078615e-08,5.447024096078615e-08,8.036329676189666e-11,8.036329676189666e-11
52,HX_HY_HZ,8,rdn,4.4,0.9,3.7,expset,2t4,3.8906911326280016e-30,4.9973547610975944e-05,4.9973547610975944e-05,2.563986566091051e-10,2.563986566091051e-10,1.8474973326032281e-10,1.8474973326032281e-10
52,HX_HY_HZ,8,oie,10.0,0.7,1.0,expset,3t4,0.0,1.0298779799003801e-07,1.0298779799003801e-07,7.185061005580594e-07,7.185061005580594e-07,4.122393642240314e-09,4.122393642240314e-09
52,HX_HY_HZ,8,rdn,4.4,0.3,1.0,gausset,1t4,0.000452037800205806,25615670.161780667,25615670.161780667,27774151.545906514,27774151.545906514,25560595.803780936,25560595.803780936
52,HX_HY_HZ,8,oie,3.3,0.3,1.0,gausset,2t3,0.14213599267818444,851.4889357979807,851.4889357979807,2229.574792356853,2229.574792356853,75.89240160215584,75.89240160215584
52,HX_HY_HZ,8,oie,2.2,0.6,2.3,gausset,1t2,0.10474329638494409,751.9617489072294,751.9617489072294,1563.8370144187977,1563.8370144187977,15.947175203522592,15.947175203522592
52,HX_HY_HZ,8,rdn,0.0,0.7,1.0,gausset,1t4,3.954242101370929e-12,0.9527150251159635,0.9527150251159635,0.8924374485622584,0.8924374485622584,0.8325346719751969,0.8325346719751969
52,HX_HY_HZ,8,oie,10.0,0.5,3.7,gausset,3t4,0.1491397789771405,7.908334581389751e+154,7.908334581389751e+154,1.0617807054322483e+156,1.0617807054322483e+156,1.8012673182232662e+154,1.8012673182232662e+154
52,HX_HY_HZ,8,oie,10.0,1.0,1.0,expset,3t4,0.0,1.1494771615888581e-07,1.1494771615888581e-07,5.740330954867688e-07,5.740330954867688e-07,2.3423952416440897e-09,2.3423952416440897e-09
52,HX_HY_HZ,8,rdn,3.3,0.7,2.3,gausset,1t2,3.643041262330286e-11,13583595629.437342,13583595629.437342,13321913008.422934,13321913008.422934,12288487452.072006,12288487452.072006
