agent,bias,bw,density,hitmiss,ngrams,reward,sample,wsize
oie,2.0,5.0,gausset,1.0,3t4,1.2604485354799998e-06,310,8
oie,2.0,4.0,expset,1.0,1t3,6.8665351585e-07,310,8
oie,2.0,4.0,expset,1.0,1t4,6.8665351585e-07,310,8
oie,2.0,4.0,expset,1.0,1t2,6.86653157887e-07,310,8
oie,2.0,5.0,expset,1.0,1t4,5.52305013611e-07,310,8
oie,2.0,5.0,expset,1.0,1t3,5.52305013611e-07,310,8
oie,2.0,5.0,expset,1.0,1t2,5.52304974374e-07,310,8
oie,2.0,3.0,expset,1.0,1t4,4.91314917569e-07,310,8
oie,2.0,3.0,expset,1.0,1t3,4.91314917563e-07,310,8
oie,2.0,3.0,expset,1.0,1t2,4.91312251744e-07,310,8
oie,0.0,5.0,gausset,1.0,3t4,8.82263506153e-08,310,8
oie,0.0,1.0,expset,1.0,3t4,5.6014053438e-08,310,8
oie,2.0,2.0,expset,1.0,1t4,5.3534955849e-08,310,8
oie,2.0,2.0,expset,1.0,1t3,5.3534954996e-08,310,8
oie,2.0,2.0,expset,1.0,1t2,5.3523509746300006e-08,310,8
oie,0.0,3.0,gausset,1.0,3t4,2.4414543829700003e-08,310,8
oie,0.0,3.0,gausset,1.0,1t4,1.49125863972e-08,310,8
oie,0.0,5.0,expset,1.0,1t2,1.05775229133e-08,310,8
oie,0.0,5.0,expset,1.0,1t3,1.05775208619e-08,310,8
oie,0.0,5.0,expset,1.0,1t4,1.05775208619e-08,310,8
oie,0.0,2.0,gausset,1.0,3t4,8.27412156195e-09,310,8
oie,2.0,4.0,gausset,1.0,3t4,7.014501764569999e-09,310,8
oie,2.0,2.0,gausset,1.0,3t4,3.07563502148e-09,310,8
oie,0.0,4.0,gausset,1.0,3t4,2.99015513214e-09,310,8
oie,0.0,5.0,gausset,1.0,2t4,2.9228863871199998e-09,310,8
oie,2.0,5.0,gausset,1.0,2t4,1.69486397579e-09,310,8
oie,0.0,1.0,gausset,1.0,3t4,1.65232699769e-09,310,8
oie,0.0,5.0,gausset,1.0,1t4,9.92453077918e-10,310,8
oie,5.0,3.0,gausset,1.0,3t4,7.36041063717e-10,310,8
oie,2.0,3.0,gausset,1.0,3t4,2.3689769794200004e-10,310,8
oie,0.0,4.0,gausset,1.0,1t4,6.90254654091e-11,310,8
oie,5.0,5.0,expset,1.0,1t3,3.81095586908e-11,310,8
