agent,bias,bw,density,hitmiss,ngrams,reward,sample,wsize
rdn,0.0,2.0,expset,1.0,2t4,3.4806952563199998,210,8
rdn,0.0,2.0,expset,1.0,2t3,3.4806053694199997,210,8
rdn,2.0,5.0,gausset,1.0,1t4,2.9041189126200004,210,8
rdn,2.0,4.0,gausset,1.0,1t4,2.4748207842500003,210,8
rdn,2.0,2.0,expset,1.0,1t4,2.26381655263,210,8
rdn,2.0,2.0,expset,1.0,1t3,2.2638157319,210,8
rdn,2.0,2.0,expset,1.0,1t2,2.2634668310599997,210,8
rdn,2.0,3.0,expset,1.0,1t4,2.09790338017,210,8
rdn,2.0,3.0,expset,1.0,1t3,2.09790333585,210,8
rdn,2.0,3.0,expset,1.0,1t2,2.0978919550799997,210,8
rdn,0.0,4.0,gausset,1.0,1t4,1.5857316216400001,210,8
rdn,0.0,5.0,gausset,1.0,1t3,1.37645162905,210,8
rdn,2.0,3.0,gausset,1.0,1t4,1.28503558755,210,8
rdn,2.0,5.0,gausset,1.0,1t3,1.27884688043,210,8
rdn,2.0,4.0,expset,1.0,1t4,1.07433275253,210,8
rdn,2.0,4.0,expset,1.0,1t3,1.07433273775,210,8
rdn,2.0,4.0,expset,1.0,1t2,1.07432016118,210,8
rdn,0.0,5.0,gausset,1.0,1t4,0.9703118389640001,210,8
rdn,2.0,4.0,gausset,1.0,1t3,0.6221789057,210,8
rdn,0.0,3.0,gausset,1.0,1t4,0.26000856769499997,210,8
rdn,0.0,4.0,gausset,1.0,1t3,0.19366879460499997,210,8
rdn,2.0,3.0,gausset,1.0,1t3,0.0875437176477,210,8
rdn,0.0,5.0,gausset,1.0,2t4,0.0664004581257,210,8
rdn,2.0,2.0,gausset,1.0,1t4,0.0335455468292,210,8
rdn,2.0,5.0,gausset,1.0,2t4,0.028889288387700003,210,8
rdn,2.0,4.0,gausset,1.0,2t4,0.0156109631608,210,8
rdn,5.0,2.0,gausset,1.0,1t4,0.0029833351891400003,210,8
rdn,0.0,3.0,gausset,1.0,1t3,0.00122605908052,210,8
rdn,0.0,4.0,gausset,1.0,3t4,0.0009448485395790001,210,8
rdn,0.0,2.0,gausset,1.0,1t4,0.000785767276648,210,8
rdn,0.0,3.0,gausset,1.0,3t4,0.00038669807289599994,210,8
rdn,2.0,5.0,gausset,1.0,1t2,0.00030526606877499996,210,8
rdn,2.0,1.0,expset,1.0,1t4,0.00026778677938499995,210,8
rdn,2.0,1.0,expset,1.0,1t3,0.000267582654344,210,8
rdn,2.0,1.0,expset,1.0,1t2,0.000245667457507,210,8
rdn,0.0,5.0,gausset,1.0,3t4,0.00018395132975099998,210,8
rdn,0.0,5.0,gausset,1.0,2t3,0.00010919219817499999,210,8
rdn,2.0,4.0,gausset,1.0,3t4,8.66208061404e-05,210,8
rdn,2.0,3.0,gausset,1.0,3t4,4.82844171082e-05,210,8
rdn,0.0,3.0,gausset,1.0,2t4,2.72996530609e-05,210,8
rdn,0.0,1.0,gausset,1.0,3t4,2.54240472353e-05,210,8
rdn,5.0,2.0,gausset,1.0,1t3,1.97880837723e-05,210,8
