Sample,Measure,wsize,Agent,bias,hitmiss,bw,density,ngrams,Reward,ABpvalue,BCpvalue,ACpvalue
52,HX_HY_HZ,8,oie,6.7,0.6,1.0,expset,2t3,-1.5596817340442062,50103.1477552079,32123.95622874418,64247.91245748836
52,HX_HY_HZ,8,rdn,7.8,0.9,5.0,expset,2t3,0.027146184008995843,33588.768535839394,1237329.2881499873,2474658.5762999747
52,HX_HY_HZ,8,oie,10.0,0.2,1.0,expset,2t3,-1.5386728359860882,2039111.2503450848,1325240.2997277072,2650480.5994554143
52,HX_HY_HZ,8,rdn,0.0,0.3,1.0,expset,3t4,0.027229162595744802,0.07333423345431722,2.6932239725131106,5.386447945026221
52,HX_HY_HZ,8,oie,6.7,0.6,1.0,gausset,1t4,-1.120541380321367,1.8937154095819886e-18,1.6900004255433013e-18,3.3800008510866025e-18
52,HX_HY_HZ,8,rdn,0.0,0.6,5.0,gausset,1t4,0.7766733633522651,0.17951294398651552,0.23113055301871643,0.46226110603743287
52,HX_HY_HZ,8,oie,4.4,0.3,2.3,gausset,1t4,-1.2006133990701273,6.069069610756815e-19,5.054974078631221e-19,1.0109948157262443e-18
52,HX_HY_HZ,8,oie,0.0,0.7,2.3,expset,3t4,-1.3559651656420295,13.287250827084677,9.799109271950478,19.598218543900956
52,HX_HY_HZ,8,oie,3.3,0.8,2.3,expset,1t2,-1.0121561751627015,1473.5945551484929,1455.896423209211,2911.792846418422
52,HX_HY_HZ,8,rdn,1.1,0.7,1.0,expset,3t4,0.013377568031759256,0.2765476686635395,20.672492040929754,41.34498408185951
52,HX_HY_HZ,8,rdn,10.0,0.4,3.7,gausset,3t4,-1.3513899701787946,7.062860087256489e-158,5.226367105804435e-158,1.045273421160887e-157
52,HX_HY_HZ,8,oie,2.2,0.6,5.0,expset,1t4,-1.0499726096426207,868.8985321485354,827.5439989280126,1655.0879978560251
52,HX_HY_HZ,8,oie,10.0,0.4,3.7,expset,2t4,-1.5346817978572487,10039510.487602547,6541753.803048879,13083507.606097758
52,HX_HY_HZ,8,oie,8.9,0.1,2.3,expset,1t3,0.9563604771155445,914299.5045596808,956019.7503322986,1912039.5006645971
52,HX_HY_HZ,8,rdn,3.3,0.4,2.3,gausset,2t4,0.3984876391810104,6.3000273501781135e-12,1.5809843846414437e-11,3.1619687692828874e-11
52,HX_HY_HZ,8,oie,4.4,0.9,3.7,expset,2t4,-1.5240448878986073,20560.51232651346,13490.752463900739,26981.504927801478
52,HX_HY_HZ,8,oie,7.8,0.9,5.0,gausset,2t4,-1.2037368857313346,2.4513447709952017e-129,2.0364456718511858e-129,4.0728913437023715e-129
