Sample,Measure,wsize,Agent,bias,hitmiss,bw,density,ngrams,Reward,ABpvalue,BCpvalue,ACpvalue
310,HX_HY_HZ,8,oie,10.0,1.0,2.0,expset,1t4,0.43220685826778693,1.0535738040997763e-06,0.43220685826778693,0.9999989464261959
310,HX_HY_HZ,8,rdn,2.0,1.0,2.0,gausset,2t4,0.8722753127458037,0.1200497259534854,0.8722753127458037,0.8799502740465142
310,HX_HY_HZ,8,oie,2.0,1.0,3.0,gausset,1t3,0.9999690353981013,5.513036521781074e-103,0.9999690353981013,1.0
310,HX_HY_HZ,8,rdn,5.0,1.0,3.0,expset,1t4,0.0,0.0,0.0,1.0
310,HX_HY_HZ,8,rdn,0.0,1.0,4.0,expset,2t3,2.1499723699180294e-29,1.6394473778136792e-31,2.1499723699180294e-29,1.0
310,HX_HY_HZ,8,oie,0.0,1.0,5.0,expset,1t3,0.9097090329569038,1.0038730493356115e-09,0.9097090329569038,0.9999999989961269
310,HX_HY_HZ,8,oie,10.0,1.0,4.0,expset,1t4,0.4863522712699909,3.97400175396052e-06,0.4863522712699909,0.999996025998246
310,HX_HY_HZ,8,oie,5.0,1.0,2.0,gausset,3t4,1.0,1.2538408764233358e-70,1.0,1.0
310,HX_HY_HZ,8,oie,8.0,1.0,1.0,gausset,3t4,1.0,3.4744796313502256e-71,1.0,1.0
310,HX_HY_HZ,8,oie,8.0,1.0,1.0,gausset,2t4,0.9999964510367871,7.027848512614888e-114,0.9999964510367871,1.0
310,HX_HY_HZ,8,oie,10.0,1.0,4.0,expset,1t2,0.4863522811731504,3.974002098062021e-06,0.4863522811731504,0.9999960259979019
310,HX_HY_HZ,8,rdn,5.0,1.0,4.0,expset,1t4,0.0,0.0,0.0,1.0
310,HX_HY_HZ,8,rdn,8.0,1.0,5.0,gausset,1t3,0.8640838017282342,0.12595771500881103,0.8640838017282342,0.8740422849911886
310,HX_HY_HZ,8,rdn,2.0,1.0,2.0,gausset,3t4,0.9999989220027338,3.299496407109199e-08,0.9999989220027338,0.9999999670050359
310,HX_HY_HZ,8,oie,5.0,1.0,5.0,expset,1t2,0.5235142930649411,3.4960436697618464e-06,0.5235142930649411,0.9999965039563302
310,HX_HY_HZ,8,oie,5.0,1.0,1.0,gausset,1t3,0.9999474854268121,1.322270010230906e-111,0.9999474854268121,1.0
310,HX_HY_HZ,8,oie,10.0,1.0,1.0,gausset,2t3,0.9999962012121062,2.5219806636648606e-115,0.9999962012121062,1.0
310,HX_HY_HZ,8,oie,8.0,1.0,5.0,expset,2t4,0.9998033457562926,2.4333685978699204e-12,0.9998033457562926,0.9999999999975666
310,HX_HY_HZ,8,oie,10.0,1.0,5.0,expset,3t4,0.9843304112984991,3.727733006902638e-21,0.9843304112984991,1.0
310,HX_HY_HZ,8,rdn,0.0,1.0,4.0,expset,1t2,1.0,2.5142342329029283e-183,1.0,1.0
310,HX_HY_HZ,8,rdn,0.0,1.0,4.0,expset,3t4,3.0358071038602276e-10,1.349353935830213e-10,3.0358071038602276e-10,0.9999999998650646
310,HX_HY_HZ,8,rdn,0.0,1.0,2.0,expset,3t4,3.2317357393242554e-10,1.48092913556067e-10,3.2317357393242554e-10,0.9999999998519071
310,HX_HY_HZ,8,oie,0.0,1.0,4.0,expset,3t4,0.9879796379744485,3.792227446793991e-20,0.9879796379744485,1.0
310,HX_HY_HZ,8,oie,10.0,1.0,5.0,expset,1t3,0.4913345212648742,4.5564744797226036e-06,0.4913345212648742,0.9999954435255203
310,HX_HY_HZ,8,oie,5.0,1.0,4.0,gausset,1t4,0.9999195045884132,7.94049565007341e-119,0.9999195045884132,1.0
310,HX_HY_HZ,8,oie,2.0,1.0,5.0,expset,2t3,0.9998065205396336,6.067786217457093e-12,0.9998065205396336,0.9999999999939322
310,HX_HY_HZ,8,rdn,10.0,1.0,5.0,gausset,1t2,,,,
310,HX_HY_HZ,8,oie,8.0,1.0,5.0,expset,1t2,0.4998103003227867,4.607669872795944e-06,0.4998103003227867,0.9999953923301272
310,HX_HY_HZ,8,oie,10.0,1.0,2.0,expset,1t3,0.43220685767243455,1.053573808251327e-06,0.43220685767243455,0.9999989464261918
310,HX_HY_HZ,8,rdn,2.0,1.0,5.0,gausset,3t4,0.9999998670979598,1.9356231188814043e-09,0.9999998670979598,0.9999999980643769
310,HX_HY_HZ,8,rdn,5.0,1.0,1.0,expset,1t4,0.0,0.0,0.0,1.0
310,HX_HY_HZ,8,oie,2.0,1.0,2.0,gausset,1t3,0.9999786657413063,4.154942471342938e-97,0.9999786657413063,1.0
310,HX_HY_HZ,8,oie,10.0,1.0,4.0,gausset,1t4,,,,
310,HX_HY_HZ,8,oie,0.0,1.0,1.0,expset,1t4,1.0,9.198545213090975e-76,1.0,1.0
310,HX_HY_HZ,8,oie,10.0,1.0,1.0,gausset,3t4,1.0,6.661619034234316e-72,1.0,1.0
310,HX_HY_HZ,8,rdn,5.0,1.0,3.0,expset,1t2,0.0,0.0,0.0,1.0
310,HX_HY_HZ,8,oie,0.0,1.0,3.0,expset,1t4,0.9999826089370106,3.210636780394494e-18,0.9999826089370106,1.0
310,HX_HY_HZ,8,oie,2.0,1.0,3.0,expset,2t4,0.9998191780917901,5.902570573739933e-12,0.9998191780917901,0.9999999999940974
310,HX_HY_HZ,8,rdn,0.0,1.0,4.0,gausset,1t4,0.8905082079934257,0.10709906517006357,0.8905082079934257,0.8929009348299364
310,HX_HY_HZ,8,oie,8.0,1.0,4.0,expset,1t3,0.4953262800601964,4.0313649104422995e-06,0.4953262800601964,0.9999959686350895
310,HX_HY_HZ,8,rdn,2.0,1.0,1.0,gausset,1t4,0.8759043126082979,0.11744838078536324,0.8759043126082979,0.8825516192146374
310,HX_HY_HZ,8,rdn,2.0,1.0,5.0,gausset,1t3,0.8681111865047513,0.12305257567069916,0.8681111865047513,0.8769474243293012
310,HX_HY_HZ,8,oie,5.0,1.0,5.0,gausset,3t4,1.0,3.7068524486348063e-72,1.0,1.0
310,HX_HY_HZ,8,oie,8.0,1.0,4.0,gausset,3t4,1.0,1.041857047286966e-72,1.0,1.0
310,HX_HY_HZ,8,oie,0.0,1.0,1.0,gausset,1t2,0.9999995474808205,3.774996611840955e-56,0.9999995474808205,1.0
310,HX_HY_HZ,8,oie,2.0,1.0,1.0,gausset,1t3,0.9999894008474247,1.6162874519518077e-86,0.9999894008474247,1.0
310,HX_HY_HZ,8,rdn,10.0,1.0,1.0,expset,1t2,5.789630762266948e-205,1.9987823892537017e-225,5.789630762266948e-205,1.0
310,HX_HY_HZ,8,rdn,10.0,1.0,2.0,expset,3t4,1.1923714613549651e-10,5.485422647658349e-11,1.1923714613549651e-10,0.9999999999451458
310,HX_HY_HZ,8,oie,2.0,1.0,4.0,expset,1t4,0.6074631783956035,8.112654695161979e-07,0.6074631783956035,0.9999991887345305
310,HX_HY_HZ,8,oie,0.0,1.0,1.0,gausset,2t4,1.0,2.0941746145646684e-45,1.0,1.0
310,HX_HY_HZ,8,rdn,0.0,1.0,5.0,gausset,2t4,0.89128669189696,0.10655841031867247,0.89128669189696,0.893441589681327
310,HX_HY_HZ,8,rdn,5.0,1.0,5.0,expset,1t4,0.0,0.0,0.0,1.0
310,HX_HY_HZ,8,oie,0.0,1.0,5.0,gausset,2t4,0.9999999488546635,5.839776530847316e-42,0.9999999488546635,1.0
310,HX_HY_HZ,8,oie,0.0,1.0,2.0,expset,3t4,0.9892528031336291,1.9464451838116267e-20,0.9892528031336291,1.0
310,HX_HY_HZ,8,rdn,2.0,1.0,5.0,expset,2t4,5.207044802260932e-22,2.0431640326530875e-23,5.207044802260932e-22,1.0
310,HX_HY_HZ,8,oie,0.0,1.0,3.0,expset,2t4,0.9998265937210928,3.833275599144839e-11,0.9998265937210928,0.9999999999616672
310,HX_HY_HZ,8,oie,0.0,1.0,3.0,expset,3t4,0.9885239033514938,3.5858227618503726e-20,0.9885239033514938,1.0
310,HX_HY_HZ,8,rdn,2.0,1.0,5.0,expset,1t4,0.0,0.0,0.0,1.0
310,HX_HY_HZ,8,rdn,8.0,1.0,3.0,gausset,1t3,0.8642910735262748,0.12580797571978003,0.8642910735262748,0.8741920242802199
310,HX_HY_HZ,8,rdn,2.0,1.0,4.0,expset,1t2,0.0,0.0,0.0,1.0
310,HX_HY_HZ,8,rdn,10.0,1.0,4.0,gausset,2t3,,,,
310,HX_HY_HZ,8,oie,5.0,1.0,4.0,gausset,2t3,0.9999962044866789,2.6307917397083844e-115,0.9999962044866789,1.0
310,HX_HY_HZ,8,oie,8.0,1.0,2.0,expset,1t4,0.4432381053590778,1.0898037473878378e-06,0.4432381053590778,0.9999989101962526
310,HX_HY_HZ,8,rdn,8.0,1.0,2.0,gausset,1t2,0.8646594444812005,0.12527643877453642,0.8646594444812005,0.8747235612254636
310,HX_HY_HZ,8,rdn,2.0,1.0,1.0,gausset,1t2,0.8760339684253222,0.11709285111570833,0.8760339684253222,0.8829071488842921
310,HX_HY_HZ,8,rdn,2.0,1.0,4.0,gausset,1t4,0.8690040891334108,0.1224004782582454,0.8690040891334108,0.8775995217417546
310,HX_HY_HZ,8,rdn,8.0,1.0,3.0,gausset,2t3,0.8642910735262748,0.12580797571978003,0.8642910735262748,0.8741920242802199
310,HX_HY_HZ,8,rdn,0.0,1.0,2.0,gausset,1t4,0.8883373019121363,0.10858725667829455,0.8883373019121363,0.891412743321705
310,HX_HY_HZ,8,oie,10.0,1.0,3.0,expset,3t4,0.9844919980670737,2.0505812324724313e-21,0.9844919980670737,1.0
310,HX_HY_HZ,8,oie,0.0,1.0,5.0,gausset,2t3,0.9999999488546639,5.839776397491414e-42,0.9999999488546639,1.0
310,HX_HY_HZ,8,oie,10.0,1.0,4.0,gausset,2t3,,,,
310,HX_HY_HZ,8,rdn,8.0,1.0,5.0,gausset,3t4,0.9999999872630663,7.963548094373763e-11,0.9999999872630663,0.9999999999203645
310,HX_HY_HZ,8,oie,8.0,1.0,3.0,gausset,1t4,0.9999129827183211,3.6124098752523445e-120,0.9999129827183211,1.0
310,HX_HY_HZ,8,oie,10.0,1.0,4.0,gausset,2t4,,,,
310,HX_HY_HZ,8,rdn,2.0,1.0,1.0,expset,1t3,0.0,0.0,0.0,1.0
310,HX_HY_HZ,8,oie,10.0,1.0,4.0,expset,3t4,0.9843903132148305,3.199577143077115e-21,0.9843903132148305,1.0
310,HX_HY_HZ,8,rdn,10.0,1.0,1.0,expset,1t4,4.678230501769348e-205,1.5306237485822535e-225,4.678230501769348e-205,1.0
310,HX_HY_HZ,8,oie,2.0,1.0,3.0,expset,1t4,0.6135850282956355,4.275203933688986e-07,0.6135850282956355,0.9999995724796066
310,HX_HY_HZ,8,oie,8.0,1.0,2.0,gausset,3t4,1.0,3.4697683009597576e-72,1.0,1.0
310,HX_HY_HZ,8,rdn,0.0,1.0,2.0,expset,2t3,2.1503581663501267e-38,2.1166981535095875e-41,2.1503581663501267e-38,1.0
310,HX_HY_HZ,8,oie,8.0,1.0,1.0,expset,2t4,0.9999350624700465,3.9544149927136267e-13,0.9999350624700465,0.9999999999996045
310,HX_HY_HZ,8,oie,5.0,1.0,1.0,expset,3t4,0.9791942182603598,4.253306109070895e-24,0.9791942182603598,1.0
310,HX_HY_HZ,8,rdn,10.0,1.0,2.0,gausset,1t4,0.8643104833461532,0.12578477525418913,0.8643104833461532,0.8742152247458108
310,HX_HY_HZ,8,rdn,2.0,1.0,5.0,expset,1t3,0.0,0.0,0.0,1.0
310,HX_HY_HZ,8,oie,8.0,1.0,1.0,expset,1t2,0.32936833333743987,1.244834610830063e-07,0.32936833333743987,0.9999998755165389
310,HX_HY_HZ,8,oie,10.0,1.0,5.0,expset,2t3,0.9998029641486471,2.1845350753726068e-12,0.9998029641486471,0.9999999999978154
310,HX_HY_HZ,8,rdn,5.0,1.0,2.0,expset,1t2,0.0,0.0,0.0,1.0
310,HX_HY_HZ,8,oie,8.0,1.0,3.0,expset,3t4,0.9846766693645359,2.3070555186779372e-21,0.9846766693645359,1.0
310,HX_HY_HZ,8,oie,0.0,1.0,5.0,gausset,1t4,0.9999996354724531,2.932444791184717e-43,0.9999996354724531,1.0
310,HX_HY_HZ,8,rdn,2.0,1.0,1.0,expset,2t3,9.780521570140421e-19,7.586549948028513e-20,9.780521570140421e-19,1.0
310,HX_HY_HZ,8,oie,10.0,1.0,3.0,gausset,1t3,0.9999102407336803,1.0500167504525417e-120,0.9999102407336803,1.0
310,HX_HY_HZ,8,oie,8.0,1.0,1.0,gausset,1t4,0.9999261418498909,2.3619654115346553e-117,0.9999261418498909,1.0
310,HX_HY_HZ,8,oie,0.0,1.0,3.0,expset,1t2,0.9999826092427455,3.210453895064742e-18,0.9999826092427455,1.0
310,HX_HY_HZ,8,oie,10.0,1.0,2.0,gausset,1t4,0.9999126765035267,3.141238113660367e-120,0.9999126765035267,1.0
310,HX_HY_HZ,8,oie,10.0,1.0,1.0,expset,1t4,0.32037679943138836,1.1974889123895554e-07,0.32037679943138836,0.9999998802511088
310,HX_HY_HZ,8,oie,8.0,1.0,1.0,expset,1t3,0.3318902650905017,1.2574658398684385e-07,0.3318902650905017,0.999999874253416
310,HX_HY_HZ,8,oie,8.0,1.0,4.0,gausset,1t4,0.999911094242577,1.5366681084509589e-120,0.999911094242577,1.0
310,HX_HY_HZ,8,oie,2.0,1.0,4.0,gausset,1t3,0.9999611546772127,1.2103211868096074e-106,0.9999611546772127,1.0
310,HX_HY_HZ,8,rdn,10.0,1.0,5.0,gausset,2t4,,,,
310,HX_HY_HZ,8,oie,5.0,1.0,3.0,gausset,2t4,0.999996356916163,1.9555729593767723e-114,0.999996356916163,1.0
310,HX_HY_HZ,8,rdn,10.0,1.0,5.0,expset,2t4,2.1051069082545067e-19,1.4425700214966555e-20,2.1051069082545067e-19,1.0
310,HX_HY_HZ,8,rdn,0.0,1.0,5.0,gausset,1t3,0.8912537349356578,0.10659175110956559,0.8912537349356578,0.8934082488904345
310,HX_HY_HZ,8,rdn,8.0,1.0,3.0,expset,1t3,0.0,0.0,0.0,1.0
310,HX_HY_HZ,8,oie,0.0,1.0,2.0,expset,2t3,0.999860826037171,5.7201549774406014e-11,0.999860826037171,0.9999999999427984
310,HX_HY_HZ,8,rdn,5.0,1.0,2.0,gausset,3t4,0.9999999667332875,2.9451259552029545e-10,0.9999999667332875,0.9999999997054874
310,HX_HY_HZ,8,oie,0.0,1.0,5.0,expset,1t2,0.9097090362594054,1.0038727518392125e-09,0.9097090362594054,0.9999999989961272
310,HX_HY_HZ,8,rdn,2.0,1.0,1.0,expset,1t2,0.0,0.0,0.0,1.0
310,HX_HY_HZ,8,rdn,5.0,1.0,1.0,gausset,3t4,0.9999999171702367,1.0187065971290822e-09,0.9999999171702367,0.9999999989812934
310,HX_HY_HZ,8,rdn,10.0,1.0,2.0,gausset,1t3,0.864269970071442,0.125823220399226,0.864269970071442,0.8741767796007736
310,HX_HY_HZ,8,rdn,10.0,1.0,1.0,expset,3t4,7.269754155333482e-11,3.650697164533603e-11,7.269754155333482e-11,0.999999999963493
310,HX_HY_HZ,8,oie,0.0,1.0,1.0,expset,3t4,0.9885870687052979,1.475711033340809e-21,0.9885870687052979,1.0
310,HX_HY_HZ,8,rdn,2.0,1.0,2.0,expset,2t4,2.2100199934574777e-21,9.865151218686046e-23,2.2100199934574777e-21,1.0
310,HX_HY_HZ,8,rdn,10.0,1.0,1.0,gausset,3t4,0.9999999807914896,1.3940867459701146e-10,0.9999999807914896,0.9999999998605913
310,HX_HY_HZ,8,oie,5.0,1.0,2.0,expset,1t4,0.47545609282594775,7.52375368052522e-07,0.47545609282594775,0.999999247624632
310,HX_HY_HZ,8,oie,0.0,1.0,1.0,gausset,1t3,0.9999995742433546,3.1877306343222895e-56,0.9999995742433546,1.0
310,HX_HY_HZ,8,oie,10.0,1.0,1.0,expset,2t3,0.9999343833825064,3.4881590425488306e-13,0.9999343833825064,0.9999999999996512
310,HX_HY_HZ,8,oie,10.0,1.0,1.0,expset,2t4,0.9999348315777471,3.492087441094469e-13,0.9999348315777471,0.9999999999996508
310,HX_HY_HZ,8,rdn,0.0,1.0,1.0,gausset,3t4,0.9999999997443593,4.6407542083407614e-11,0.9999999997443593,0.9999999999535925
310,HX_HY_HZ,8,oie,0.0,1.0,2.0,gausset,1t4,0.999999281371116,3.980148891326143e-51,0.999999281371116,1.0
310,HX_HY_HZ,8,oie,0.0,1.0,4.0,expset,2t4,0.999815139609888,2.8691925684664437e-11,0.999815139609888,0.9999999999713081
310,HX_HY_HZ,8,oie,8.0,1.0,5.0,gausset,1t3,0.9999099325230879,9.158664403554355e-121,0.9999099325230879,1.0
310,HX_HY_HZ,8,oie,5.0,1.0,4.0,expset,1t2,0.5208258548552107,2.9463620522990033e-06,0.5208258548552107,0.9999970536379477
310,HX_HY_HZ,8,rdn,5.0,1.0,5.0,gausset,1t3,0.8645655738770193,0.12560970502236934,0.8645655738770193,0.8743902949776303
310,HX_HY_HZ,8,oie,8.0,1.0,4.0,gausset,1t2,0.999911094242577,1.5366681084509589e-120,0.999911094242577,1.0
310,HX_HY_HZ,8,oie,8.0,1.0,2.0,expset,2t4,0.9998447242457209,1.3400455839160132e-12,0.9998447242457209,0.99999999999866
310,HX_HY_HZ,8,oie,2.0,1.0,5.0,gausset,2t3,0.9999975683006542,6.547654684935575e-106,0.9999975683006542,1.0
310,HX_HY_HZ,8,rdn,10.0,1.0,4.0,expset,2t4,2.6115692884736836e-19,1.8232201761618398e-20,2.6115692884736836e-19,1.0
310,HX_HY_HZ,8,rdn,8.0,1.0,5.0,expset,2t3,1.2418360347987598e-19,8.107091711194382e-21,1.2418360347987598e-19,1.0
310,HX_HY_HZ,8,oie,2.0,1.0,1.0,expset,2t3,0.999937253125616,1.641042090685024e-12,0.999937253125616,0.999999999998359
310,HX_HY_HZ,8,rdn,2.0,1.0,2.0,expset,1t2,0.0,0.0,0.0,1.0
310,HX_HY_HZ,8,rdn,10.0,1.0,4.0,gausset,1t4,,,,
310,HX_HY_HZ,8,oie,2.0,1.0,2.0,gausset,1t2,0.999978665439285,4.154710993074801e-97,0.999978665439285,1.0
310,HX_HY_HZ,8,rdn,8.0,1.0,4.0,expset,1t2,0.0,0.0,0.0,1.0
310,HX_HY_HZ,8,rdn,5.0,1.0,2.0,expset,1t3,0.0,0.0,0.0,1.0
310,HX_HY_HZ,8,oie,10.0,1.0,4.0,gausset,1t2,,,,
310,HX_HY_HZ,8,rdn,2.0,1.0,5.0,expset,2t3,5.207044820595043e-22,2.043164008916069e-23,5.207044820595043e-22,1.0
310,HX_HY_HZ,8,rdn,2.0,1.0,1.0,expset,2t4,9.62391648276366e-19,7.459190550156188e-20,9.62391648276366e-19,1.0
310,HX_HY_HZ,8,oie,8.0,1.0,2.0,expset,1t2,0.4432143430485796,1.0897256272551215e-06,0.4432143430485796,0.9999989102743727
310,HX_HY_HZ,8,oie,8.0,1.0,3.0,expset,2t4,0.9998147277264362,2.023055050372772e-12,0.9998147277264362,0.999999999997977
310,HX_HY_HZ,8,rdn,5.0,1.0,2.0,gausset,1t2,0.865783086449082,0.12446404057589694,0.865783086449082,0.875535959424103
310,HX_HY_HZ,8,rdn,0.0,1.0,3.0,gausset,1t2,0.8900035296930362,0.10721642398323311,0.8900035296930362,0.8927835760167668
310,HX_HY_HZ,8,rdn,10.0,1.0,2.0,expset,1t4,0.0,0.0,0.0,1.0
310,HX_HY_HZ,8,oie,0.0,1.0,1.0,expset,2t3,0.9999455564702496,2.3944182878597766e-10,0.9999455564702496,0.9999999997605582
310,HX_HY_HZ,8,oie,2.0,1.0,3.0,gausset,2t4,0.9999981722374347,5.762909393165069e-100,0.9999981722374347,1.0
310,HX_HY_HZ,8,oie,10.0,1.0,5.0,expset,2t4,0.9998029641486476,2.184535075377531e-12,0.9998029641486476,0.9999999999978154
310,HX_HY_HZ,8,rdn,10.0,1.0,5.0,gausset,2t3,,,,
310,HX_HY_HZ,8,oie,2.0,1.0,3.0,expset,1t2,0.6135849842024651,4.275181761390148e-07,0.6135849842024651,0.9999995724818238
310,HX_HY_HZ,8,oie,5.0,1.0,5.0,gausset,1t4,0.9999168779880047,2.2266715943923493e-119,0.9999168779880047,1.0
310,HX_HY_HZ,8,rdn,10.0,1.0,1.0,gausset,1t4,0.8647911954294647,0.12543757944942058,0.8647911954294647,0.8745624205505789
310,HX_HY_HZ,8,oie,0.0,1.0,2.0,gausset,2t3,0.9999999999997922,1.226380107621272e-46,0.9999999999997922,1.0
310,HX_HY_HZ,8,rdn,0.0,1.0,3.0,gausset,3t4,0.9998653609386178,3.266945859750208e-05,0.9998653609386178,0.9999673305414025
310,HX_HY_HZ,8,rdn,8.0,1.0,4.0,gausset,2t3,0.8641619831881626,0.12590123162891081,0.8641619831881626,0.8740987683710896
310,HX_HY_HZ,8,rdn,8.0,1.0,5.0,expset,3t4,1.6075875127759967e-10,7.129181231423835e-11,1.6075875127759967e-10,0.9999999999287081
310,HX_HY_HZ,8,rdn,10.0,1.0,4.0,expset,1t3,0.0,0.0,0.0,1.0
310,HX_HY_HZ,8,rdn,2.0,1.0,2.0,gausset,1t2,0.87236137463784,0.11972320109090667,0.87236137463784,0.8802767989090934
310,HX_HY_HZ,8,rdn,5.0,1.0,2.0,expset,1t4,0.0,0.0,0.0,1.0
310,HX_HY_HZ,8,rdn,10.0,1.0,2.0,expset,2t4,3.4411435971707378e-18,2.999503434391801e-19,3.4411435971707378e-18,1.0
310,HX_HY_HZ,8,oie,0.0,1.0,3.0,gausset,2t4,0.9999999987959421,1.7291396508791487e-45,0.9999999987959421,1.0
310,HX_HY_HZ,8,oie,2.0,1.0,1.0,gausset,1t4,0.9999894008648621,1.6163014744903946e-86,0.9999894008648621,1.0
310,HX_HY_HZ,8,oie,0.0,1.0,2.0,expset,1t2,0.9798384547077257,3.5994721414935717e-06,0.9798384547077257,0.9999964005278585
310,HX_HY_HZ,8,rdn,10.0,1.0,1.0,gausset,1t3,0.8647507632728003,0.12547596693885532,0.8647507632728003,0.8745240330611447
310,HX_HY_HZ,8,oie,2.0,1.0,2.0,expset,1t4,0.6090393750701539,1.0483096915472998e-07,0.6090393750701539,0.9999998951690309
310,HX_HY_HZ,8,rdn,5.0,1.0,4.0,gausset,1t3,0.8647573408056036,0.12547121719825072,0.8647573408056036,0.874528782801749
310,HX_HY_HZ,8,oie,0.0,1.0,2.0,gausset,3t4,1.0,1.8380999446321317e-27,1.0,1.0
310,HX_HY_HZ,8,oie,10.0,1.0,5.0,gausset,2t4,,,,
310,HX_HY_HZ,8,oie,2.0,1.0,2.0,expset,1t2,0.6090176602655498,1.0482588457199707e-07,0.6090176602655498,0.9999998951741155
310,HX_HY_HZ,8,rdn,10.0,1.0,5.0,expset,2t3,2.1051069144227646e-19,1.4425700083791677e-20,2.1051069144227646e-19,1.0
310,HX_HY_HZ,8,rdn,8.0,1.0,2.0,gausset,1t3,0.8645446448305287,0.12562482053422908,0.8645446448305287,0.8743751794657706
310,HX_HY_HZ,8,rdn,8.0,1.0,2.0,gausset,2t3,0.8645446448305287,0.12562482053422908,0.8645446448305287,0.8743751794657706
310,HX_HY_HZ,8,oie,2.0,1.0,4.0,expset,2t4,0.9998097197966135,6.202912482099477e-12,0.9998097197966135,0.9999999999937971
310,HX_HY_HZ,8,rdn,5.0,1.0,1.0,gausset,2t4,0.8672959510495741,0.12363062414536419,0.8672959510495741,0.8763693758546363
310,HX_HY_HZ,8,rdn,8.0,1.0,1.0,expset,3t4,7.500914028030104e-11,3.7653888073065687e-11,7.500914028030104e-11,0.9999999999623461
310,HX_HY_HZ,8,oie,5.0,1.0,1.0,gausset,1t2,0.9999474851501743,1.3222451723733764e-111,0.9999474851501743,1.0
310,HX_HY_HZ,8,rdn,10.0,1.0,3.0,expset,1t3,0.0,0.0,0.0,1.0
310,HX_HY_HZ,8,oie,10.0,1.0,2.0,expset,2t4,0.9998441681494645,1.1861930491029882e-12,0.9998441681494645,0.9999999999988138
310,HX_HY_HZ,8,rdn,0.0,1.0,4.0,expset,1t3,1.0,2.5141390706734832e-183,1.0,1.0
310,HX_HY_HZ,8,rdn,0.0,1.0,3.0,expset,1t3,1.0,1.3019516770938255e-110,1.0,1.0
310,HX_HY_HZ,8,oie,5.0,1.0,5.0,expset,3t4,0.9849318374500285,5.446095199734017e-21,0.9849318374500285,1.0
310,HX_HY_HZ,8,rdn,10.0,1.0,4.0,gausset,1t2,,,,
310,HX_HY_HZ,8,rdn,8.0,1.0,1.0,expset,2t3,5.88101358698139e-16,7.919251705410733e-17,5.88101358698139e-16,0.9999999999999999
310,HX_HY_HZ,8,oie,0.0,1.0,4.0,gausset,1t2,0.9999995583579399,2.5944087247676774e-45,0.9999995583579399,1.0
310,HX_HY_HZ,8,rdn,2.0,1.0,2.0,expset,3t4,1.6833370672483413e-10,7.732201791289152e-11,1.6833370672483413e-10,0.999999999922678
310,HX_HY_HZ,8,rdn,10.0,1.0,4.0,gausset,1t3,,,,
310,HX_HY_HZ,8,oie,5.0,1.0,5.0,expset,2t4,0.9998042992682197,3.1918903934677574e-12,0.9998042992682197,0.9999999999968081
310,HX_HY_HZ,8,rdn,5.0,1.0,2.0,gausset,1t3,0.8656667128626201,0.12481477892050535,0.8656667128626201,0.8751852210794944
310,HX_HY_HZ,8,oie,8.0,1.0,1.0,expset,1t4,0.33189839302372903,1.2574716628715824e-07,0.33189839302372903,0.9999998742528338
310,HX_HY_HZ,8,oie,0.0,1.0,4.0,gausset,2t3,0.9999999796578168,9.991272463380328e-44,0.9999999796578168,1.0
310,HX_HY_HZ,8,rdn,8.0,1.0,2.0,gausset,2t4,0.8645851118108021,0.12558640829712986,0.8645851118108021,0.8744135917028697
310,HX_HY_HZ,8,rdn,2.0,1.0,4.0,gausset,1t2,0.8690851901996527,0.12208088335911199,0.8690851901996527,0.877919116640888
310,HX_HY_HZ,8,oie,5.0,1.0,2.0,expset,2t4,0.9998461905433698,1.852529597501333e-12,0.9998461905433698,0.9999999999981475
310,HX_HY_HZ,8,rdn,5.0,1.0,1.0,expset,1t3,0.0,0.0,0.0,1.0
310,HX_HY_HZ,8,rdn,10.0,1.0,3.0,gausset,1t2,0.8642186277083357,0.1255953456905502,0.8642186277083357,0.8744046543094495
310,HX_HY_HZ,8,rdn,2.0,1.0,4.0,expset,3t4,2.0367051050323477e-10,9.055669267060548e-11,2.0367051050323477e-10,0.9999999999094433
310,HX_HY_HZ,8,rdn,5.0,1.0,2.0,gausset,2t3,0.8656667128626201,0.12481477892050535,0.8656667128626201,0.8751852210794944
310,HX_HY_HZ,8,oie,5.0,1.0,4.0,expset,1t4,0.5208258436238399,2.9463634414600123e-06,0.5208258436238399,0.9999970536365586
310,HX_HY_HZ,8,rdn,2.0,1.0,5.0,gausset,1t4,0.8681510406721786,0.12301459814947774,0.8681510406721786,0.8769854018505223
310,HX_HY_HZ,8,oie,10.0,1.0,4.0,gausset,1t3,,,,
310,HX_HY_HZ,8,oie,5.0,1.0,5.0,expset,1t3,0.5235142913396086,3.496043890551145e-06,0.5235142913396086,0.9999965039561094
310,HX_HY_HZ,8,rdn,2.0,1.0,3.0,expset,2t4,4.738799638535603e-22,1.839034942917474e-23,4.738799638535603e-22,1.0
310,HX_HY_HZ,8,oie,10.0,1.0,1.0,gausset,1t4,0.9999194157600872,7.60155385905556e-119,0.9999194157600872,1.0
310,HX_HY_HZ,8,oie,10.0,1.0,5.0,gausset,3t4,,,,
310,HX_HY_HZ,8,oie,2.0,1.0,4.0,expset,1t2,0.6074631943071995,8.112649221531655e-07,0.6074631943071995,0.9999991887350779
310,HX_HY_HZ,8,rdn,0.0,1.0,5.0,gausset,1t4,0.8912866865989312,0.1065584148329854,0.8912866865989312,0.8934415851670141
