,"$H[h(X, X)]$","$H[h(Y, Y)]$","$H[h(Z, Z)]$","$H[h(Y+Z, Y+Z)]$","$H[h(X+Z, X+Z)]$","$H[h(X+Y, X+Y)]$","$I[h(Y, X)]$","$I[h(Z, X)]$","$I[h(Y+Z, X)]$","$I[h(Z, Y)]$","$I[h(X+Z, Y)]$","$I[h(X+Y, Z)]$"
0,-137.16455093333394,-874.6998853240055,0.014270514528303923,9.877426317422436e-13,2.2451261362030833e-19,9.164319155497763e-05,1627.1149610741822,0.048803084155571934,8.114841258941306e-13,0.06927625802924427,2.4124461285374767e-19,0.00013054824583783565
1,-204.87432251883172,-573.6341588593564,0.024116202087833376,2.197855916270545e-19,8.553404126282745e-07,1.202066651614611e-10,4209.294323594329,0.04410132710854285,3.3622318564112837e-19,0.09620511440023125,3.841928170848949e-06,2.368554169122218e-10
2,-1522.7716965855739,-408.86884757406955,0.00856817552014227,1.2020289647929947e-10,6.143190622507289e-11,8.627667096197288e-07,954.4327194031426,0.0032659976358753,4.1754746957159905e-10,0.041991634804286235,1.6312327578752458e-10,2.3298865420551618e-06
3,2.191433814119306,-1050.8429438900882,0.042246133140541806,7.439148302519678e-09,2.9160794736062925e-17,2.121304968735302e-08,1325.1651696961014,0.23481977202230325,1.5823211104624682e-08,0.11178718875225506,6.324429335514335e-17,4.244062297720203e-08
4,-770.2381434073598,-545.460231452454,0.008091922547181005,4.395031038725908e-19,3.952396975184968e-15,8.553984562685918e-07,3249.2748680779196,0.02510934665500474,4.1615306216573906e-19,0.05685056634176775,4.524230687333295e-15,3.5931468147790274e-06
5,-478.53744221230573,-169.03848205706552,0.371383398360023,5.77969628551022e-17,4.89990686778174e-13,4.932473819690028e-13,107.50826666692807,6.913131769538159,3.486299680268895e-18,5.959258012942488,1.088402838662381e-12,7.999385152290137e-13
6,-1305.2667561897497,-68.15823328379703,0.0002742002410041491,9.116019853523533e-26,0.00025974536366401386,8.700499139234129e-07,166.23805902528625,0.0005523965031826149,9.560928469844482e-26,0.0006841589210437912,0.0014886641179406154,1.1363696204086252e-06
7,-566.2243175076964,-351.06825851995814,0.008059050725886318,1.1971288786646964e-10,1.5060584674433e-14,5.014565279679326e-13,2047.9513307059333,0.023926070817702278,3.0047016202863335e-10,0.04105127254049065,1.9191615246299923e-14,8.85628628713149e-13
8,-1210.130674954231,-376.33053141798143,2.2415385462164945,1.2285952655313937e-10,5.012918184044409e-13,8.626422415376835e-07,1583.6825587302542,16.565105661005283,3.133659039508894e-10,16.58480081802264,4.334096697202038e-13,1.872947090315064e-06
9,-375.49318710379083,-237.3557852037187,0.02219537310144837,2.197833426973855e-19,1.661651260445585e-21,7.441069238363289e-09,1496.6066706190777,0.10624790540085863,2.663295386482077e-19,0.07160482661324195,1.8017218543276956e-21,9.119635232651085e-09
10,-1255.7976647403004,-237.10910669246326,0.008219764188589888,7.440574161388766e-09,1.4564877653732798e-12,1.662799684415136e-06,224.93790571160557,0.029951032642410353,1.9179814718243117e-08,0.008831191355548435,1.0186607460109365e-12,3.266541842743297e-06
11,-968.2034796930492,-66.47244477343418,9.790259671745828e-05,5.875913647543504e-17,6.288307585768016e-11,1.664058259061125e-06,787.9907198678244,0.00018144553596624957,7.210099570197708e-17,0.00021434612339133683,8.356047369224654e-11,3.7342000880645067e-06
12,-1355.361378375853,1.247281333891691,0.05881900889878761,5.01462933452738e-13,6.288924043662918e-11,1.1503097852319062e-14,9.435302563911453,0.21926329005416878,5.017754272701733e-13,0.1366046832636719,1.2918917766347273e-10,1.497280909086877e-14
13,-136.0972221833811,-1010.5249004772548,0.00018333557606942336,8.651539584813366e-17,3.814638083963387e-15,9.163055844240849e-05,1216.6128430232588,0.00043795146753473343,1.0033537772132926e-16,0.00022582747056380247,7.405391729494536e-15,0.00034711019039936536
14,-1157.3132197093391,-1680.0873121019752,3.7661820031463673,1.3686524509279867,0.0003671803926821762,0.02228859586532795,843.7550807441606,28.81103123865384,24.776502583641832,34.70155640343708,0.0003523602647768092,0.02493884769966911
15,-135.81772240332245,-306.69138285302154,9.481713582590601e-05,3.0241146365038356e-17,3.897445448208979e-15,2.91611637250763e-17,2161.937764438133,8.706840346253671e-05,4.353483313140736e-17,0.00032017279083506955,8.051293277434413e-15,4.989920522540271e-17
16,-1183.5564905233603,-1792.7344924057709,0.0005053845053600185,2.915949916030252e-17,5.009267279849924e-13,2.015889617034992,-343.21441238371835,0.0006503683391206128,5.287368963778334e-17,0.0016120557586960062,1.1942208938660743e-12,32.49901292254036
17,-914.6563832733856,-67.86575552423422,0.014231116356465576,1.2269714634573729e-23,5.046322467163716e-13,0.8501338411488693,-98.11296494590601,0.04864016334392885,4.8168784988536015e-24,0.037677629463527346,5.758801075570016e-13,17.948677764536388
18,-1151.025784024251,-649.8666431328684,0.008046292222632602,8.552041635979458e-07,9.800892876113613e-13,0.00026203386549746314,-484.9594756805184,0.05175298819942611,5.280025282657357e-06,0.0028166728379273335,9.631720479768186e-13,0.0007560042250743746
19,-237.47615413348055,-203.0451160918584,0.7196084531783898,8.747617802215674e-17,5.014336534463932e-13,3.003984300647066e-17,1008.4646626072501,6.452832253558999,1.0379923949385854e-16,4.810665679701183,5.009205436388616e-13,9.544027281919089e-18
20,-1906.5270287421636,2.091971432637345,0.023973613531693645,6.557086683591621e-19,1.7104673203710362e-06,9.702251194043847e-13,23.98489230097198,0.009859524690170072,6.136291740563947e-19,0.0938114710418299,3.949605034443371e-06,1.44502891373185e-12
21,-1387.7968892027702,-1433.0093009317052,8.998921259629003e-05,2.3890573524099236e-23,3.844012123803827e-15,0.3722357343924525,-5.079426216502526,0.00019567177319825829,2.3890183648134385e-23,0.0002746605037916934,3.875546054530397e-15,15.15606949913255
22,-65.80875885765032,-784.3017128732954,0.8485493862390531,9.877470679423763e-13,2.196017445495925e-08,1.1971565366894576e-10,3704.194765527761,11.704685721833814,9.041025135749874e-13,7.260755899303128,5.4446547647961235e-08,2.584308459197631e-10
23,-166.58473804660983,1.119342812925908,0.01579875026608277,2.937760389354331e-17,4.901571904283012e-13,1.6415290487745405e-06,7.646591447286233,0.0311422165461795,3.301530683315947e-17,0.05305408036035276,1.534938671902779e-12,8.678730140538281e-06
