,"$H[h(X, X)]$","$H[h(Y, Y)]$","$H[h(Z, Z)]$","$H[h(Y+Z, Y+Z)]$","$H[h(X+Z, X+Z)]$","$H[h(X+Y, X+Y)]$","$I[h(Y, X)]$","$I[h(Z, X)]$","$I[h(Y+Z, X)]$","$I[h(Z, Y)]$","$I[h(X+Z, Y)]$","$I[h(X+Y, Z)]$"
0,-1356.5796084047295,-616.300765929139,-1764.3046946735908,0.0007894229436864004,0.008243997003218418,0.8703425351460451,829.205881671604,1929.9420977577088,0.0005977271697398305,-674.8030098709758,0.012873850409008184,5.954946646730482
1,-3347.3336064844057,-2298.8623662862838,-930.7106256504593,0.00017067803843400214,0.01620350182432026,1.7205828358147328,-1113.0541694326218,-508.78751381759884,3.22842606886028e-05,1497.0122050292714,0.03231078885137661,7.63204066433875
2,-2667.1988486910154,-2290.6658400955243,-167.67945902510817,0.0005242730074023459,0.00043287868703240946,1.5583692279976056,-148.36863206516267,281.57391003133847,0.000292748982886172,-135.46991831915844,0.0002623288364753388,3.703809610144767
3,-2202.899718653085,-2795.589521941425,-894.8507534729953,9.332689446767988e-05,0.04670859435778804,1.1105115023489613,-1800.0883417983307,-352.8849256489564,5.3640715397801736e-05,-466.72859043074885,0.07091075062215722,3.280802677114086
4,-3892.70243359038,-302.84993193619437,-642.750315247891,0.00035444060516355797,0.847825252397573,0.514326131225331,-196.75389006324224,-662.344025764502,5.216628466384866e-05,32.43678121242005,-1.3604262266115568,4.005851140935087
5,-2387.4152881480004,-2236.2078868415533,-642.1957470551623,0.008016471576885292,0.022196709206001884,0.38555505908454685,-778.4224839256661,770.1548501787987,0.007142491087652075,1299.0521924741727,0.0267237088624755,3.672517049983631
6,-2525.931457113362,-375.6132432792732,-1338.2050836763926,0.015799321696353893,1.0826532457648947,9.826483806491433e-05,-239.89804842407625,-698.1481479042131,0.03658513122786178,-50.750721396433676,2.38387083601649,1.897613887445838e-05
7,-4409.706868646014,-725.165375733176,-235.25025785888172,0.014450172332137787,0.405619297062842,0.03672326497591934,738.5947717237295,-261.1999718453511,0.03778301911926083,163.37060639092732,1.244725408468626,0.050875448328067945
8,-2357.2054859303935,-1786.4151803086904,-1047.0519759554893,1.7270519985260762e-06,0.007965210623966271,1.3670254998205054,-782.4108235033107,574.491024750109,-2.2036511311551212e-07,1961.910483760032,-0.00285829743122616,16.544500051756938
9,-2075.549752379236,-3287.3081728994384,-273.6038071413388,0.00035198180998347717,0.0004447355823398468,1.468585669622586,-2432.709755269564,58.550461495875695,0.0003138002104007318,215.7662676498481,6.593349672556307e-05,4.665030555307303
