Sample,Measure,wsize,Agent,bias,hitmiss,bw,density,ngrams,Reward,ABpvalue,BCpvalue,ACpvalue
52,HX_HY_HZ,8,oie,6.7,0.1,3.7,expset,2t4,3.724128588059718e-44,0.9999891120336515,0.8512851411683902,1.088796634854611e-05
52,HX_HY_HZ,8,oie,8.9,0.6,1.0,gausset,1t3,3.720075976020836e-44,1.0,0.9999935275019326,3.5619629364695464e-23
52,HX_HY_HZ,8,rdn,5.6,0.1,2.3,expset,1t3,3.720075976020836e-44,1.0,1.0,0.0
52,HX_HY_HZ,8,rdn,5.6,0.8,5.0,expset,3t4,3.7206604635663185e-44,0.9999984289524257,0.9999975028641304,1.5710475742717081e-06
52,HX_HY_HZ,8,oie,10.0,0.9,5.0,expset,1t2,3.7352123282304713e-44,0.9999593942651455,0.976618318013854,4.06057348545802e-05
52,HX_HY_HZ,8,rdn,5.6,1.0,3.7,expset,1t2,3.720075976020836e-44,1.0,1.0,0.0
52,HX_HY_HZ,8,rdn,4.4,0.9,3.7,expset,1t2,3.720075976020836e-44,1.0,1.0,0.0
52,HX_HY_HZ,8,oie,2.2,0.2,5.0,gausset,2t4,3.7200966951838006e-44,0.9999999443046179,0.990483391056956,5.5695382095351e-08
52,HX_HY_HZ,8,rdn,8.9,0.5,5.0,expset,3t4,3.721419085849646e-44,0.9999963902150516,0.9999935269259215,3.6097849483972675e-06
52,HX_HY_HZ,8,rdn,4.4,0.1,2.3,expset,1t4,3.720075976020836e-44,1.0,1.0,0.0
52,HX_HY_HZ,8,oie,8.9,0.5,3.7,gausset,1t3,3.720075976021893e-44,0.9999999999999971,0.999858044005019,2.8745091728125727e-15
52,HX_HY_HZ,8,oie,6.7,0.7,3.7,gausset,2t4,3.7200759760214176e-44,0.9999999999999984,0.9994436883213429,1.5896117935701804e-15
52,HX_HY_HZ,8,oie,5.6,0.8,2.3,expset,2t4,3.7200786870105216e-44,0.9999999927125448,0.9084136294207577,7.28745524521746e-09
52,HX_HY_HZ,8,oie,2.2,0.8,3.7,gausset,3t4,3.720075976020836e-44,1.0,0.9855813794849163,2.790251377407129e-27
52,HX_HY_HZ,8,oie,6.7,0.4,3.7,expset,1t3,3.7349452890528486e-44,0.9999601092143914,0.975216977823852,3.989078560867502e-05
52,HX_HY_HZ,8,oie,3.3,0.4,3.7,gausset,1t4,3.720075976020836e-44,1.0,0.9999981475003868,1.0115625755102508e-23
52,HX_HY_HZ,8,rdn,3.3,0.6,5.0,gausset,1t4,1.3013556086814871e-34,0.7802448666473436,0.6521970854090746,0.2197551333526564
52,HX_HY_HZ,8,oie,10.0,0.6,5.0,gausset,1t3,,,,
52,HX_HY_HZ,8,rdn,3.3,0.7,3.7,expset,1t2,3.720075976020836e-44,1.0,1.0,0.0
52,HX_HY_HZ,8,oie,7.8,1.0,2.3,expset,1t3,3.7249434838930384e-44,0.9999869241213084,0.9827381703572705,1.3075878691548157e-05
52,HX_HY_HZ,8,oie,0.0,0.4,5.0,expset,1t2,3.720849356946027e-44,0.9999979212775472,0.9610070272109474,2.078722452802315e-06
52,HX_HY_HZ,8,oie,3.3,0.7,3.7,expset,1t2,3.7279800254247153e-44,0.9999787755291595,0.9782008888310735,2.122447084057268e-05
52,HX_HY_HZ,8,rdn,1.1,0.8,3.7,expset,1t4,3.720075976020836e-44,1.0,1.0,0.0
52,HX_HY_HZ,8,rdn,8.9,0.1,1.0,gausset,1t4,5.236823448899571e-27,0.6051408240836916,0.5862849763951116,0.39485917591630837
52,HX_HY_HZ,8,oie,2.2,0.5,2.3,expset,1t2,3.7219137033307894e-44,0.9999950611935075,0.9808197010771412,4.9388064924978244e-06
52,HX_HY_HZ,8,rdn,8.9,0.4,3.7,gausset,2t4,3.1120734152286e-37,0.8406035924373004,0.7781424317126997,0.15939640756269957
52,HX_HY_HZ,8,rdn,5.6,0.9,1.0,gausset,1t4,1.2979141571864168e-28,0.6421162412241757,0.5766852059362627,0.35788375877582435
52,HX_HY_HZ,8,rdn,0.0,0.7,3.7,expset,1t4,3.720075976020836e-44,1.0,0.6714539123298381,2.7814547861581276e-44
52,HX_HY_HZ,8,oie,8.9,0.4,5.0,gausset,1t3,,,,
52,HX_HY_HZ,8,rdn,0.0,0.2,2.3,expset,2t4,3.7200759760211005e-44,0.9999999999999993,0.9999999999999979,6.619839392716719e-16
52,HX_HY_HZ,8,oie,6.7,0.5,3.7,expset,2t4,3.7200906991659543e-44,0.9999999604225396,0.894287719942462,3.957746046088948e-08
52,HX_HY_HZ,8,oie,6.7,1.0,5.0,gausset,2t4,3.720075976020836e-44,1.0,0.9999977737633876,2.8468973240704637e-27
52,HX_HY_HZ,8,oie,0.0,0.5,5.0,expset,1t2,3.7203748744671537e-44,0.9999991965582397,0.9652720782657513,8.034417603481348e-07
52,HX_HY_HZ,8,rdn,6.7,0.6,2.3,gausset,2t4,1.2369888695958622e-34,0.7807521306632916,0.6511768619228011,0.2192478693367083
52,HX_HY_HZ,8,rdn,2.2,0.5,3.7,expset,1t4,3.720075976020836e-44,1.0,1.0,0.0
52,HX_HY_HZ,8,oie,4.4,0.3,1.0,gausset,3t4,3.720075976020836e-44,1.0,0.9696487639347492,1.2436541003018877e-19
52,HX_HY_HZ,8,oie,3.3,1.0,2.3,expset,2t3,3.7200833867093486e-44,0.9999999800792211,0.8956877688087939,1.9920778924388667e-08
52,HX_HY_HZ,8,rdn,2.2,0.4,1.0,expset,3t4,3.721275936691301e-44,0.9999967748852764,0.9999918687534795,3.225114723576083e-06
52,HX_HY_HZ,8,rdn,0.0,0.4,5.0,expset,1t2,3.720075976020836e-44,1.0,1.0,1.4973512633206627e-61
52,HX_HY_HZ,8,rdn,8.9,0.5,1.0,expset,1t4,3.720075976020836e-44,1.0,1.0,3.795647391900012e-105
52,HX_HY_HZ,8,oie,4.4,1.0,3.7,expset,2t3,3.7200859444659806e-44,0.9999999732036876,0.8981845339234145,2.679631237469481e-08
52,HX_HY_HZ,8,rdn,4.4,0.6,1.0,expset,1t3,3.720075976020836e-44,1.0,1.0,4.295265957200339e-174
52,HX_HY_HZ,8,oie,5.6,0.4,3.7,gausset,2t4,3.720075976020836e-44,1.0,0.999997594898877,4.377777932891167e-25
52,HX_HY_HZ,8,oie,5.6,0.2,1.0,gausset,2t3,3.72010212029561e-44,0.9999999297213737,0.9890443591486602,7.027862620013681e-08
52,HX_HY_HZ,8,rdn,2.2,0.9,1.0,gausset,2t3,3.79239399507558e-28,0.6313938512318296,0.5715727523935333,0.3686061487681705
52,HX_HY_HZ,8,rdn,8.9,0.4,2.3,gausset,2t3,3.977724578708732e-37,0.8381493849886632,0.7814548556021601,0.16185061501133685
52,HX_HY_HZ,8,oie,0.0,0.2,2.3,expset,2t4,3.720897908693267e-44,0.9999977907927416,0.8404972724759878,2.20920725832974e-06
52,HX_HY_HZ,8,rdn,7.8,0.9,2.3,gausset,1t2,9.967288072863319e-29,0.6447565915859456,0.5775183928635426,0.35524340841405444
52,HX_HY_HZ,8,rdn,0.0,0.8,3.7,gausset,3t4,1.2863670839500788e-37,0.8494382640938988,0.501329216011711,0.15056173590610122
52,HX_HY_HZ,8,oie,3.3,0.5,2.3,expset,1t3,3.722748709218072e-44,0.9999928179597797,0.9822966192004237,7.182040220280367e-06
52,HX_HY_HZ,8,rdn,0.0,0.3,1.0,gausset,1t4,2.8003146969757034e-31,0.703504060801727,0.533578503437263,0.296495939198273
52,HX_HY_HZ,8,oie,0.0,0.5,2.3,expset,1t2,3.7390456876870553e-44,0.9999491367659141,0.5435256136134955,5.086323408588781e-05
52,HX_HY_HZ,8,rdn,2.2,0.9,5.0,expset,2t3,3.720075979233047e-44,0.9999999999913651,0.9999999999834498,8.63483248458103e-12
52,HX_HY_HZ,8,oie,10.0,0.8,5.0,gausset,2t3,,,,
52,HX_HY_HZ,8,oie,10.0,0.2,2.3,gausset,2t4,3.720088198739202e-44,0.9999999671439552,0.9917300123483666,3.285604474510776e-08
52,HX_HY_HZ,8,rdn,1.1,0.4,3.7,gausset,1t2,7.30875378290023e-38,0.8550916075568101,0.7927792727780274,0.14490839244318987
52,HX_HY_HZ,8,oie,1.1,0.4,1.0,gausset,1t4,3.720075976020836e-44,1.0,0.9999401441825545,2.7260886394782274e-19
52,HX_HY_HZ,8,oie,1.1,0.5,5.0,expset,1t4,3.723011157312984e-44,0.9999921129999105,0.9735770279595097,7.887000089469631e-06
52,HX_HY_HZ,8,rdn,5.6,0.7,3.7,expset,1t2,3.720075976020836e-44,1.0,1.0,0.0
52,HX_HY_HZ,8,oie,10.0,0.4,2.3,gausset,2t4,3.720075976020836e-44,1.0,0.9999975665470723,2.22240790905419e-24
52,HX_HY_HZ,8,oie,5.6,0.1,1.0,gausset,2t3,3.816864787571871e-44,0.9997431474234564,0.8907303207816688,0.00025685257654365306
52,HX_HY_HZ,8,oie,1.1,0.8,5.0,expset,1t2,3.723654790608958e-44,0.9999903843516751,0.9754907409434548,9.615648324914315e-06
52,HX_HY_HZ,8,rdn,8.9,0.8,5.0,gausset,2t4,,,,
52,HX_HY_HZ,8,oie,5.6,0.2,5.0,expset,2t3,3.721470303593263e-44,0.9999962525863945,0.8563974833325143,3.74741360556406e-06
52,HX_HY_HZ,8,oie,8.9,0.4,2.3,gausset,2t3,3.720075976020836e-44,1.0,0.9999976351694555,7.428873741556469e-25
52,HX_HY_HZ,8,rdn,6.7,0.1,2.3,expset,3t4,3.739755583718141e-44,0.9999472383439413,0.9999447115623298,5.276165605874187e-05
52,HX_HY_HZ,8,oie,5.6,0.2,2.3,expset,2t4,3.721168658820791e-44,0.999997063171925,0.8565853995761161,2.9368280749052728e-06
52,HX_HY_HZ,8,oie,5.6,0.1,3.7,gausset,1t3,3.823732214676842e-44,0.9997251712654357,0.8968192560217105,0.00027482873456429624
52,HX_HY_HZ,8,rdn,0.0,0.9,5.0,gausset,1t2,3.905619116026025e-27,0.6080738119567755,0.5634732297908395,0.39192618804322454
52,HX_HY_HZ,8,oie,6.7,0.6,3.7,expset,1t4,3.7332038749142235e-44,0.9999647727906857,0.9764260258009644,3.52272093142178e-05
52,HX_HY_HZ,8,oie,4.4,0.6,3.7,gausset,1t3,3.720075976020836e-44,1.0,0.9999923363108366,5.1431807494701316e-23
52,HX_HY_HZ,8,rdn,7.8,0.9,5.0,expset,2t4,3.7200760131851483e-44,0.9999999999000979,0.9999999998265026,9.990211363493196e-11
52,HX_HY_HZ,8,oie,5.6,0.2,5.0,gausset,1t4,3.720089067738973e-44,0.9999999648079899,0.9932894229012771,3.519201007655597e-08
52,HX_HY_HZ,8,rdn,7.8,0.7,1.0,gausset,3t4,5.827506762767548e-34,0.7652530390937837,0.5920645114799477,0.23474696090621622
52,HX_HY_HZ,8,oie,7.8,0.3,5.0,expset,1t4,3.7440940896857114e-44,0.9999356440264631,0.9736736574701912,6.435597353690242e-05
52,HX_HY_HZ,8,oie,2.2,0.3,5.0,expset,1t3,3.7335925195604665e-44,0.9999637317963259,0.9724915453257422,3.6268203674107384e-05
52,HX_HY_HZ,8,rdn,4.4,0.3,2.3,gausset,1t4,4.113709876424844e-31,0.6996581261511541,0.5073879077385325,0.3003418738488459
52,HX_HY_HZ,8,rdn,0.0,0.5,1.0,expset,1t3,3.720075976020836e-44,1.0,0.5191004075294593,8.579732718574541e-23
52,HX_HY_HZ,8,rdn,10.0,0.7,5.0,expset,2t4,3.7200760706325634e-44,0.9999999997456727,0.9999999995856416,2.543273705472082e-10
52,HX_HY_HZ,8,oie,0.0,0.7,2.3,expset,2t4,3.72011242414688e-44,0.9999999020236476,0.8794341343702177,9.797635240888492e-08
52,HX_HY_HZ,8,oie,0.0,0.8,2.3,gausset,2t3,3.720076196839443e-44,0.9999999994064137,0.9495720280580479,5.935863114853092e-10
52,HX_HY_HZ,8,rdn,8.9,0.9,5.0,expset,3t4,3.720606544235657e-44,0.9999985738721837,0.99999805294017,1.4261278163315993e-06
52,HX_HY_HZ,8,rdn,4.4,0.8,2.3,gausset,2t4,2.467549634402866e-27,0.6126657190345652,0.5489335344067648,0.38733428096543476
52,HX_HY_HZ,8,rdn,4.4,0.1,2.3,expset,1t3,3.720075976020836e-44,1.0,1.0,0.0
52,HX_HY_HZ,8,oie,6.7,0.8,1.0,expset,2t4,3.720076453249209e-44,0.9999999987171543,0.9157379914202975,1.2828456986559163e-09
52,HX_HY_HZ,8,oie,0.0,0.6,2.3,gausset,3t4,3.720075976323332e-44,0.9999999999991869,0.5139163032884532,8.131378857380992e-13
52,HX_HY_HZ,8,oie,7.8,0.9,5.0,gausset,1t2,3.720075976020836e-44,1.0,0.9999963299291436,3.526323299472798e-27
52,HX_HY_HZ,8,oie,7.8,0.2,5.0,expset,3t4,4.522475731445431e-44,0.9980468451964631,0.8522188673604904,0.0019531548035368416
52,HX_HY_HZ,8,rdn,7.8,0.4,2.3,gausset,2t3,3.231339781414146e-37,0.8402275159654049,0.7738647544650432,0.15977248403459515
52,HX_HY_HZ,8,oie,3.3,0.9,5.0,gausset,2t3,3.720075976020836e-44,1.0,0.9999840596313695,3.471326781624994e-26
52,HX_HY_HZ,8,oie,7.8,0.7,5.0,expset,1t2,3.7361198725714404e-44,0.9999569648608009,0.9763605224594232,4.30351391991289e-05
52,HX_HY_HZ,8,oie,2.2,0.6,5.0,gausset,2t3,3.720075976020836e-44,1.0,0.9999755321344196,5.505568138966755e-22
52,HX_HY_HZ,8,rdn,6.7,0.2,1.0,expset,3t4,3.721632450615964e-44,0.9999958168890029,0.999993221379533,4.183110997092098e-06
52,HX_HY_HZ,8,oie,3.3,0.1,1.0,gausset,2t4,3.8629031273937295e-44,0.9996232508540849,0.8831600998999427,0.0003767491459150915
52,HX_HY_HZ,8,rdn,8.9,0.7,3.7,expset,1t3,3.720075976020836e-44,1.0,1.0,0.0
52,HX_HY_HZ,8,oie,10.0,0.1,5.0,gausset,2t4,,,,
52,HX_HY_HZ,8,oie,3.3,0.8,1.0,expset,2t3,3.720076617767283e-44,0.9999999982749106,0.9085677089912663,1.72508936812223e-09
52,HX_HY_HZ,8,oie,8.9,0.5,3.7,expset,1t3,3.7317026062759764e-44,0.9999687949942117,0.977262945532225,3.120500578833606e-05
52,HX_HY_HZ,8,oie,6.7,0.6,2.3,expset,2t4,3.7200790769582425e-44,0.9999999916643205,0.9023251855131118,8.335679500061431e-09
52,HX_HY_HZ,8,oie,3.3,0.8,1.0,gausset,1t4,3.720075976020836e-44,1.0,0.9998897955745868,1.0084517143174353e-18
52,HX_HY_HZ,8,oie,0.0,0.5,3.7,gausset,2t3,3.720099391857832e-44,0.9999999370556854,0.9682981651432468,6.29443146168347e-08
52,HX_HY_HZ,8,rdn,0.0,0.1,3.7,expset,2t4,3.720075977527502e-44,0.9999999999959499,0.9999999999933548,4.050087978568101e-12
52,HX_HY_HZ,8,oie,10.0,0.1,5.0,gausset,2t3,,,,
52,HX_HY_HZ,8,oie,8.9,0.9,1.0,gausset,2t4,3.720075976020836e-44,1.0,0.9999861573568823,2.4733262455785375e-26
52,HX_HY_HZ,8,rdn,1.1,0.3,3.7,expset,3t4,3.7243259592179955e-44,0.9999885820682551,0.9999849047866836,1.141793174483733e-05
52,HX_HY_HZ,8,rdn,4.4,0.6,1.0,gausset,1t2,1.4153502160014175e-34,0.7794051615885154,0.65328698420638,0.22059483841148464
52,HX_HY_HZ,8,oie,2.2,0.2,2.3,gausset,3t4,3.7200759762276986e-44,0.9999999999994439,0.9060526094483573,5.560611626518664e-13
52,HX_HY_HZ,8,oie,8.9,1.0,2.3,expset,1t2,3.725109939282839e-44,0.9999864772644058,0.9830768956313888,1.3522735594156307e-05
52,HX_HY_HZ,8,rdn,2.2,0.8,3.7,expset,3t4,3.720730636179045e-44,0.9999982403516339,0.999997186597133,1.7596483660947995e-06
52,HX_HY_HZ,8,rdn,10.0,0.1,5.0,gausset,2t4,,,,
52,HX_HY_HZ,8,oie,5.6,1.0,1.0,gausset,1t4,3.720075976020836e-44,1.0,0.9999977311270715,7.185310413228752e-26
52,HX_HY_HZ,8,oie,6.7,0.9,3.7,gausset,1t3,3.720075976020836e-44,1.0,0.9999962794146305,4.23940140483555e-27
52,HX_HY_HZ,8,rdn,2.2,0.4,3.7,gausset,1t2,2.812977909276399e-37,0.841614047643862,0.7813087175890099,0.1583859523561379
52,HX_HY_HZ,8,oie,10.0,0.6,2.3,expset,1t3,3.72638576026585e-44,0.999983052929086,0.983068063346802,1.6947070914025414e-05
52,HX_HY_HZ,8,oie,6.7,0.2,5.0,gausset,1t4,3.7200923622417504e-44,0.9999999559520156,0.9923010814202187,4.4047984403348996e-08
52,HX_HY_HZ,8,rdn,1.1,0.4,3.7,gausset,2t3,7.608603825175052e-38,0.8546895384454347,0.7960873526512784,0.14531046155456523
52,HX_HY_HZ,8,oie,0.0,0.7,5.0,expset,1t2,3.720420160444745e-44,0.999999074834748,0.9686202116440876,9.251652519787082e-07
52,HX_HY_HZ,8,rdn,7.8,0.2,1.0,expset,1t2,3.720075976020836e-44,1.0,1.0,2.6283883046944103e-109
52,HX_HY_HZ,8,rdn,6.7,0.6,1.0,gausset,1t4,1.4623627958811056e-34,0.779078396808567,0.6507001716780175,0.22092160319143295
52,HX_HY_HZ,8,rdn,5.6,0.1,3.7,gausset,1t4,6.615812022761992e-27,0.6028033496604235,0.5822210734136464,0.3971966503395765
52,HX_HY_HZ,8,oie,0.0,1.0,2.3,gausset,1t3,3.7200759830852474e-44,0.9999999999810101,0.9933243903992027,1.898994857621121e-11
52,HX_HY_HZ,8,oie,6.7,0.7,2.3,gausset,3t4,3.720075976020836e-44,1.0,0.9923078205381648,8.145369704441099e-25
52,HX_HY_HZ,8,rdn,0.0,0.1,3.7,gausset,1t3,4.312405475069686e-28,0.6301088674054044,0.6000041940955162,0.3698911325945956
52,HX_HY_HZ,8,oie,2.2,1.0,5.0,expset,1t2,3.725329856713636e-44,0.999985886916891,0.9751251948098618,1.4113083108978502e-05
52,HX_HY_HZ,8,rdn,2.2,0.6,5.0,expset,1t3,3.720075976020836e-44,1.0,1.0,0.0
52,HX_HY_HZ,8,rdn,7.8,0.6,3.7,gausset,3t4,1.9640172533040496e-42,0.960335819110782,0.5994622701732524,0.039664180889217936
52,HX_HY_HZ,8,oie,0.0,0.7,1.0,gausset,1t4,3.7201394010859456e-44,0.9999998295074487,0.9707040993822483,1.704925512641499e-07
52,HX_HY_HZ,8,rdn,10.0,0.7,1.0,expset,3t4,3.7204799443612256e-44,0.9999989141447356,0.9999988055739545,1.0858552643636433e-06
52,HX_HY_HZ,8,rdn,5.6,0.4,2.3,expset,3t4,3.7208076041029653e-44,0.9999980334913815,0.9999955092405534,1.966508618451601e-06
52,HX_HY_HZ,8,oie,5.6,0.3,1.0,gausset,1t2,3.7200759771089657e-44,0.999999999997075,0.9967180664926153,2.9249836066827857e-12
52,HX_HY_HZ,8,rdn,6.7,0.2,1.0,gausset,1t4,4.046312536412735e-27,0.6077199152930023,0.597516327545602,0.39228008470699766
52,HX_HY_HZ,8,oie,5.6,0.9,2.3,expset,1t3,3.7242235453010174e-44,0.999988857058485,0.9837306178805653,1.1142941515024238e-05
52,HX_HY_HZ,8,rdn,1.1,0.1,5.0,gausset,2t3,5.721125358038589e-27,0.6042563198388264,0.5921593207590347,0.39574368016117356
