agent,bias,bw,density,hitmiss,ngrams,reward,sample,wsize
rdn,0.0,2.3,expset,0.7,2t4,1.4855501737099999,52,8
rdn,0.0,2.3,expset,0.6,2t3,1.4825258571200002,52,8
rdn,1.1,1.0,expset,0.8,2t3,1.32095031206,52,8
rdn,0.0,2.3,expset,0.2,2t4,1.2979621718899998,52,8
rdn,0.0,3.7,expset,0.5,2t4,1.24154117934,52,8
rdn,1.1,1.0,expset,0.2,2t3,1.2109332975,52,8
rdn,0.0,3.7,expset,0.4,2t4,1.19413291915,52,8
rdn,0.0,5.0,expset,1.0,2t4,1.13504378137,52,8
rdn,0.0,3.7,expset,0.1,2t4,1.02249169006,52,8
rdn,1.1,1.0,expset,0.1,2t3,0.986270078426,52,8
rdn,0.0,5.0,expset,0.3,2t3,0.966732433212,52,8
rdn,0.0,5.0,expset,0.1,2t4,0.9456234812630001,52,8
rdn,0.0,1.0,expset,0.3,2t4,0.771788889841,52,8
rdn,0.0,1.0,expset,0.9,2t4,0.7687470655859999,52,8
rdn,1.1,2.3,expset,0.6,2t3,0.742440136588,52,8
rdn,1.1,2.3,expset,0.9,2t3,0.727730107816,52,8
rdn,1.1,5.0,expset,0.3,2t3,0.637925148061,52,8
rdn,2.2,3.7,expset,0.1,2t4,0.57859704647,52,8
rdn,3.3,1.0,expset,0.2,1t4,0.488908236169,52,8
rdn,1.1,3.7,expset,0.6,2t4,0.48683627284500003,52,8
rdn,1.1,3.7,expset,0.6,2t3,0.47477708685500003,52,8
rdn,3.3,1.0,expset,0.2,1t3,0.46423447316600003,52,8
rdn,2.2,1.0,expset,0.7,1t3,0.462990887019,52,8
rdn,3.3,1.0,expset,0.9,1t2,0.457818111362,52,8
rdn,0.0,1.0,expset,0.2,1t3,0.44877332724200003,52,8
rdn,3.3,1.0,expset,0.5,1t4,0.444204083817,52,8
rdn,1.1,1.0,expset,0.2,1t2,0.44185977283699995,52,8
rdn,2.2,5.0,expset,0.2,2t4,0.415203210032,52,8
rdn,0.0,1.0,expset,0.5,1t3,0.399442771934,52,8
rdn,0.0,1.0,expset,0.4,1t4,0.39909414264799997,52,8
rdn,1.1,3.7,expset,1.0,2t3,0.37718453308600003,52,8
rdn,4.4,1.0,expset,0.6,1t3,0.368799546056,52,8
rdn,0.0,1.0,expset,0.1,1t4,0.36490848732000003,52,8
rdn,5.6,1.0,expset,0.1,1t2,0.36331331864200006,52,8
rdn,4.4,1.0,expset,1.0,1t2,0.361748298831,52,8
rdn,4.4,1.0,expset,0.9,1t4,0.330912685863,52,8
rdn,4.4,1.0,expset,0.8,1t4,0.328346563016,52,8
rdn,0.0,2.3,expset,1.0,1t3,0.224968753626,52,8
rdn,2.2,5.0,expset,0.9,2t3,0.222018747783,52,8
rdn,2.2,5.0,expset,0.9,2t4,0.22199723087499998,52,8
rdn,4.4,2.3,expset,0.2,1t4,0.214661470082,52,8
rdn,5.6,1.0,expset,0.3,1t4,0.207369130959,52,8
rdn,2.2,3.7,expset,1.0,1t4,0.20664588696199998,52,8
rdn,5.6,3.7,expset,1.0,1t2,0.204967265506,52,8
rdn,0.0,2.3,expset,0.2,1t2,0.202394450542,52,8
rdn,2.2,5.0,expset,1.0,1t2,0.196395458281,52,8
rdn,2.2,3.7,expset,1.0,1t3,0.193414404102,52,8
rdn,3.3,2.3,expset,0.5,1t3,0.19279837242800002,52,8
rdn,1.1,2.3,expset,0.9,1t3,0.19222484164099998,52,8
rdn,1.1,2.3,expset,0.4,1t4,0.189227470442,52,8
rdn,2.2,2.3,expset,0.5,1t2,0.18872368685600002,52,8
rdn,3.3,3.7,expset,0.2,2t3,0.18697651847,52,8
rdn,4.4,3.7,expset,0.2,1t2,0.18426928085000002,52,8
rdn,0.0,2.3,expset,0.3,1t2,0.18088685449499997,52,8
rdn,3.3,2.3,expset,0.8,1t2,0.180180429544,52,8
rdn,4.4,2.3,expset,0.1,1t4,0.18003491632100002,52,8
rdn,4.4,2.3,expset,0.1,1t3,0.17900580697299998,52,8
rdn,2.2,2.3,expset,0.5,1t3,0.178356945313,52,8
rdn,3.3,2.3,expset,0.4,1t4,0.178352027716,52,8
rdn,6.7,2.3,expset,0.1,1t3,0.17793100719000002,52,8
rdn,4.4,2.3,expset,0.5,1t2,0.17787254960999999,52,8
rdn,5.6,2.3,expset,0.1,1t3,0.177485503721,52,8
rdn,4.4,2.3,expset,0.9,1t3,0.176574279073,52,8
rdn,5.6,5.0,expset,0.2,1t4,0.176178457964,52,8
rdn,0.0,2.3,expset,0.5,1t2,0.17443979409000002,52,8
rdn,0.0,2.3,expset,0.1,1t3,0.17382857325399997,52,8
rdn,5.6,5.0,expset,0.4,1t3,0.17336665624000003,52,8
rdn,5.6,2.3,expset,0.4,1t3,0.172220533728,52,8
rdn,6.7,3.7,expset,0.1,1t3,0.171037730095,52,8
rdn,6.7,3.7,expset,0.4,1t3,0.168541186201,52,8
rdn,0.0,5.0,expset,0.4,1t2,0.167724586396,52,8
rdn,0.0,3.7,gausset,0.9,1t2,0.165585027907,52,8
rdn,5.6,2.3,expset,0.5,1t2,0.165135255682,52,8
rdn,2.2,3.7,expset,0.9,1t4,0.163264172053,52,8
rdn,3.3,3.7,expset,0.7,1t2,0.162979921329,52,8
rdn,4.4,3.7,expset,0.4,1t4,0.162381497598,52,8
rdn,3.3,3.7,expset,0.6,1t3,0.16168974968900002,52,8
rdn,7.8,3.7,expset,0.1,1t3,0.16144190661,52,8
rdn,6.7,2.3,expset,1.0,1t2,0.160983245128,52,8
rdn,5.6,3.7,expset,0.8,1t2,0.16048705283700002,52,8
rdn,1.1,3.7,expset,0.3,1t4,0.160164224035,52,8
rdn,1.1,5.0,expset,0.8,1t2,0.16006656605,52,8
rdn,2.2,2.3,expset,0.3,2t3,0.159723065721,52,8
rdn,8.9,5.0,expset,0.6,1t2,0.159583760677,52,8
