agent,bias,bw,density,hitmiss,ngrams,reward,sample,wsize
oie,2.0,1.0,expset,1.0,1t3,0.5721551042199999,10,8
oie,2.0,1.0,expset,1.0,1t2,0.56744270249,10,8
oie,2.0,1.0,expset,1.0,1t4,0.565593469419,10,8
oie,0.0,1.0,expset,1.0,1t3,0.546803424635,10,8
oie,0.0,1.0,expset,1.0,1t2,0.543527787831,10,8
oie,0.0,1.0,expset,1.0,1t4,0.541476753207,10,8
oie,0.0,2.0,expset,1.0,1t4,0.347751779417,10,8
oie,2.0,2.0,expset,1.0,1t2,0.347189497689,10,8
oie,2.0,2.0,expset,1.0,1t3,0.345772349313,10,8
oie,0.0,2.0,expset,1.0,1t3,0.34496230409699996,10,8
oie,2.0,2.0,expset,1.0,1t4,0.341189463396,10,8
oie,0.0,2.0,expset,1.0,1t2,0.32896534577,10,8
oie,0.0,3.0,expset,1.0,1t3,0.280018591037,10,8
oie,0.0,1.0,expset,1.0,2t3,0.276619245977,10,8
oie,0.0,3.0,expset,1.0,1t4,0.27606256041,10,8
oie,0.0,1.0,expset,1.0,2t4,0.275884051826,10,8
oie,2.0,3.0,expset,1.0,1t4,0.269084442432,10,8
oie,0.0,3.0,expset,1.0,1t2,0.267136631657,10,8
oie,2.0,3.0,expset,1.0,1t2,0.262672700777,10,8
oie,2.0,3.0,expset,1.0,1t3,0.26082996931499997,10,8
oie,0.0,4.0,expset,1.0,1t3,0.24856808372900002,10,8
oie,0.0,4.0,expset,1.0,1t2,0.243627386014,10,8
oie,0.0,4.0,expset,1.0,1t4,0.24005437303000002,10,8
oie,0.0,5.0,expset,1.0,1t4,0.23849607111200002,10,8
oie,2.0,4.0,expset,1.0,1t3,0.23628377768199998,10,8
oie,0.0,5.0,expset,1.0,1t3,0.23326410680799997,10,8
oie,0.0,5.0,expset,1.0,1t2,0.23146459102800002,10,8
oie,2.0,4.0,expset,1.0,1t2,0.231393711636,10,8
oie,2.0,5.0,expset,1.0,1t3,0.230508441653,10,8
oie,2.0,4.0,expset,1.0,1t4,0.228234738409,10,8
oie,2.0,5.0,expset,1.0,1t2,0.217220097225,10,8
oie,0.0,2.0,expset,1.0,2t4,0.21553652421500002,10,8
oie,2.0,5.0,expset,1.0,1t4,0.213978432148,10,8
oie,0.0,2.0,expset,1.0,2t3,0.21180971235399998,10,8
oie,0.0,1.0,expset,1.0,3t4,0.197537981079,10,8
oie,5.0,5.0,expset,1.0,1t4,0.188051477684,10,8
oie,5.0,5.0,expset,1.0,1t3,0.185704907999,10,8
oie,5.0,5.0,expset,1.0,1t2,0.183132385244,10,8
oie,5.0,4.0,expset,1.0,1t4,0.174255925677,10,8
oie,5.0,4.0,expset,1.0,1t3,0.169973782537,10,8
oie,10.0,2.0,expset,1.0,1t4,0.16140170431,10,8
oie,10.0,2.0,expset,1.0,1t2,0.159983686964,10,8
oie,10.0,2.0,expset,1.0,1t3,0.157052531516,10,8
oie,5.0,4.0,expset,1.0,1t2,0.155032482193,10,8
oie,10.0,1.0,expset,1.0,1t4,0.149526202968,10,8
oie,10.0,1.0,expset,1.0,1t3,0.14909233802000002,10,8
oie,10.0,1.0,expset,1.0,1t2,0.148871403857,10,8
oie,8.0,1.0,expset,1.0,1t2,0.14870684048399999,10,8
oie,8.0,1.0,expset,1.0,1t4,0.148571976755,10,8
oie,8.0,1.0,expset,1.0,1t3,0.148367585615,10,8
oie,8.0,2.0,expset,1.0,1t2,0.142557812289,10,8
oie,8.0,2.0,expset,1.0,1t4,0.142055770757,10,8
oie,0.0,4.0,gausset,1.0,2t4,0.141925261158,10,8
oie,8.0,2.0,expset,1.0,1t3,0.141748670495,10,8
oie,5.0,3.0,expset,1.0,1t4,0.140834011691,10,8
oie,5.0,3.0,expset,1.0,1t3,0.133517880765,10,8
oie,5.0,1.0,expset,1.0,1t2,0.12997959965,10,8
oie,5.0,1.0,expset,1.0,1t3,0.128683961983,10,8
oie,5.0,1.0,expset,1.0,1t4,0.12822360497000002,10,8
oie,5.0,3.0,expset,1.0,1t2,0.12749250690199998,10,8
oie,2.0,3.0,gausset,1.0,2t4,0.119025319921,10,8
oie,0.0,2.0,gausset,1.0,1t4,0.11596479587200001,10,8
oie,0.0,3.0,gausset,1.0,1t4,0.11560399201600001,10,8
oie,10.0,3.0,expset,1.0,1t2,0.113222492927,10,8
oie,10.0,3.0,expset,1.0,1t4,0.11227283079299999,10,8
oie,0.0,5.0,gausset,1.0,1t2,0.106584778434,10,8
oie,10.0,3.0,expset,1.0,1t3,0.10523731138,10,8
oie,0.0,5.0,gausset,1.0,2t4,0.101935634131,10,8
oie,0.0,4.0,gausset,1.0,1t3,0.0991968904235,10,8
oie,2.0,5.0,gausset,1.0,2t3,0.09739872286910001,10,8
