agent,bias,bw,density,hitmiss,ngrams,reward,sample,wsize
oie,2.0,1.0,expset,1.0,1t2,3.3585588326200004,210,8
oie,2.0,1.0,expset,1.0,1t3,3.35659097397,210,8
oie,2.0,1.0,expset,1.0,1t4,3.35652097316,210,8
oie,2.0,2.0,expset,1.0,1t3,2.20190290679,210,8
oie,2.0,2.0,expset,1.0,1t4,2.20190290023,210,8
oie,2.0,2.0,expset,1.0,1t2,2.2018393718500002,210,8
oie,2.0,3.0,expset,1.0,1t4,1.79311999974,210,8
oie,2.0,3.0,expset,1.0,1t3,1.79311999945,210,8
oie,2.0,3.0,expset,1.0,1t2,1.79308462822,210,8
oie,0.0,2.0,expset,1.0,1t3,1.65724463063,210,8
oie,0.0,2.0,expset,1.0,1t4,1.6572446067200002,210,8
oie,0.0,2.0,expset,1.0,1t2,1.65721168079,210,8
oie,2.0,4.0,expset,1.0,1t2,1.6452040008200002,210,8
oie,2.0,4.0,expset,1.0,1t4,1.6452020509,210,8
oie,2.0,4.0,expset,1.0,1t3,1.6452020508899998,210,8
oie,2.0,5.0,expset,1.0,1t2,1.5872954281600002,210,8
oie,2.0,5.0,expset,1.0,1t3,1.5872772227899998,210,8
oie,2.0,5.0,expset,1.0,1t4,1.5872772227899998,210,8
oie,0.0,3.0,expset,1.0,1t4,1.4965804700100003,210,8
oie,0.0,3.0,expset,1.0,1t3,1.49658046979,210,8
oie,0.0,3.0,expset,1.0,1t2,1.49655453558,210,8
oie,0.0,4.0,expset,1.0,1t2,1.4332370455899999,210,8
oie,0.0,4.0,expset,1.0,1t4,1.43323524721,210,8
oie,0.0,4.0,expset,1.0,1t3,1.43323524721,210,8
oie,0.0,5.0,expset,1.0,1t2,1.4194650935600002,210,8
oie,0.0,5.0,expset,1.0,1t4,1.41944989076,210,8
oie,0.0,5.0,expset,1.0,1t3,1.41944989076,210,8
oie,0.0,1.0,expset,1.0,1t2,1.15549692174,210,8
oie,0.0,1.0,expset,1.0,1t3,1.15547157031,210,8
oie,0.0,1.0,expset,1.0,1t4,1.15536694769,210,8
oie,0.0,4.0,gausset,1.0,1t3,1.07371818626,210,8
oie,0.0,3.0,gausset,1.0,1t4,0.978714105984,210,8
oie,2.0,2.0,gausset,1.0,1t4,0.874393297031,210,8
oie,5.0,5.0,expset,1.0,1t3,0.842579637617,210,8
oie,5.0,5.0,expset,1.0,1t4,0.842579637617,210,8
oie,5.0,5.0,expset,1.0,1t2,0.842579031409,210,8
oie,5.0,4.0,expset,1.0,1t3,0.5017133169100001,210,8
oie,5.0,4.0,expset,1.0,1t4,0.5017133169100001,210,8
oie,5.0,4.0,expset,1.0,1t2,0.501712720452,210,8
oie,0.0,5.0,gausset,1.0,2t4,0.480367685663,210,8
oie,2.0,3.0,gausset,1.0,1t3,0.476116133282,210,8
oie,0.0,5.0,gausset,1.0,1t4,0.461988969758,210,8
oie,0.0,4.0,gausset,1.0,1t4,0.45192106253700004,210,8
oie,0.0,2.0,gausset,1.0,1t4,0.449325986391,210,8
oie,0.0,5.0,gausset,1.0,1t3,0.383435969858,210,8
oie,0.0,3.0,gausset,1.0,1t3,0.261011714377,210,8
oie,0.0,4.0,gausset,1.0,2t4,0.200707378906,210,8
oie,2.0,5.0,gausset,1.0,2t4,0.169913641644,210,8
oie,5.0,3.0,expset,1.0,1t4,0.14043008231100002,210,8
oie,5.0,3.0,expset,1.0,1t3,0.140430082182,210,8
oie,5.0,3.0,expset,1.0,1t2,0.140413585013,210,8
oie,0.0,5.0,gausset,1.0,1t2,0.13152192014,210,8
oie,2.0,3.0,gausset,1.0,2t4,0.12812372085100002,210,8
oie,2.0,3.0,gausset,1.0,1t4,0.125904942303,210,8
oie,2.0,4.0,gausset,1.0,2t4,0.11088005846599999,210,8
oie,2.0,5.0,gausset,1.0,1t2,0.0955554853848,210,8
oie,8.0,5.0,expset,1.0,1t4,0.07497173206239999,210,8
oie,8.0,5.0,expset,1.0,1t3,0.07497173206239999,210,8
oie,8.0,5.0,expset,1.0,1t2,0.0749701447334,210,8
oie,2.0,5.0,gausset,1.0,2t3,0.0661191313253,210,8
oie,8.0,4.0,expset,1.0,1t4,0.0453183082049,210,8
oie,8.0,4.0,expset,1.0,1t3,0.045318308204800005,210,8
oie,8.0,4.0,expset,1.0,1t2,0.045318073738,210,8
oie,2.0,5.0,gausset,1.0,1t4,0.044290687658900006,210,8
oie,2.0,4.0,gausset,1.0,1t2,0.0418289004347,210,8
oie,10.0,5.0,expset,1.0,1t3,0.0367718035447,210,8
oie,10.0,5.0,expset,1.0,1t4,0.0367718035447,210,8
oie,5.0,2.0,expset,1.0,1t4,0.0344594978191,210,8
oie,5.0,2.0,expset,1.0,1t3,0.0344594970525,210,8
oie,5.0,2.0,expset,1.0,1t2,0.0344477143279,210,8
oie,2.0,4.0,gausset,1.0,1t3,0.025814943360900004,210,8
oie,2.0,4.0,gausset,1.0,1t4,0.0232167616616,210,8
oie,2.0,2.0,gausset,1.0,1t3,0.0232061068382,210,8
oie,10.0,4.0,expset,1.0,1t4,0.0189193463552,210,8
oie,10.0,4.0,expset,1.0,1t3,0.018919346355099998,210,8
oie,10.0,4.0,expset,1.0,1t2,0.0189192639146,210,8
oie,8.0,3.0,expset,1.0,1t4,0.015070267831200001,210,8
oie,8.0,3.0,expset,1.0,1t3,0.0150702678258,210,8
oie,8.0,3.0,expset,1.0,1t2,0.0150692217654,210,8
oie,5.0,2.0,gausset,1.0,1t3,0.014605810414200001,210,8
oie,0.0,5.0,gausset,1.0,2t3,0.012607677544499998,210,8
oie,2.0,5.0,gausset,1.0,1t3,0.0125709199517,210,8
oie,5.0,2.0,gausset,1.0,2t4,0.00677283797929,210,8
oie,10.0,3.0,expset,1.0,1t4,0.0066093464713,210,8
oie,10.0,3.0,expset,1.0,1t3,0.006609346468979999,210,8
oie,10.0,3.0,expset,1.0,1t2,0.00660892182237,210,8
oie,0.0,2.0,gausset,1.0,1t3,0.00314688343757,210,8
oie,2.0,4.0,gausset,1.0,2t3,0.0029640969565500005,210,8
oie,8.0,1.0,gausset,1.0,1t4,0.00283653195415,210,8
oie,5.0,3.0,gausset,1.0,2t3,0.0015672318526199999,210,8
oie,8.0,2.0,expset,1.0,1t4,0.00126796121581,210,8
