agent,bias,bw,density,hitmiss,ngrams,reward,sample,wsize
oie,0.0,5.0,expset,1.0,1t3,0.972105046095,260,8
oie,0.0,5.0,expset,1.0,1t4,0.972105046095,260,8
oie,0.0,5.0,expset,1.0,1t2,0.9721050429610001,260,8
oie,0.0,4.0,expset,1.0,1t4,0.944206054172,260,8
oie,0.0,4.0,expset,1.0,1t3,0.944206054171,260,8
oie,0.0,4.0,expset,1.0,1t2,0.944205988911,260,8
oie,2.0,5.0,expset,1.0,1t3,0.901657705997,260,8
oie,2.0,5.0,expset,1.0,1t4,0.901657705997,260,8
oie,2.0,5.0,expset,1.0,1t2,0.901657702241,260,8
oie,0.0,3.0,expset,1.0,1t4,0.8644855657080001,260,8
oie,0.0,3.0,expset,1.0,1t3,0.8644855657070001,260,8
oie,0.0,3.0,expset,1.0,1t2,0.864483668009,260,8
oie,2.0,4.0,expset,1.0,1t3,0.8214840114040001,260,8
oie,2.0,4.0,expset,1.0,1t4,0.8214840114040001,260,8
oie,2.0,4.0,expset,1.0,1t2,0.821483911937,260,8
oie,5.0,3.0,expset,1.0,1t2,0.654288155685,260,8
oie,5.0,3.0,expset,1.0,1t4,0.65428268505,260,8
oie,5.0,3.0,expset,1.0,1t3,0.654282685015,260,8
oie,2.0,3.0,expset,1.0,1t4,0.612279547868,260,8
oie,2.0,3.0,expset,1.0,1t3,0.612279547856,260,8
oie,2.0,3.0,expset,1.0,1t2,0.6122756864710001,260,8
oie,0.0,2.0,expset,1.0,1t3,0.528210928279,260,8
oie,0.0,2.0,expset,1.0,1t4,0.5282109093990001,260,8
oie,0.0,2.0,expset,1.0,1t2,0.528119603764,260,8
oie,5.0,5.0,expset,1.0,1t4,0.23995392227200002,260,8
oie,5.0,5.0,expset,1.0,1t3,0.23995392227200002,260,8
oie,5.0,5.0,expset,1.0,1t2,0.239953917893,260,8
oie,2.0,2.0,expset,1.0,1t4,0.123562154159,260,8
oie,2.0,2.0,expset,1.0,1t3,0.123562149526,260,8
oie,2.0,2.0,expset,1.0,1t2,0.123477339101,260,8
oie,5.0,2.0,expset,1.0,1t4,0.025490473292,260,8
oie,5.0,2.0,expset,1.0,1t3,0.025490468920499998,260,8
oie,5.0,2.0,expset,1.0,1t2,0.025469254822800002,260,8
oie,8.0,5.0,expset,1.0,1t3,0.0122525807245,260,8
oie,8.0,5.0,expset,1.0,1t4,0.0122525807245,260,8
oie,8.0,5.0,expset,1.0,1t2,0.0122525806959,260,8
oie,8.0,4.0,expset,1.0,1t3,0.00410930053798,260,8
oie,8.0,4.0,expset,1.0,1t4,0.00410930053797,260,8
oie,8.0,4.0,expset,1.0,1t2,0.0041092996100999995,260,8
oie,10.0,5.0,expset,1.0,1t4,0.00219768782692,260,8
oie,10.0,5.0,expset,1.0,1t3,0.00219768782692,260,8
oie,0.0,1.0,expset,1.0,1t3,0.00177699941728,260,8
oie,0.0,1.0,expset,1.0,1t4,0.00177693347925,260,8
oie,0.0,1.0,expset,1.0,1t2,0.00172167978371,260,8
oie,10.0,4.0,expset,1.0,1t4,0.00119727799255,260,8
oie,10.0,4.0,expset,1.0,1t3,0.00119727799255,260,8
oie,10.0,4.0,expset,1.0,1t2,0.0011972776819300002,260,8
oie,8.0,3.0,expset,1.0,1t3,0.00104096286838,260,8
oie,8.0,3.0,expset,1.0,1t4,0.00104096286801,260,8
oie,8.0,3.0,expset,1.0,1t2,0.0010409449705,260,8
oie,10.0,3.0,expset,1.0,1t3,0.000348524100619,260,8
oie,10.0,3.0,expset,1.0,1t4,0.000348524100493,260,8
oie,10.0,3.0,expset,1.0,1t2,0.000348517567821,260,8
oie,5.0,4.0,expset,1.0,1t3,4.39923741921e-05,260,8
oie,5.0,4.0,expset,1.0,1t4,4.39923741917e-05,260,8
oie,5.0,4.0,expset,1.0,1t2,4.39922399056e-05,260,8
oie,8.0,2.0,expset,1.0,1t4,2.55766704497e-05,260,8
oie,8.0,2.0,expset,1.0,1t3,2.55766650613e-05,260,8
oie,8.0,2.0,expset,1.0,1t2,2.55452676982e-05,260,8
oie,10.0,2.0,expset,1.0,1t4,6.99507310517e-06,260,8
oie,10.0,2.0,expset,1.0,1t3,6.99507153547e-06,260,8
