Sample,Measure,wsize,Agent,bias,hitmiss,bw,density,ngrams,Reward,ABpvalue,BCpvalue,ACpvalue
52,HX_HY_HZ,8,oie,6.7,0.6,1.0,expset,2t3,2.3368358788208624e-58,1.577071259514528e-77,2.3368358788208624e-58,1.8880668892253115e-53
52,HX_HY_HZ,8,rdn,7.8,0.9,5.0,expset,2t3,1.3641536504714047e-29,6.623705919883327e-30,1.3641536504714047e-29,1.9026918471502012e-11
52,HX_HY_HZ,8,oie,10.0,0.2,1.0,expset,2t3,3.2143707961090935e-54,3.2790050041430474e-71,3.2143707961090935e-54,1.3751176899779188e-49
52,HX_HY_HZ,8,rdn,0.0,0.3,1.0,expset,3t4,0.9831693414346574,0.9811988997844031,0.9831693414346574,0.9999999627756164
52,HX_HY_HZ,8,oie,6.7,0.6,1.0,gausset,1t4,0.9082153500670023,0.5555886032144756,0.9082153500670023,0.9882085947427233
52,HX_HY_HZ,8,rdn,0.0,0.6,5.0,gausset,1t4,0.9999996665905371,0.9999991621241219,0.9999996665905371,0.9999999268042463
52,HX_HY_HZ,8,oie,4.4,0.3,2.3,gausset,1t4,0.9154606042233752,0.5596831967614082,0.9154606042233752,0.9857667192656682
52,HX_HY_HZ,8,oie,0.0,0.7,2.3,expset,3t4,7.2613177736013545e-62,2.0480494745357934e-74,7.2613177736013545e-62,2.5441200725123482e-56
52,HX_HY_HZ,8,oie,3.3,0.8,2.3,expset,1t2,1.6132294492152568e-06,2.9591743481766054e-10,1.6132294492152568e-06,0.0007996783849363079
52,HX_HY_HZ,8,rdn,1.1,0.7,1.0,expset,3t4,3.9968659170016745e-78,2.635171606836504e-78,3.9968659170016745e-78,1.2383360179540186e-53
52,HX_HY_HZ,8,rdn,10.0,0.4,3.7,gausset,3t4,0.998949690799596,0.9922728573174759,0.998949690799596,0.9996499643711985
52,HX_HY_HZ,8,oie,2.2,0.6,5.0,expset,1t4,1.4947430528033994e-05,8.142068345629272e-09,1.4947430528033994e-05,0.0022464451398750726
52,HX_HY_HZ,8,oie,10.0,0.4,3.7,expset,2t4,2.500954569716121e-39,4.7807997995473054e-55,2.500954569716121e-39,4.2113004604350703e-35
52,HX_HY_HZ,8,oie,8.9,0.1,2.3,expset,1t3,3.7544928364245944e-07,1.205547771239996e-10,3.7544928364245944e-07,0.00029466910551180313
52,HX_HY_HZ,8,rdn,3.3,0.4,2.3,gausset,2t4,0.9999222290626036,0.9998679114521348,0.9999222290626036,0.9999922111068629
52,HX_HY_HZ,8,oie,4.4,0.9,3.7,expset,2t4,6.161253895759552e-40,5.639833684584188e-57,6.161253895759552e-40,2.953453817806002e-35
52,HX_HY_HZ,8,oie,7.8,0.9,5.0,gausset,2t4,0.9244621184345985,0.5915294264557377,0.9244621184345985,0.9872041412568132
52,HX_HY_HZ,8,oie,8.9,0.8,3.7,expset,2t3,1.848576215976189e-43,5.7626593696499166e-61,1.848576215976189e-43,1.2806841332725754e-38
52,HX_HY_HZ,8,rdn,2.2,1.0,3.7,expset,1t4,0.0027611401969982676,0.0026453702523092336,0.0027611401969982676,0.1782846156407602
52,HX_HY_HZ,8,oie,7.8,0.2,5.0,gausset,2t3,0.890848121380607,0.5787001143159157,0.890848121380607,0.9793162755605133
