agent,bias,bw,density,hitmiss,ngrams,reward,sample,wsize
rdn,2.0,1.0,expset,1.0,1t2,0.867902272343,210,8
rdn,2.0,1.0,expset,1.0,1t3,0.865389959242,210,8
rdn,2.0,1.0,expset,1.0,1t4,0.8653569522750001,210,8
rdn,0.0,1.0,expset,1.0,1t2,0.676397156472,210,8
rdn,0.0,1.0,expset,1.0,1t3,0.673966944048,210,8
rdn,0.0,1.0,expset,1.0,1t4,0.673935256655,210,8
rdn,5.0,4.0,expset,1.0,1t2,0.606519330602,210,8
rdn,5.0,4.0,expset,1.0,1t4,0.606518967215,210,8
rdn,5.0,4.0,expset,1.0,1t3,0.6065189672060001,210,8
rdn,2.0,2.0,expset,1.0,1t2,0.355429801209,210,8
rdn,2.0,2.0,expset,1.0,1t4,0.355394445198,210,8
rdn,2.0,2.0,expset,1.0,1t3,0.35539443026699996,210,8
rdn,0.0,2.0,expset,1.0,1t2,0.292388750115,210,8
rdn,0.0,2.0,expset,1.0,1t4,0.292362802648,210,8
rdn,0.0,2.0,expset,1.0,1t3,0.292362798424,210,8
rdn,5.0,5.0,expset,1.0,1t3,0.290550708145,210,8
rdn,5.0,5.0,expset,1.0,1t4,0.290550708145,210,8
rdn,5.0,5.0,expset,1.0,1t2,0.29055069475,210,8
rdn,2.0,3.0,expset,1.0,1t2,0.247744482984,210,8
rdn,2.0,3.0,expset,1.0,1t4,0.247744152786,210,8
rdn,2.0,3.0,expset,1.0,1t3,0.24774415259500002,210,8
rdn,0.0,3.0,expset,1.0,1t2,0.22249045796999997,210,8
rdn,0.0,3.0,expset,1.0,1t4,0.22249017706799998,210,8
rdn,0.0,3.0,expset,1.0,1t3,0.22249017695999998,210,8
rdn,2.0,4.0,expset,1.0,1t4,0.213911684648,210,8
rdn,2.0,4.0,expset,1.0,1t3,0.21391168464699997,210,8
rdn,2.0,4.0,expset,1.0,1t2,0.21391167041200002,210,8
rdn,0.0,4.0,expset,1.0,1t4,0.20078272108399997,210,8
rdn,0.0,4.0,expset,1.0,1t3,0.200782721083,210,8
rdn,0.0,4.0,expset,1.0,1t2,0.200782712143,210,8
rdn,2.0,5.0,expset,1.0,1t4,0.20033183188200002,210,8
rdn,2.0,5.0,expset,1.0,1t3,0.20033183188200002,210,8
rdn,2.0,5.0,expset,1.0,1t2,0.2003318292,210,8
rdn,0.0,5.0,expset,1.0,1t4,0.192229727469,210,8
rdn,0.0,5.0,expset,1.0,1t3,0.192229727469,210,8
rdn,0.0,5.0,expset,1.0,1t2,0.192229725469,210,8
rdn,5.0,1.0,expset,1.0,1t2,0.19027054432999999,210,8
rdn,8.0,1.0,expset,1.0,1t3,0.189495676591,210,8
rdn,8.0,1.0,expset,1.0,1t4,0.189495476408,210,8
rdn,8.0,1.0,expset,1.0,1t2,0.18946807542999997,210,8
rdn,5.0,1.0,expset,1.0,1t3,0.189343683237,210,8
rdn,5.0,1.0,expset,1.0,1t4,0.189330905914,210,8
rdn,10.0,1.0,expset,1.0,1t4,0.180368277397,210,8
rdn,10.0,1.0,expset,1.0,1t3,0.180365448531,210,8
rdn,10.0,1.0,expset,1.0,1t2,0.18011763047899998,210,8
rdn,10.0,2.0,expset,1.0,1t2,0.145206084341,210,8
rdn,10.0,2.0,expset,1.0,1t3,0.145200460732,210,8
rdn,10.0,2.0,expset,1.0,1t4,0.145200457393,210,8
rdn,8.0,2.0,expset,1.0,1t2,0.139908530248,210,8
rdn,8.0,2.0,expset,1.0,1t3,0.13990296123600002,210,8
rdn,8.0,2.0,expset,1.0,1t4,0.139902956716,210,8
rdn,10.0,3.0,expset,1.0,1t2,0.12869968748299998,210,8
rdn,10.0,3.0,expset,1.0,1t3,0.12869961197000002,210,8
rdn,10.0,3.0,expset,1.0,1t4,0.128699611949,210,8
rdn,10.0,4.0,expset,1.0,1t2,0.12322926696799999,210,8
rdn,10.0,4.0,expset,1.0,1t3,0.12322926556399999,210,8
rdn,10.0,4.0,expset,1.0,1t4,0.12322926556399999,210,8
rdn,8.0,3.0,expset,1.0,1t2,0.12320365810100001,210,8
rdn,8.0,3.0,expset,1.0,1t3,0.123203589052,210,8
rdn,8.0,3.0,expset,1.0,1t4,0.123203589013,210,8
rdn,10.0,5.0,expset,1.0,1t4,0.120387568302,210,8
rdn,10.0,5.0,expset,1.0,1t3,0.120387568302,210,8
rdn,8.0,4.0,expset,1.0,1t2,0.11658208666400001,210,8
rdn,8.0,4.0,expset,1.0,1t3,0.116582083278,210,8
rdn,8.0,4.0,expset,1.0,1t4,0.116582083278,210,8
rdn,8.0,5.0,expset,1.0,1t2,0.110371844409,210,8
rdn,8.0,5.0,expset,1.0,1t4,0.11037184351500001,210,8
rdn,8.0,5.0,expset,1.0,1t3,0.11037184351500001,210,8
rdn,5.0,2.0,expset,1.0,1t3,0.0839150896317,210,8
rdn,5.0,2.0,expset,1.0,1t4,0.08391507767999999,210,8
rdn,5.0,2.0,expset,1.0,1t2,0.08391269301750001,210,8
rdn,5.0,3.0,expset,1.0,1t3,0.028359007086,210,8
rdn,5.0,3.0,expset,1.0,1t4,0.0283590068843,210,8
rdn,5.0,3.0,expset,1.0,1t2,0.028358716387299997,210,8
rdn,2.0,1.0,expset,1.0,2t4,0.0013837219419100002,210,8
rdn,2.0,1.0,expset,1.0,2t3,0.00136372966099,210,8
rdn,0.0,2.0,expset,1.0,3t4,0.00107826435364,210,8
rdn,2.0,2.0,expset,1.0,2t4,9.374733470110001e-07,210,8
rdn,2.0,2.0,expset,1.0,2t3,9.37401990843e-07,210,8
rdn,2.0,3.0,expset,1.0,2t4,5.9127792376e-08,210,8
rdn,2.0,3.0,expset,1.0,2t3,5.9127765166100004e-08,210,8
rdn,2.0,4.0,expset,1.0,2t4,1.13005570466e-08,210,8
rdn,2.0,4.0,expset,1.0,2t3,1.1300557001799999e-08,210,8
rdn,2.0,5.0,expset,1.0,2t4,3.5783180956699998e-09,210,8
rdn,2.0,5.0,expset,1.0,2t3,3.5783180953599998e-09,210,8
rdn,0.0,2.0,expset,1.0,2t4,4.6171562807399995e-11,210,8
rdn,0.0,2.0,expset,1.0,2t3,4.6138947563199996e-11,210,8
rdn,5.0,5.0,expset,1.0,2t4,4.64978076053e-12,210,8
rdn,5.0,5.0,expset,1.0,2t3,4.64978075992e-12,210,8
rdn,5.0,4.0,expset,1.0,2t4,3.49296093204e-12,210,8
rdn,5.0,4.0,expset,1.0,2t3,3.4929608973199996e-12,210,8
rdn,5.0,3.0,expset,1.0,2t4,1.11570364565e-12,210,8
rdn,5.0,3.0,expset,1.0,2t3,1.11570217137e-12,210,8
rdn,8.0,5.0,expset,1.0,2t4,8.97927321406e-13,210,8
rdn,8.0,5.0,expset,1.0,2t3,8.97927321277e-13,210,8
rdn,8.0,4.0,expset,1.0,2t4,5.44658568827e-13,210,8
rdn,8.0,4.0,expset,1.0,2t3,5.44658562435e-13,210,8
rdn,10.0,5.0,expset,1.0,2t4,5.21186576794e-13,210,8
rdn,10.0,5.0,expset,1.0,2t3,5.21186576717e-13,210,8
rdn,10.0,4.0,expset,1.0,2t4,2.98144605463e-13,210,8
