,"$H[h(X, X)]$","$H[h(Y, Y)]$","$H[h(Z, Z)]$","$H[h(Y+Z, Y+Z)]$","$H[h(X+Z, X+Z)]$","$H[h(X+Y, X+Y)]$","$I[h(Y, X)]$","$I[h(Z, X)]$","$I[h(Y+Z, X)]$","$I[h(Z, Y)]$","$I[h(X+Z, Y)]$","$I[h(X+Y, Z)]$"
0,-1162.2358934301278,-287.0925972381032,-68.20887077335595,0.036641770722673654,0.1075218290584774,0.43110140137374037,-93.72011297509815,73.64355796351178,0.08372663811455679,261.39274733741337,0.10191716714890205,0.791664310065031
1,-994.1360008627165,-587.9115224939459,-445.9270239181814,0.38314531547742314,0.67244636247303,0.8022047303728512,-153.6735906360178,-76.85296035170785,0.27547266529335857,34.33228720236585,1.016095124524162,1.1630490640213496
2,-650.8659765995399,-481.1455205278736,-120.65911763609752,0.18239493354406958,0.46162059619759854,0.5975865358302205,219.27875488933657,119.18580741673084,0.06764461384866914,147.12715951808218,0.8270781580961516,0.7938441853985885
3,-911.4372301020885,-266.03958290414636,-153.9797661323507,0.03586514026260203,0.38757701800321265,0.42535822406659307,112.54373326399816,77.97491955016218,0.13400206974365303,153.04953748290038,0.5690871977031927,0.7165079998273036
4,-588.5490161514439,-520.2337182980266,-165.89073047325638,0.2897113823259924,0.4298515898334034,0.7167904945182145,-241.75522988155873,-10.62122864451721,0.14820406672037678,131.27316293561782,0.3171785499984052,0.6220548729830361
5,-581.9313001574238,-667.2255470809138,-229.32670713520227,0.2406444289667641,0.3225709450428456,1.3739712269132265,-135.62728933100215,37.43281173440772,0.12377376486776494,142.18256789922162,0.592614814735014,1.1977824700053497
6,-639.7166549085948,-298.0107639709966,-314.00729155181074,0.2918099884405717,1.4054315932000871,0.5223055442263769,119.90796780257496,-158.63280238384604,0.14535848898495557,59.85557468058077,2.340979836446785,0.5205930038832345
7,-815.1597885885502,-557.7213907331184,-240.51723151607692,0.28650052525372877,0.753457410695813,0.8760396628157651,11.81823082890678,310.58646448614684,0.33043941711916885,97.86068262717436,0.395771553593345,1.401438429943799
8,-1000.4620784797352,-470.32981731288805,-116.85121136293174,0.08946480386230078,0.3013934695996149,1.0825847506602877,-75.01900208295552,85.64420653735685,0.02038464134837,289.5209314991244,0.38096626013287843,2.0203458643974304
9,-1048.4628955026537,-591.1364993617426,-467.3085625461253,0.478640121434148,1.8616269097797897,1.7184983918637413,-201.9180512308597,60.151974433129475,0.47596207323999046,-181.88020049860017,2.81818935862229,2.303758180281046
10,-881.3449800994491,-491.7407880932492,-121.38676494306725,0.11650957012440222,0.6070117258111425,1.155641016873709,-22.416293270108724,55.21385550116994,0.021523853846488732,146.71434338435694,0.9943697678410467,2.267027356683541
11,-732.4104280774988,-522.7826123326433,-204.98270773134652,0.10232663053822495,0.5077581341149598,0.9144699382801957,92.58099173985876,-49.70983588972327,0.08337729549238865,7.489043829378583,0.6586811704038424,0.9643230738303118
12,-700.3988233812138,-376.34321411855626,-121.70485454389429,0.14532233662721095,0.5337695007131376,0.30563732880784106,234.13731016094425,67.17588112435851,0.15532821031709879,107.46753787926858,0.6548740607572708,0.46770802026591624
13,-913.8118681157307,-395.794992399982,-215.82450049559273,0.09763053728828879,0.3121167168791423,1.101448736626941,-134.66607249594995,270.4722058747743,0.124217036944962,81.02418699715753,0.24531746530027193,1.4823482706695301
14,-787.0576841260213,-488.348827354776,-300.6033784521294,0.12447272338664928,0.7466018400885895,1.0611600522550542,135.98358422694878,11.23382113838763,0.0980594485192096,88.98445315926355,0.6162295543208498,2.0261146563652197
15,-884.7260444852907,-314.8636964065273,-221.7490999596389,0.29467781620032013,0.15445089435663975,0.6687401008747357,65.74692770501764,167.27902009645572,0.35963632458639605,69.28579454045538,0.1559175571835893,0.7940696411689322
16,-549.0353638424004,-446.4958490117782,-454.70035637434563,0.586906360218772,0.31159227559499925,0.7689929022646745,-20.695816817316725,-172.52282474007436,0.5678742989599439,-144.82095606416402,0.15139026559007737,0.8176074858869967
17,-638.6368976673948,-682.6962372168604,-323.5359863775984,0.5632049790064939,0.5484961991502458,0.9086718719736733,-123.06640231797121,-6.839617650288435,0.7550504585530173,-75.94231635592035,0.5729447638174653,1.4908382639577131
18,-1002.269553546971,-879.9079417313509,-283.1721334188556,0.6482638322477244,0.3692897025087477,1.3776556939991422,-424.1219168527507,-119.98221990154823,0.2843905622812368,-29.784302944492246,0.3366189583176348,2.0526271179294677
19,-509.4927341304387,-461.09345276321915,-177.63121128033345,0.2218089354107208,0.06738521643550748,1.0539334421857458,84.7720775916865,179.1228327723626,0.25370835819899723,30.634729151932852,0.10513458197003683,2.935694902804035
20,-997.8046894202872,-406.1112293415493,-225.63090033224623,0.26217261906215217,0.4044407058296825,1.1730003177190538,45.911338416703806,27.069585814724675,0.14692198589720634,117.65377535505152,0.6528482040089032,1.7414535084746399
21,-810.312188362562,-337.172243168434,-459.3895653835818,0.036963607284144516,0.6974735919651726,1.0675882367352618,-1.234123611087103,-240.60028025177274,0.01986259953564406,-185.76451839422415,0.7337471598709406,2.083035367570408
22,-676.4993829049765,-509.29673996916966,-212.52452048268628,1.0599665002624021,0.4836671870604384,1.1360032893818433,-157.7979668760626,-6.965008250175098,3.1471270498646327,95.9921953922005,0.4247259669726049,1.0335208960061026
23,-496.8839350159349,-354.3125288531318,-51.85674635051409,0.20980968585504062,0.06566528635718735,0.19566787169165517,366.68487084469615,157.7486811037427,0.8183470151568549,58.32003063157481,0.022894299423432348,0.30778369531991
24,-755.5160170994164,-442.7520996536471,-118.42622135867322,0.13846489078419624,0.24688790869646363,0.5543044794322585,231.93901766907894,46.5231733436757,0.3480162870126429,-2.34617243009299,0.37084487197050914,0.8819242445783789
25,-800.1249480254367,-675.6294776840664,-160.5997916650401,0.15956652343164143,0.5055975306778514,0.8403269979536633,-228.65396178199856,262.53462499953434,0.18429396211299606,206.93877420556873,0.5595676597230899,1.3060752572283063
26,-741.5095288484556,-421.88511466021004,-308.19641579259275,0.10114762151596282,0.8453674482351518,0.4316311108261745,-10.9994527397197,-75.15214251984098,0.1223771208818893,82.00879886705317,1.2394249123431382,0.32081963885374976
