,"$H[h(X, X)]$","$H[h(Y, Y)]$","$H[h(Z, Z)]$","$H[h(Y+Z, Y+Z)]$","$H[h(X+Z, X+Z)]$","$H[h(X+Y, X+Y)]$","$I[h(Y, X)]$","$I[h(Z, X)]$","$I[h(Y+Z, X)]$","$I[h(Z, Y)]$","$I[h(X+Z, Y)]$","$I[h(X+Y, Z)]$"
0,-156.65725349018763,-219.91700990311574,0.11597595283054073,8.029351676173544e-08,8.027467199310957e-08,0.06294361969204479,901.9791725112647,0.011972857964414333,2.826662605850642e-07,0.9446625928384245,3.8390460763330697e-07,0.7910874678839901
1,-184.64568712259165,-230.60518264045038,0.06736260867196249,0.001602467340843312,1.1109595203566535e-11,1.636410717824257e-07,824.9609295569729,0.4684129388142767,0.006177069567482431,-0.009330689796628239,1.2167348944844997e-11,2.9809736012235826e-07
2,-142.56001890824425,-133.12985800974877,0.19843396058481252,1.6252825726862468e-07,2.4014853779505385e-07,0.0018451195757438533,1112.2232895216248,0.6000893260462793,3.8669509199465927e-07,0.8483076508985533,9.084879488129259e-07,0.006448797703241236
3,-59.26599646292221,-220.58575820403243,0.07505462330232726,2.049188134423188e-09,6.782235550171885e-10,2.4186231627368064e-07,1186.2983621364124,0.6257962599299357,3.7187983925703087e-09,0.08641688467716005,1.635077971480331e-09,7.093268170543797e-07
4,-83.79240328193525,-85.64568275592454,0.1485503680490044,5.650443859185357e-12,7.265616102873481e-10,3.9419891635799896e-07,586.9009876148036,0.5019212445950948,1.0221697023203145e-11,0.35619552578842323,6.403992880395512e-10,8.262640537240052e-07
5,-171.265818757278,-90.52156833876066,0.1289753046088612,1.6052248577537653e-07,1.371309645391494e-09,9.093952821680387e-06,585.0006396601898,0.6537312726264908,4.2356539174799477e-07,0.6013820496609367,2.884953853943705e-09,3.648907268079076e-05
6,-22.06664215261215,-298.6214560362215,1.16094846912474,9.031171579290503e-06,9.048931164743499e-06,8.267804400547065e-08,1111.4557144963567,5.656181468069721,4.526306402149489e-05,5.107264231153908,1.8033511166155182e-05,3.306292496525706e-07
7,-158.83238926379227,-287.2561177987874,0.01153101665844765,6.999350921836983e-10,1.5359603070963674e-07,0.9177672449385345,1142.2122910764144,0.028317539956970426,1.1193679225374957e-09,0.02350228292003853,1.996227362393352e-07,10.74964040349479
8,-95.04728604305117,-159.8226983373844,1.318465431504001,0.5500089365847476,0.5685722252050847,0.2568242148244081,585.0220380569893,4.890351968076906,3.775700161339923,3.6793954789664363,1.6885717758887424,0.8459871273928342
9,-72.24966060956633,-194.494701674271,0.00358799203718376,2.2002244660231093e-11,2.0338249926370448e-09,0.06322400833944469,999.7462005069441,0.005033803603690415,4.504141311864865e-11,0.00936244361235722,4.488805741327306e-09,0.7324139105114049
