,Reward,ABpvalue,BCpvalue,CApvalue,pReward,kernel,gamma,bias,sample
21,1.7066581016013624,1.6875402073634778,0.0014883706084558156,0.6792452535712001,5.141146685815332e-74,gausset,0.002,1.0,50.0
22,1.7217507683357236,27250434.843501464,800217.9086344093,12050477.248675495,0.0,expset,0.001,1.0,50.0
23,1.612437380325186,2.518792869748507,1.3676124202647147e-05,1.9045135592658262,4.0758253028534794e-110,gausset,0.001,1.0,50.0
24,2.519115447779502,0.1992531851610604,0.5075707918286447,4.917891329100199e-12,9.046500121418177e-23,expset,1.0,1.0,100.0
25,1.9607752408707992,1.2657608230438693,0.4542932570387656,0.5957466872279498,1.068331205836217e-55,gausset,1.0,1.0,100.0
26,,0.14407428610248302,0.164280136204091,0.0008320456598120287,7.335071237486857e-08,expset,0.1,1.0,100.0
27,1.9602953983351559,1.2693964772458668,0.4939687842096631,0.5597942927879487,7.426966388390797e-56,gausset,0.1,1.0,100.0
28,-37.30771338830436,84.40706646671772,443.8656341832353,0.0,0.0,expset,0.02,1.0,100.0
29,1.9381108718624347,0.9318181934192638,0.45219654747879867,0.29272039542584893,3.401339997293512e-41,gausset,0.02,1.0,100.0
30,1.6961184518606438,40049.33479251816,2.6533599781911744e-07,18705.70229398007,0.0,expset,0.01,1.0,100.0
31,1.8889434553177242,0.4127622931097412,0.11617901834916532,0.24202524334233447,1.1856632977424808e-18,gausset,0.01,1.0,100.0
32,1.7582314911915882,1354971.3253903638,4639866.74333291,3994971.8803989743,0.0,expset,0.002,1.0,100.0
33,1.6426528338613087,3.3667455613994877,0.0004658472093566419,0.9513369480226161,6.082723441702655e-147,gausset,0.002,1.0,100.0
34,1.762072962968618,11727332.345783575,36631829.04747942,38017192.92002386,0.0,expset,0.001,1.0,100.0
35,1.535956444422971,5.999893430328389,0.0008912295015210601,4.5218974366924805,2.6787927821259175e-261,gausset,0.001,1.0,100.0
36,2.735901726906933,0.01704408707647095,0.3234874480088876,2.002668720647602e-05,8.935495418477337e-15,expset,1.0,1.0,200.0
37,1.9537040832635353,0.5371913427526314,0.6572039423916759,0.0777689699843005,2.870750396122113e-29,gausset,1.0,1.0,200.0
38,,0.13904222899036844,0.20207934568194075,0.0004240267029259247,1.6741930177777166e-09,expset,0.1,1.0,200.0
39,1.953137157334216,0.552717674516278,0.7171145336514408,0.06509365468226463,7.179786237387811e-32,gausset,0.1,1.0,200.0
40,5.8366867383726335,188.04246432101576,1719.64876776449,0.0,0.0,expset,0.02,1.0,200.0
41,1.9250447001304651,0.3349155831299067,0.6019655762475539,0.040046806939670276,7.193946338790265e-27,gausset,0.02,1.0,200.0
42,1.7215577568942,6479.785469189657,100869.332795778,758.6253677090443,0.0,expset,0.01,1.0,200.0
43,1.8579652535884548,0.0960461917239302,0.10167635569230818,0.08458716535309328,3.839299375820429e-05,gausset,0.01,1.0,200.0
44,1.7810916043632474,8717899.242117517,20919932.089059275,7275756.741672355,0.0,expset,0.002,1.0,200.0
45,1.5790609140389273,6.8907711839130785,0.00046167690673274797,1.5409514082605933,5.465248036169217e-300,gausset,0.002,1.0,200.0
46,1.7827596673427273,73986486.52413027,172302650.277924,69848424.57180518,0.0,expset,0.001,1.0,200.0
47,1.5408062430079053,15.142618591546142,0.014214318560558463,10.903429354088573,0.0,gausset,0.001,1.0,200.0
48,,0.10277129128068156,0.35174060000355434,4.079598232648926e-17,5.297852170376009e-16,expset,1.0,1.0,300.0
49,1.9499335436284908,0.1899761065622794,0.6500693250600244,0.029263153150783726,5.859329579555875e-29,gausset,1.0,1.0,300.0
50,,0.14153783477896992,0.1778883101410967,0.005600760980324799,1.8810868656899614e-08,expset,0.1,1.0,300.0
51,1.9493060452870346,0.19635849635383762,0.7222113340168862,0.023528179146777007,4.312809613093215e-32,gausset,0.1,1.0,300.0
52,1.5593903291988953,348.5559759250594,3737.3923459328025,0.0,0.0,expset,0.02,1.0,300.0
53,1.9164914522523957,0.09136553736935978,0.7230919925938205,0.008750183172168859,3.949242215879284e-32,gausset,0.02,1.0,300.0
54,1.7320094643999808,38078.919502719924,171427.14644612634,10505.164977637107,0.0,expset,0.01,1.0,300.0
55,1.8354933080946232,0.021711439320632374,0.1261283282076919,0.030268351830329714,3.3290192370222914e-06,gausset,0.01,1.0,300.0
56,1.7816548605673534,17019501.745993327,30021768.6259945,19588929.994256098,0.0,expset,0.002,1.0,300.0
57,1.5276604135643321,12.16961724015443,0.049691692335611694,2.166065093510672,0.0,gausset,0.002,1.0,300.0
58,1.7833279876971186,141665468.1739949,246321953.46402887,178849125.9864167,0.0,expset,0.001,1.0,300.0
59,1.598331360862028,13.557568547002331,0.3151837017757221,19.86750882823024,0.0,gausset,0.001,1.0,300.0
60,1.8412676551058653,0.40033089114245274,0.0256399619104568,0.11810183364884594,4.1100802737668824e-18,expset,1.0,5.0,10.0
61,1.9802388603629901,0.4032231139125034,0.1389373454518773,0.3107419407708809,3.07781608645573e-18,gausset,1.0,5.0,10.0
62,,0.16579834194791987,0.12809235193618956,0.009102585871492524,6.30187084703447e-08,expset,0.1,5.0,10.0
63,1.9802338125752394,0.40337022607458367,0.13881890468391972,0.31084228325825763,3.0328690916542337e-18,gausset,0.1,5.0,10.0
64,1.778752573842929,1.4444687476588493e-07,0.009169670616184485,17.296156063415115,0.0,expset,0.02,5.0,10.0
65,1.975134509914225,0.3722238177879207,0.15979090661690803,0.3069902377114465,6.831640274749473e-17,gausset,0.02,5.0,10.0
66,1.7592024179433732,8.536966770881698e-14,0.18774788303098655,297.59332425732185,0.0,expset,0.01,5.0,10.0
67,1.9658968614508963,0.3885044016190917,0.12382373065768515,0.3434464037455223,1.3411217880293654e-17,gausset,0.01,5.0,10.0
68,1.6664074059437173,0.0015546127050016418,47321.918879235935,235903.8169991966,0.0,expset,0.002,5.0,10.0
69,1.8655103823117853,0.48902436264261495,0.05040403943092915,0.5548326997451182,8.015341159947171e-25,gausset,0.002,5.0,10.0
70,1.6236891668401747,0.09669068979208184,503042.6018061814,2164147.414800862,0.0,expset,0.001,5.0,10.0
71,1.791044293376364,0.5333871591519964,0.02069054957634159,0.7953174963675431,2.882703641048686e-35,gausset,0.001,5.0,10.0
72,2.542465348523192,0.19341410370015513,0.506722326362738,1.4851404979939202e-07,9.847567817271048e-23,expset,1.0,5.0,50.0
73,1.9675386813663311,0.9600407382768333,0.28102038963768206,1.0760411019422096,1.8540810389161981e-47,gausset,1.0,5.0,50.0
74,,0.14597176879933527,0.13736134030025837,0.003734457903141114,4.5764279535609735e-07,expset,0.1,5.0,50.0
75,1.9675338535601392,0.9598118897158568,0.28132749363614895,1.0761680485377716,1.830692877800287e-47,gausset,0.1,5.0,50.0
76,,147.88803299224338,0.0,42.84001081306737,0.0,expset,0.02,5.0,50.0
77,1.960754989809388,0.8891690661935359,0.3496068141516139,0.9834389636329377,1.9488951757074027e-43,gausset,0.02,5.0,50.0
78,1.7312694976650769,12402.451256259199,3.9119303818806075e-53,4386.146385625597,0.0,expset,0.01,5.0,50.0
79,1.9410254381668992,0.8473805006369027,0.18849931527188435,0.7454851997207872,1.5802742012702582e-37,gausset,0.01,5.0,50.0
80,1.739119597585095,3353909.528735573,52350.522142032016,1384656.7779691701,0.0,expset,0.002,5.0,50.0
81,1.7412880844402763,1.431417719852723,0.004012847204692506,0.5674312104000495,6.828389674293327e-63,gausset,0.002,5.0,50.0
82,1.7217507819016102,27250433.809094843,800218.0582129264,12050476.752932683,0.0,expset,0.001,5.0,50.0
83,1.636857247208096,2.5914252395426294,3.5394750276539315e-05,1.4574607703001388,2.856484160413976e-113,gausset,0.001,5.0,50.0
84,2.5191154477795017,0.19925318516106041,0.5075707918286448,4.917891329100355e-12,9.046500121418048e-23,expset,1.0,5.0,100.0
85,1.9607751566925629,1.2657695663014294,0.45430008741563105,0.5957361839353371,1.0673975445685239e-55,gausset,1.0,5.0,100.0
86,,0.14407428610248302,0.16428013620409093,0.0008320456598120309,7.335071237486909e-08,expset,0.1,5.0,100.0
87,1.9607687188022034,1.2658721057101898,0.45499526854955175,0.5952627484521438,1.0565084367984836e-55,gausset,0.1,5.0,100.0
88,-37.3077133789463,84.40706646671623,443.8656341831718,0.0,0.0,expset,0.02,5.0,100.0
89,1.9524547078354328,1.157545564542324,0.5790009451743869,0.3723548025347617,5.35099908570019e-51,gausset,0.02,5.0,100.0
90,1.696118451883957,40049.334789497014,2.6533599898999073e-07,18705.70229403905,0.0,expset,0.01,5.0,100.0
91,1.9260869443973971,0.6905054671407419,0.2662591685064347,0.2857192316471698,1.027374044809486e-30,gausset,0.01,5.0,100.0
92,1.7582314983625182,1354971.3400171492,4639866.847718399,3994971.8400246426,0.0,expset,0.002,5.0,100.0
93,1.6778561859972279,2.4871797377793134,0.0010838007052676442,0.6867595921320834,9.619587250653022e-109,gausset,0.002,5.0,100.0
94,1.7620729148012786,11727336.504490841,36631825.137592345,38017196.487787075,0.0,expset,0.001,5.0,100.0
95,1.5500995642476099,6.3339553710171534,0.00030259394108064086,3.046983000535434,8.314064216010875e-276,gausset,0.001,5.0,100.0
96,2.735901726906933,0.017044087076470916,0.32348744800888773,2.0026687206476028e-05,8.935495418477209e-15,expset,1.0,5.0,200.0
97,1.9537039784105352,0.5372320325219946,0.6572168407807161,0.07777198644301475,2.8670499775624164e-29,gausset,1.0,5.0,200.0
98,,0.13904222899036844,0.20207934568194083,0.0004240267029259255,1.6741930177777046e-09,expset,0.1,5.0,200.0
99,1.9536943963473654,0.5370263025388055,0.6584422080383772,0.07739080684829022,2.536402891867635e-29,gausset,0.1,5.0,200.0
100,5.8366867377068585,188.04246432099998,1719.6487677639682,0.0,0.0,expset,0.02,5.0,200.0
101,1.9437249958825742,0.509676528744269,0.8166970629752113,0.034110317556918505,3.3985778009156906e-36,gausset,0.02,5.0,200.0
102,1.721557757266622,6479.785455485808,100869.33277871397,758.6253685297647,0.0,expset,0.01,5.0,200.0
103,1.9083785241729632,0.1767013068105325,0.3121820766517777,0.06307781477736665,2.7676086296569086e-14,gausset,0.01,5.0,200.0
104,1.7810916177693077,8717899.281148901,20919932.747490738,7275756.064644589,0.0,expset,0.002,5.0,200.0
105,1.6110333585466288,4.3635408966657785,0.0006460217396102255,0.9738889020438095,3.1176452904787534e-190,gausset,0.002,5.0,200.0
106,1.7827594970085145,73986591.01375096,172302568.38011196,69848452.37928635,0.0,expset,0.001,5.0,200.0
107,1.4977606147798335,14.864263494512315,0.005100557456615763,6.887286917995847,0.0,gausset,0.001,5.0,200.0
108,,0.10277129128068162,0.35174060000355434,4.0795982326488677e-17,5.297852170376009e-16,expset,1.0,5.0,300.0
109,1.9499333747746541,0.19004257982860703,0.6501017637373881,0.02926508206336471,5.840353483987924e-29,gausset,1.0,5.0,300.0
110,,0.14153783477896992,0.17788831014109677,0.005600760980324782,1.8810868656899547e-08,expset,0.1,5.0,300.0
111,1.9499222839126942,0.18964760801368363,0.6514697903723747,0.029079742298755186,5.093619405986594e-29,gausset,0.1,5.0,300.0
112,1.5593903292252818,348.5559759252795,3737.3923459535836,0.0,0.0,expset,0.02,5.0,300.0
113,1.93861621211309,0.16204019186070218,0.9122821673286516,0.008574313285602103,2.399323894153671e-40,gausset,0.02,5.0,300.0
114,1.7320094644571848,38078.91949493591,171427.1464810309,10505.164997133437,0.0,expset,0.01,5.0,300.0
115,1.896231876445837,0.04354474563869279,0.3783652060658337,0.017046239043454696,3.6966461931832136e-17,gausset,0.01,5.0,300.0
116,1.7816548206748106,17019504.683523826,30021763.189757627,19588926.058813512,0.0,expset,0.002,5.0,300.0
117,1.5535900215076963,7.8349189195919955,0.02450117521302953,1.1676335676077787,0.0,gausset,0.002,5.0,300.0
118,1.7833277615526832,141665426.01228556,246322190.21496838,178849255.48462155,0.0,expset,0.001,5.0,300.0
119,1.5112546918264802,13.937742910535963,0.24522629768568738,12.290026650398804,0.0,gausset,0.001,5.0,300.0
120,1.8412676551058653,0.40033089114245274,0.02563996191045683,0.11810183364884595,4.1100802737668824e-18,expset,1.0,10.0,10.0
121,1.980238860311939,0.4032231149097869,0.1389373454664152,0.31074193937856165,3.0778157795102144e-18,gausset,1.0,10.0,10.0
122,,0.16579834194791998,0.12809235193618942,0.009102585871492553,6.30187084703438e-08,expset,0.1,10.0,10.0
123,1.9802392623122518,0.4032196758540628,0.1389364165334381,0.3107528243009161,3.078874439536738e-18,gausset,0.1,10.0,10.0
124,1.77875257384293,1.4444687476582212e-07,0.009169670616184587,17.296156063415115,0.0,expset,0.02,10.0,10.0
125,1.9779444217088193,0.4269377244333233,0.11574912077537622,0.3170685194765078,2.872964212863264e-19,gausset,0.02,10.0,10.0
126,1.7592024179433992,8.536966770816094e-14,0.18774788303083448,297.5933242573142,0.0,expset,0.01,10.0,10.0
127,1.972307582553019,0.3791929156001331,0.14584520088165506,0.32297234505049327,3.4029919191324804e-17,gausset,0.01,10.0,10.0
128,1.6664074058719955,0.001554612706898203,47321.91887745619,235903.8169954478,0.0,expset,0.002,10.0,10.0
129,1.8906664778030022,0.4913795769955903,0.05783426209118343,0.533816446876031,6.556110688323938e-24,gausset,0.002,10.0,10.0
130,1.6236891680706855,0.09669068926800299,503042.60168350494,2164147.4148028707,0.0,expset,0.001,10.0,10.0
131,1.8150386446903386,0.5485025686219537,0.02870096793297009,0.7105515284097549,1.38400994358363e-31,gausset,0.001,10.0,10.0
132,2.542465348523192,0.19341410370015508,0.506722326362738,1.485140497993915e-07,9.847567817271048e-23,expset,1.0,10.0,50.0
133,1.9675386813430489,0.960040738677668,0.2810203906443537,1.0760411020657747,1.8540810160062299e-47,gausset,1.0,10.0,50.0
134,,0.14597176879933524,0.13736134030025846,0.003734457903141121,4.576427953560982e-07,expset,0.1,10.0,50.0
135,1.9675389637648046,0.9600298830184388,0.2810075769729174,1.076046559045484,1.8530695237676042e-47,gausset,0.1,10.0,50.0
136,,147.88803299224534,0.0,42.8400108130678,0.0,expset,0.02,10.0,50.0
137,1.9653112925379306,0.9284014336864401,0.3337385963867268,1.0573989905095589,1.196038955839582e-46,gausset,0.02,10.0,50.0
138,1.731269497670937,12402.451256172595,3.9119304016981814e-53,4386.146385616406,0.0,expset,0.01,10.0,50.0
139,1.9552146908396355,0.8982980606367011,0.27967933432322095,0.8967416954206702,9.714286685431789e-40,gausset,0.01,10.0,50.0
140,1.7391195994766604,3353909.5146989278,52350.52304954968,1384656.7763475867,0.0,expset,0.002,10.0,50.0
141,1.7823883570724415,1.1232014377091426,0.009682680713838694,0.49335900189288207,1.659515655159743e-49,gausset,0.002,10.0,50.0
142,1.7217507336038693,27250434.10033594,800218.060610733,12050477.937454514,0.0,expset,0.001,10.0,50.0
143,1.6679241779597183,2.4627689136440964,0.00013779731500334076,1.0999223567998617,1.1048544269265728e-107,gausset,0.001,10.0,50.0
144,2.5191154477795017,0.1992531851610604,0.5075707918286448,4.917891329100199e-12,9.046500121418048e-23,expset,1.0,10.0,100.0
145,1.9607751566664344,1.2657695691740285,0.4543000899080823,0.5957361807085554,1.0673972379480471e-55,gausset,1.0,10.0,100.0
146,,0.14407428610248307,0.16428013620409102,0.0008320456598120404,7.335071237486857e-08,expset,0.1,10.0,100.0
147,1.960775445410201,1.2657470953113366,0.45429785095713815,0.5957805926433389,1.0697987894405201e-55,gausset,0.1,10.0,100.0
148,-37.307713385448174,84.40706646671475,443.8656341831625,0.0,0.0,expset,0.02,10.0,100.0
149,1.9580843378856247,1.2423709454815461,0.5514474687272145,0.477642579178335,1.1079378265446669e-54,gausset,0.02,10.0,100.0
150,1.696118451885372,40049.334789071094,2.6533599963821583e-07,18705.702294183855,0.0,expset,0.01,10.0,100.0
151,1.9452254241037852,0.9994388126114301,0.44228326030341825,0.34028147708717893,3.934810922778124e-44,gausset,0.01,10.0,100.0
152,1.7582314959893663,1354971.3489866112,4639866.676310193,3994971.968794583,0.0,expset,0.002,10.0,100.0
153,1.7228046188285866,1.5080448786644278,0.0029806177347775813,0.4950412479615207,3.209542074877594e-66,gausset,0.002,10.0,100.0
154,1.7620729955502574,11727333.80451834,36631824.32715458,38017192.553126276,0.0,expset,0.001,10.0,100.0
155,1.5817994489091411,5.960138190841606,0.00016867404338198922,1.9931274101032974,1.42720787595864e-259,gausset,0.001,10.0,100.0
156,2.7359017269069335,0.017044087076470912,0.32348744800888757,2.002668720647578e-05,8.935495418477337e-15,expset,1.0,10.0,200.0
157,1.953703978376878,0.5372320462314967,0.6572168456161577,0.07777198739581354,2.86704859121745e-29,gausset,1.0,10.0,200.0
158,,0.13904222899036847,0.20207934568194083,0.00042402670292592887,1.6741930177777046e-09,expset,0.1,10.0,200.0
159,1.953704196140799,0.5371304513405557,0.657219145020142,0.07775693789536163,2.866389416710405e-29,gausset,0.1,10.0,200.0
160,5.83668673770113,188.04246432097563,1719.6487677650362,0.0,0.0,expset,0.02,10.0,200.0
161,1.950561957691592,0.5538573717329456,0.7959957688170002,0.04731674881873518,2.6936613722926126e-35,gausset,0.02,10.0,200.0
162,1.7215577568190055,6479.785470257404,100869.33278892095,758.6253672061898,0.0,expset,0.01,10.0,200.0
163,1.9341790186810246,0.33376046861559433,0.5948851611221327,0.0453683612403557,1.4603794593739353e-26,gausset,0.01,10.0,200.0
164,1.7810916107923886,8717899.381690422,20919932.586224575,7275757.838242587,0.0,expset,0.002,10.0,200.0
165,1.6588391156039994,2.0026262253931355,0.0014587897730736767,0.5944602584540575,1.064260882482602e-87,gausset,0.002,10.0,200.0
166,1.7827595876428908,73986577.96263821,172302714.0747859,69848345.48922376,0.0,expset,0.001,10.0,200.0
167,1.4888925503197132,13.829538840012393,0.001510183006021796,4.078586872188819,0.0,gausset,0.001,10.0,200.0
168,,0.10277129128068163,0.3517406000035543,4.07959823264881e-17,5.297852170376047e-16,expset,1.0,10.0,300.0
169,1.9499333747195786,0.1900426022801542,0.6501017749936239,0.029265082696471833,5.840346909952089e-29,gausset,1.0,10.0,300.0
170,,0.14153783477896992,0.17788831014109682,0.005600760980324767,1.8810868656899412e-08,expset,0.1,10.0,300.0
171,1.9499337073650638,0.1898821710909692,0.6500549589678497,0.029256721878025478,5.867753195711577e-29,gausset,0.1,10.0,300.0
172,1.5593903292962201,348.55597592531245,3737.392345957487,0.0,0.0,expset,0.02,10.0,300.0
173,1.946431710229555,0.19016500943856093,0.8358198197075335,0.015082555874209641,5.021187552784129e-37,gausset,0.02,10.0,300.0
174,1.7320094643770036,38078.91955004296,171427.1464675699,10505.164913873272,0.0,expset,0.01,10.0,300.0
175,1.927246701934636,0.08919648129679726,0.682629952869462,0.011224199870232493,2.2581762147550495e-30,gausset,0.01,10.0,300.0
176,1.781654867790488,17019503.68045349,30021771.401316408,19588926.284853965,0.0,expset,0.002,10.0,300.0
177,1.6071261913961619,2.5586493306395637,0.016997091836097305,0.601728356101778,7.573061048055005e-112,gausset,0.002,10.0,300.0
178,1.7833280923848007,141665112.15715724,246322194.53064495,178848960.67886493,0.0,expset,0.001,10.0,300.0
179,1.4438624844403596,15.164094447574234,0.1405186515715001,6.763819958230104,0.0,gausset,0.001,10.0,300.0
180,1.8412676551058658,0.40033089114245274,0.02563996191045683,0.11810183364884587,4.1100802737668824e-18,expset,1.0,15.0,10.0
181,1.9802388603119376,0.4032231149098264,0.13893734546641842,0.3107419393784911,3.077815779498077e-18,gausset,1.0,15.0,10.0
182,,0.16579834194792004,0.12809235193618942,0.009102585871492546,6.301870847034358e-08,expset,0.1,15.0,10.0
183,1.9802389967733833,0.40322074763415244,0.13893721542249954,0.31074547521849266,3.0785444695875467e-18,gausset,0.1,15.0,10.0
184,1.7787525738429293,1.4444687476585192e-07,0.009169670616184566,17.296156063415125,0.0,expset,0.02,15.0,10.0
185,1.9793890833423617,0.41415735897538913,0.12870933873283932,0.3133106583897534,1.0312748716647985e-18,gausset,0.02,15.0,10.0
186,1.7592024179432229,8.536966770879851e-14,0.18774788303081594,297.5933242573171,0.0,expset,0.01,15.0,10.0
187,1.9751993223889044,0.43303294613855814,0.10477310480238314,0.32726683548271374,1.5617736851171107e-19,gausset,0.01,15.0,10.0
188,1.6664074058230731,0.0015546127078140844,47321.9188765262,235903.81699552562,0.0,expset,0.002,15.0,10.0
189,1.9101001219500637,0.4922079868368493,0.06375115686959427,0.5164619082986871,3.718299012449431e-23,gausset,0.002,15.0,10.0
190,1.6236891664813795,0.09669068980260317,503042.6017586584,2164147.414670323,0.0,expset,0.001,15.0,10.0
191,1.836284810028317,0.5502485464229998,0.036302531546399314,0.6560039999777145,3.2367433941212644e-29,gausset,0.001,15.0,10.0
192,2.542465348523192,0.19341410370015533,0.5067223263627381,1.4851404979939202e-07,9.847567817270979e-23,expset,1.0,15.0,50.0
193,1.9675386813430458,0.9600407386776871,0.28102039064440015,1.0760411020657816,1.854081016004965e-47,gausset,1.0,15.0,50.0
194,,0.14597176879933524,0.13736134030025837,0.00373445790314112,4.576427953560982e-07,expset,0.1,15.0,50.0
195,1.96753877564509,0.9600389262565503,0.28101601318815767,1.0760414390540238,1.8540185367074527e-47,gausset,0.1,15.0,50.0
196,,147.888032992248,0.0,42.84001081306803,0.0,expset,0.02,15.0,50.0
197,1.9668078635661121,0.9466927894481157,0.30637472057350074,1.0739823940836952,2.2779136593440824e-47,gausset,0.02,15.0,50.0
198,1.7312694976656369,12402.451256199502,3.9119303898532155e-53,4386.146385617428,0.0,expset,0.01,15.0,50.0
199,1.9611842870777538,0.9141081028500424,0.322453674449885,0.9888603317727617,1.1332910364382667e-43,gausset,0.01,15.0,50.0
200,1.7391195999855271,3353909.511564786,52350.52327587338,1384656.7785043248,0.0,expset,0.002,15.0,50.0
201,1.818755891595045,0.909418293065096,0.01806477931718321,0.46615129603844735,3.1949595049822373e-40,gausset,0.002,15.0,50.0
202,1.7217507601452229,27250433.861297343,800217.9882436215,12050477.799598103,0.0,expset,0.001,15.0,50.0
203,1.6973729606310717,2.205360356464332,0.00048485153886454696,0.8742959591306234,1.668847520976192e-96,gausset,0.001,15.0,50.0
204,2.519115447779502,0.1992531851610604,0.5075707918286447,4.91789132910032e-12,9.046500121418177e-23,expset,1.0,15.0,100.0
205,1.9607751566664313,1.265769569174156,0.4543000899081925,0.5957361807084068,1.0673972379344408e-55,gausset,1.0,15.0,100.0
206,,0.14407428610248307,0.16428013620409096,0.0008320456598120368,7.335071237486882e-08,expset,0.1,15.0,100.0
207,1.960775259130387,1.265761145033996,0.45429529114317063,0.5957495590786852,1.0682968071799789e-55,gausset,0.1,15.0,100.0
208,-37.30771338272318,84.40706646671988,443.8656341832109,0.0,0.0,expset,0.02,15.0,100.0
209,1.9598879586450133,1.2626317785036327,0.5010038872000175,0.545445952683577,1.4608263435022678e-55,gausset,0.02,15.0,100.0
210,1.6961184519122527,40049.3347896336,2.653359988768064e-07,18705.70229395364,0.0,expset,0.01,15.0,100.0
211,1.9529584437252212,1.1487838340760161,0.5274395013287999,0.3959928814257045,1.2851446011586061e-50,gausset,0.01,15.0,100.0
212,1.7582314901719958,1354971.2647398873,4639866.794934303,3994971.9008114003,0.0,expset,0.002,15.0,100.0
213,1.765274811725776,0.9057331717974619,0.00709035575650544,0.3867282084421386,4.618576496687827e-40,gausset,0.002,15.0,100.0
214,1.7620729896029137,11727326.016364064,36631828.8605001,38017199.4427179,0.0,expset,0.001,15.0,100.0
215,1.6172550554118446,5.020234674143183,0.0001946489588710019,1.3959793892146632,9.418425699041685e-219,gausset,0.001,15.0,100.0
216,2.7359017269069326,0.01704408707647095,0.32348744800888757,2.0026687206475957e-05,8.935495418477337e-15,expset,1.0,15.0,200.0
217,1.9537039783768766,0.5372320462321031,0.6572168456163665,0.07777198739585812,2.8670485911575984e-29,gausset,1.0,15.0,200.0
218,,0.13904222899036842,0.20207934568194091,0.00042402670292592703,1.6741930177776928e-09,expset,0.1,15.0,200.0
219,1.9537040910185985,0.537195603333048,0.6572088849635286,0.07776865947132951,2.8693318577020037e-29,gausset,0.1,15.0,200.0
220,5.836686738005893,188.04246432097784,1719.6487677647142,0.0,0.0,expset,0.02,15.0,200.0
221,1.9526702164739396,0.5497113497666448,0.7263731666458592,0.06235844912941936,2.8445540631233906e-32,gausset,0.02,15.0,200.0
222,1.7215577568165408,6479.785472356222,100869.33278249647,758.6253682304401,0.0,expset,0.01,15.0,200.0
223,1.9442207748740299,0.4586550590109599,0.7417745508487668,0.04107838091692079,6.097342276903177e-33,gausset,0.01,15.0,200.0
224,1.7810915830646192,8717899.109752405,20919932.088102117,7275758.06300934,0.0,expset,0.002,15.0,200.0
225,1.7059486280612326,0.8527847050811915,0.0033959447399620275,0.39033480653358466,9.205149223184127e-38,gausset,0.002,15.0,200.0
226,1.7827594859041929,73986486.05016935,172302761.26822427,69848626.96938218,0.0,expset,0.001,15.0,200.0
227,1.5154514319740735,11.48246190733384,0.0006101698798619278,2.57009773583298,0.0,gausset,0.001,15.0,200.0
228,,0.1027712912806815,0.35174060000355434,4.079598232648665e-17,5.297852170376009e-16,expset,1.0,15.0,300.0
229,1.9499333747195764,0.19004260228116093,0.6501017749941,0.029265082696501694,5.840346909673968e-29,gausset,1.0,15.0,300.0
